0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
 What can murtis be translated as?,Offerings,Prayers,Apparitions,Idols,D,False,0.5150206685066223,0.07898097485303879,0.18946553766727448,0.21469254791736603
 Naturalists who concentrated on natural elements and processes are associated with which of the following?,Daoism,Yin-Yang School,Mengzi,Humanistic Buddhism,B,False,0.16346770524978638,0.07721667736768723,0.6465273499488831,0.11234959214925766
 When was the first Buddhist temple constructed in Japan?,325 CE,119 CE,451 CE,596 CE,D,False,0.4226225018501282,0.19963274896144867,0.25633350014686584,0.12108337879180908
 What is the name of the ten day New Year festival that celebrated Babylon's culture?,Akitu,Wag and Thoth,Bast,Nehebkau,A,False,0.09953542053699493,0.08783970028162003,0.5054826140403748,0.3065907061100006
Which of the following terms denote the Japanese art of flower arranging?,Zazen,Tariki,Kami,Ikebana,D,False,0.09931260347366333,0.02215963788330555,0.7338263988494873,0.14449897408485413
 Guru Nanak and his successors instructed the use of particular Sikh Ragas in order to promote which of the following?,Harmony and balance,Devotion and piety,Love and passion,Goodwill and love,A,False,0.2490818351507187,0.15107575058937073,0.465346097946167,0.13332389295101166
" Guru Nanak used what term to denote the ""divine word"" as part of divine revelation?",Shabad,Khalse,Nam,Guru,A,False,0.1462354063987732,0.1462354063987732,0.39750900864601135,0.30958032608032227
What is the mi'raj?,Muhammad's miraculous ascent to heaven,Muhammad's migration to Mecca,Muhammad's first community in Mecca,Muhammad's revelations of the Qur'an,A,True,0.3311634659767151,0.044818103313446045,0.29225075244903564,0.3311634659767151
"What is the name of the most famous dharmashastras, which probably dates from around the first century?",Laws of Dharma,Laws of Karma,Laws of Vishnu,Laws of Manu,D,False,0.3509409725666046,0.06910437345504761,0.45061710476875305,0.12910397350788116
"What does the term ""Qur'an"" literally mean?",The Holy Book,The Narrative,The Recitation,The Pillars,C,False,0.3643726110458374,0.11829446256160736,0.3215577006340027,0.19503460824489594
 Mani referred to God by which of the following names?,Mother of Light,Father of Goodness,Ineffable Lover,Eternal Spirit,B,False,0.18947763741016388,0.05428624898195267,0.40112414956092834,0.3539907932281494
" Which tradition is known to promote ""gradual enlightenment""?",Bushido,Shinto,Nichiren,Soto Zen,D,False,0.16100366413593292,0.014975671656429768,0.4376532733440399,0.38622766733169556
What is the communal meal offered at the place of worship called in Sikhism?,Sangat,Langar,Gurdwara,Panth,B,False,0.09295918047428131,0.018304748460650444,0.47208571434020996,0.4166141748428345
To which tradition do the anti-Han rebel group known as the Celestial Masters belong?,Buddhism,Daoism,Confucianism,Shamanism,B,False,0.2715132534503937,0.053464125841856,0.5747935175895691,0.09988413006067276
"What does the word ""Islam"" mean in Arabic?",Worship,Submission,Obedience,Faith,B,False,0.27698564529418945,0.08992407470941544,0.27698564529418945,0.35565662384033203
What does the term anatman mean?,Suffering,Soul,Impermanence,No-self,D,False,0.05578889325261116,0.023256270214915276,0.5997871160507202,0.3210429251194
 What genre of Sikh literature is denoted by the term janam-sakhis?,Spiritual narratives,Redemption narratives,Birth narratives,Theological narratives,C,True,0.4143731892108917,0.03401382640004158,0.4695463478565216,0.08159491419792175
Pure Land Buddhism belongs to which school?,Vajrayana,Theravada,Mahayana,Mahavira,C,True,0.1962423026561737,0.018253374844789505,0.5334418416023254,0.25198009610176086
 Which Jaina group only allows women to lead a life of semi-renunciation?,Svetambara,Jina,Agama,Digambara,D,False,0.13411565124988556,0.04354097694158554,0.6010646224021912,0.22111934423446655
