0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
A 10-N force at an angle 45° above the horizontal has a horizontal component of about,7 N,5 N,10 N,12 N,A,False,0.06663289666175842,0.1598440259695053,0.6321953535079956,0.14106185734272003
A completely submerged object always displaces its own,weight of fluid.,volume of fluid.,density of fluid.,All of these.,B,False,0.22855709493160248,0.08408146351575851,0.5482800006866455,0.13862688839435577
"When a diver points a flashlight upward toward the surface of the water at an angle 20° from the normal, the beam of light",totally internally reflects,passes into the air above,is absorbed,None of these,B,False,0.38981571793556213,0.14340519905090332,0.38981571793556213,0.07675925642251968
"According to four-dimensional geometry, the angles of a triangle add to 180°",always.,sometimes.,never.,on planet Earth only.,B,False,0.2908019721508026,0.2908019721508026,0.3733971118927002,0.044595927000045776
A voltage will be induced in a wire loop when the magnetic field within that loop,changes,aligns with the electric field,is at right angles to the electric field,converts to magnetic energy,A,False,0.047564148902893066,0.10069330036640167,0.8430946469306946,0.008265409618616104
"Among these colors, the one that has the most energy per photon is",red,yellow-green,blue,violet,D,False,0.0975838229060173,0.03168082609772682,0.6363264322280884,0.23409143090248108
"According to general relativity,",mass distorts spacetime.,gravity affects clocks.,light can’t escape from a black hole.,All of these.,D,False,0.5187564492225647,0.14862622320652008,0.11575021594762802,0.21624986827373505
A step-up transformer in an electric circuit can step up,voltage,energy,Both of these,Neither of these,A,False,0.26548340916633606,0.08618984371423721,0.5620284080505371,0.08618984371423721
Spectral lines of the elements are,chaotic,ordered,positioned by amplitude,in phase,B,False,0.08308260142803192,0.08308260142803192,0.5417665839195251,0.289986789226532
A wave transfers,amplitude,wavelength,frequency,energy,D,False,0.08308695256710052,0.08308695256710052,0.5417949557304382,0.2900019586086273
"Immediately after two separated charged particles are released from rest, both increase in acceleration. The sign of charge of the particles is therefore",the same,opposite,Either of these,Need more information,B,False,0.1376553624868393,0.1376553624868393,0.6169285178184509,0.10720609128475189
The surface of planet Earth loses energy to outer space due mostly to,conduction,convection,radiation,radioactivity,C,True,0.1846243292093277,0.05993874371051788,0.73020339012146,0.024986185133457184
"In a series circuit, if the current in one lamp is 2 A, the current in the lamp next to it is","half, 1 A",2 A,Depends on which lamp is closer to the battery,Not enough information to say,B,False,0.09630335122346878,0.14012053608894348,0.7115908265113831,0.051547471433877945
"As a blinking light source approaching you gains speed, you see the frequency of flashes",increase.,decrease.,remain unchanged.,None of these.,A,False,0.2807350158691406,0.10327662527561188,0.524482011795044,0.09114130586385727
In the absence of air resistance a ball of mass m is tossed upward to reach a height of 20 m. At the 10-m position half way up the net force on the ball is,2mg,mg,mg/2,mg/4,B,False,0.10708721727132797,0.29109323024749756,0.4799315929412842,0.12134570628404617
Pumice is a volcanic rock that floats in water. The density of pumice compared with that of water is,less.,equal.,greater.,none because it sinks.,A,False,0.17194996774196625,0.10429292917251587,0.6800753474235535,0.04347575828433037
When you look at the red petals of a rose the color light you're seeing is,red.,green.,white minus red.,a mixture of green and yellow.,A,False,0.05110595002770424,0.06562133878469467,0.6225979328155518,0.2595374286174774
Compared with the sound you hear from the siren of a stationary fire engine the sound you hear when it approaches you has an increased,speed,frequency,wavelength,All of these,B,False,0.1582716554403305,0.12326209247112274,0.48751100897789,0.2302839159965515
"When you squeeze an air-filled party balloon, you increase its",volume,mass,weight,density,D,False,0.42182332277297974,0.2257857620716095,0.17584212124347687,0.17584212124347687
Polarization is a property of,transverse waves,longitudinal waves,all waves,None of these,A,True,0.4299928843975067,0.10871922224760056,0.4299928843975067,0.031148580834269524
"In a vacuum, an object has no",buoyant force,mass,weight,All of these,A,True,0.6038001775741577,0.07211364805698395,0.25170135498046875,0.07211364805698395
Temperature is generally proportional to a substance’s,thermal energy.,vibrational kinetic energy.,average translational kinetic energy.,rotational kinetic energy.,C,True,0.336796373128891,0.26229730248451233,0.38164031505584717,0.01900075189769268
"In a hydraulic press operation, the output piston cannot",move farther than the input piston,exceed the force input,exceed the input piston’s speed,produce increased energy,D,False,0.09248930960893631,0.10480412095785141,0.6834086775779724,0.11875861138105392
