0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
Which of the following methods of detecting breast cancer involves exposure to radiation?,Needle aspiration,Mammography,Mastectomy,Lumpectomy,B,False,0.04247270151972771,0.06179742142558098,0.8530870676040649,0.04247270151972771
"The regions of the body that, when touched, are sexually exciting:",vary from person to person,vary for women depending on the phases of the menstrual cycle,are mainly on the lower portion of the body,all of the above,D,False,0.22355122864246368,0.03884737566113472,0.3685736358165741,0.3685736358165741
Which of the following is/are true of gonorrhea?,can be treated with antibiotics,has a high risk of infection with a single exposure,is asymptomatic (without symptoms) in only a small percentage of those infected,infections are limited to genital areas,A,False,0.1440826654434204,0.08739055693149567,0.7317121624946594,0.03642980381846428
"You are a homosexual male: Last night, you were tempted by lusty, swarthy Jacques (the king of fraternity row) to join him at the local dairy bar for a tall cool glass of milk. You also briefly considered studying for this test, but Jacques won out. In Freudian terms, which of the following was dominant?",the id,the ego,the superego,the Oedipus complex,A,True,0.44453299045562744,0.23794138431549072,0.30552276968955994,0.011846402660012245
Sociobiologists believe that there are more males than females with paraphilias because:,paraphilias guarantee survival of the species,evolutionary selection has favored the development of males who respond to novel sexual stimuli,of left brain/right brain differences between the genders,male brains are better developed than are female brains,B,False,0.2358354777097702,0.1114007830619812,0.5657399296760559,0.08675903081893921
"According to a study by Sprecher, Barbee, and Schwartz (1995), women were more likely than men to have ________ following their first act of intercourse.",felt glad,felt fear,experienced guilt,experienced regret,C,True,0.018836913630366325,0.08442118018865585,0.8009659051895142,0.09566173702478409
What is cocaine abuse during pregnancy related to?,an increased risk of low birth weight babies,poorer growth and lower intelligence,smaller head circumference,all of the above,D,False,0.04223369434475899,0.019949786365032196,0.8482864499092102,0.08940873295068741
Joe wants desperately to get close to Helen. Helen appears to be put off by Joe's desperate advances. This is typical of Joe's relationships with women. According to attachment theory Joe would best be described as:,a secure lover,an avoidant lover,an anxious-ambivalent lover,a passionate lover,C,True,0.07793433964252472,0.06877681612968445,0.837873101234436,0.015346181578934193
Bruce is a homosexual man. His friend Chuck is a heterosexual man. If we could have observed Bruce and Chuck as children we might have expected which of the following?,Bruce likely participated in more female-typical play than Chuck.,Bruce likely participated in more male-typical play than Chuck.,Bruce and Chuck likely participated in more male-typical play than female-typical play.,Bruce's father was more likely to have homosexual tendencies than Chuck's father.,A,False,0.09254636615514755,0.011053088121116161,0.8780555129051208,0.018223460763692856
Judaism regards sexuality as,inherently evil,God's afterthought and has become an aberration,a gift from God,primarily a biological function,C,True,0.021946940571069717,0.0038138062227517366,0.933207631111145,0.04100228101015091
Freud said that the penis first becomes the major focus of pleasure-seeking at:,birth,about age 1,between the ages of 3 and 6,puberty,C,True,0.019807593896985054,0.025433454662561417,0.954383373260498,0.00036278876359574497
"What makes a relationships last, according to Sternberg?",intimacy,commitment,decision,passion,B,False,0.0126712741330266,0.005282172933220863,0.8883249759674072,0.09362875670194626
The position that abortion is murder is held by certain people in which religion?,Orthodox Jews,Fundamentalist Protestants,Eastern Orthodox Christians,all of the above,D,False,0.03592473641037941,0.004290597978979349,0.8176432251930237,0.14208507537841797
"Orders of monks and nuns found both in Eastern religions and in Christianity who affirm celibacy, virginity, and poverty follow the ethical system of:",legalism,asceticism,situationism,hedonism,B,False,0.022912204265594482,0.062281832098960876,0.859774112701416,0.05496351793408394
Ovaries and testes,are homologous,produce gametes,produce sex hormones,all of the above,D,False,0.3279581069946289,0.039169009774923325,0.4771762192249298,0.1549164354801178
Simon LeVay studied the brains of heterosexuals and homosexuals. He found differences in:,the cortical activity of these two groups,the overall brain weights of these two groups,the cell structure in the hypothalamus of these two groups,blood volume and metabolism of sugars in the brains of these two groups,C,True,0.2678973078727722,0.036255963146686554,0.6426522731781006,0.05275211110711098
"Which of the following theories uses terms such as ""modelling"" and ""imitation"" to explain the effects of exposure to erotica on a person's behaviour?",sociobiology,psychoanalytic theory,script theory,social learning theory,D,False,0.04128352180123329,0.11222025007009506,0.8292017579078674,0.017209533601999283
"________ men, on the average, begin engaging in sexual intercourse approximately two years later than ________ men do.",Mexican Americans and whites; African Americans,Mexican Americans; African Americans and whites,African Americans; whites and Latinos,Whites; African Americans and Latinos,A,False,0.016592657193541527,0.027356665581464767,0.6226348280906677,0.33327242732048035
"In the scientific community, women's capacity for multiple orgasms was originally discovered by:",Kinsey,Freud,Masters and Johnson,Kaplan,A,False,0.07148174196481705,0.049128636717796326,0.8708258271217346,0.008537276647984982
Which of the following characteristics are generally consistent with date rape?,use of excessive force,premeditated,sexually motivated,involves use of a weapon,C,True,0.012042391113936901,0.028888193890452385,0.9566456079483032,0.002371287439018488
"According to John Money, __________ refers to a person's private internal sense of maleness or femaleness.",Gender identity,Sexual nomenclature,Gender schema,Intrapsychic sexual orientation,A,False,0.058189757168293,0.021406816318631172,0.9102410078048706,0.010111864656209946
The average male genital size is approximately,4 inches,5 inches,7 inches,1 foot,B,False,0.1371074616909027,0.0942324846982956,0.5422705411911011,0.22605198621749878
People who cannot reach orgasm without touching a woman's shoe would certainly be considered sexually abnormal or deviant by which of the following definitions?,psychological,sociological,statistical,b and c,D,True,0.0072206794284284115,0.0173215102404356,0.041552141308784485,0.05335400626063347
"If a woman or man repeatedly experiences pain during intercourse, she will probably want to have intercourse infrequently or not all. In this situation, __________ would likely classify the pain as a punishment.",Sigmund Freud,John Money,B. F. Skinner,Havelock Ellis,C,True,0.019315000623464584,0.021886764094233513,0.9306488037109375,0.028103159740567207
"What seems to be the case when the folk saying ""opposites attract"" (i.e., dissimilar attitudes tend to cause liking) when it is considered in light of current research?",It does not seem to be true.,It seems to be true for heterosexuals but not for homosexuals.,It seems to be true for homosexuals but not for heterosexuals.,It seems to be true for women but not for men,A,False,0.05358714237809181,0.06072218343615532,0.7397476434707642,0.14566493034362793
The egg can be fertilized until about _______ after ovulation.,6 hours,24 hours,72 hours,1 week,B,False,0.0045650554820895195,0.09169159084558487,0.8699455857276917,0.033731453120708466
"After releasing an egg, the follicle, under stimulation of luteinizing hormone, turns into a a glandular mass of cells called the __________",corpus cavernosum,corpus luteum,corpus callosum,corpus glandula,B,False,0.09218431264162064,0.09218431264162064,0.7718498110771179,0.04354478791356087
How is endometriosis generally treated?,antiprosaglandin drugs,prostaglandin drugs,hormones,aspirin,C,True,0.07884451746940613,0.025597067549824715,0.8476584553718567,0.04782162234187126
"Before the Masters and Johnson research, it was thought that vaginal lubrication was due to secretions of",Cowper's gland,Prostate gland,Bartholin glands,Adrenal gland,C,True,0.420145720243454,0.06443142890930176,0.4760874807834625,0.03907964006066322
Buffy and Willow were discussing their sexual fantasies. Buffy revealed that she sometimes fantasizes about sex with other women even though she normally finds herself attracted to men. She also fantasizes about group sex. Which of the following statements can be inferred from Buffy's fantasies?,Buffy's fantasies suggest that she must be a latent homosexual or bisexual.,Buffy's fantasies are indicative of a paraphilia.,Buffy's fantasies indicate that she is not getting enough sex to keep her satisfied.,Buffy's fantasies are fairly typical and tell us little about her sexual tendencies.,D,False,0.04563853517174721,0.035543326288461685,0.808962345123291,0.10948114842176437
The environment for sperm passage is most hospitable just at,preovulation,proliferation,ovulation,menstruation,C,True,0.05309686437249184,0.11240606755018234,0.8305747509002686,0.0038463245145976543
Secretions of Cowper's gland fluid at the tip of the penis are first evident:,following orgasm,immediately before orgasm,prior to vasocongestion,during the plateau phase,D,False,0.3815406560897827,0.3815406560897827,0.23141612112522125,0.005442385096102953
Which of the following restrictions existed in at least one culture? No sex,for a period of time following childbirth,during menstruation,between parents and children,all of the above,D,False,0.097166046500206,0.035745393484830856,0.6336022019386292,0.23308925330638885
