0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
Which of the following methods of detecting breast cancer involves exposure to radiation?,Needle aspiration,Mammography,Mastectomy,Lumpectomy,B,False,0.05315116420388222,0.06824744492769241,0.8314241170883179,0.04690574109554291
"The regions of the body that, when touched, are sexually exciting:",vary from person to person,vary for women depending on the phases of the menstrual cycle,are mainly on the lower portion of the body,all of the above,D,False,0.2653966546058655,0.05225970223546028,0.3407760560512543,0.3407760560512543
Which of the following is/are true of gonorrhea?,can be treated with antibiotics,has a high risk of infection with a single exposure,is asymptomatic (without symptoms) in only a small percentage of those infected,infections are limited to genital areas,A,False,0.17189133167266846,0.10425736755132675,0.6798433661460876,0.04346093162894249
"You are a homosexual male: Last night, you were tempted by lusty, swarthy Jacques (the king of fraternity row) to join him at the local dairy bar for a tall cool glass of milk. You also briefly considered studying for this test, but Jacques won out. In Freudian terms, which of the following was dominant?",the id,the ego,the superego,the Oedipus complex,A,True,0.4755203425884247,0.22461992502212524,0.28841766715049744,0.01118316687643528
Sociobiologists believe that there are more males than females with paraphilias because:,paraphilias guarantee survival of the species,evolutionary selection has favored the development of males who respond to novel sexual stimuli,of left brain/right brain differences between the genders,male brains are better developed than are female brains,B,False,0.22972692549228668,0.12296396493911743,0.5510862469673157,0.09576442092657089
"According to a study by Sprecher, Barbee, and Schwartz (1995), women were more likely than men to have ________ following their first act of intercourse.",felt glad,felt fear,experienced guilt,experienced regret,C,True,0.026541678234934807,0.09263955801725388,0.7756615281105042,0.10497437417507172
What is cocaine abuse during pregnancy related to?,an increased risk of low birth weight babies,poorer growth and lower intelligence,smaller head circumference,all of the above,D,False,0.05266663432121277,0.02487795799970627,0.823844850063324,0.0983942374587059
Joe wants desperately to get close to Helen. Helen appears to be put off by Joe's desperate advances. This is typical of Joe's relationships with women. According to attachment theory Joe would best be described as:,a secure lover,an avoidant lover,an anxious-ambivalent lover,a passionate lover,C,True,0.10530576854944229,0.09293201565742493,0.7781102061271667,0.023496894165873528
Bruce is a homosexual man. His friend Chuck is a heterosexual man. If we could have observed Bruce and Chuck as children we might have expected which of the following?,Bruce likely participated in more female-typical play than Chuck.,Bruce likely participated in more male-typical play than Chuck.,Bruce and Chuck likely participated in more male-typical play than female-typical play.,Bruce's father was more likely to have homosexual tendencies than Chuck's father.,A,False,0.1411457359790802,0.014876652508974075,0.8122376799583435,0.03149387240409851
Judaism regards sexuality as,inherently evil,God's afterthought and has become an aberration,a gift from God,primarily a biological function,C,True,0.027637310326099396,0.005442108493298292,0.9152219891548157,0.05163329467177391
Freud said that the penis first becomes the major focus of pleasure-seeking at:,birth,about age 1,between the ages of 3 and 6,puberty,C,True,0.02834778092801571,0.03212224319577217,0.9387495517730713,0.0007554427720606327
"What makes a relationships last, according to Sternberg?",intimacy,commitment,decision,passion,B,False,0.023334205150604248,0.008584175258874893,0.8756096363067627,0.09228856861591339
The position that abortion is murder is held by certain people in which religion?,Orthodox Jews,Fundamentalist Protestants,Eastern Orthodox Christians,all of the above,D,False,0.05035139620304108,0.0068143210373818874,0.7876284122467041,0.1550932228565216
"Orders of monks and nuns found both in Eastern religions and in Christianity who affirm celibacy, virginity, and poverty follow the ethical system of:",legalism,asceticism,situationism,hedonism,B,False,0.02851940132677555,0.07752376794815063,0.8334590792655945,0.060375574976205826
Ovaries and testes,are homologous,produce gametes,produce sex hormones,all of the above,D,False,0.35218945145606995,0.04766365885734558,0.45222020149230957,0.14681440591812134
Simon LeVay studied the brains of heterosexuals and homosexuals. He found differences in:,the cortical activity of these two groups,the overall brain weights of these two groups,the cell structure in the hypothalamus of these two groups,blood volume and metabolism of sugars in the brains of these two groups,C,True,0.28753966093063354,0.038914259523153305,0.6087214946746826,0.06415876746177673
"Which of the following theories uses terms such as ""modelling"" and ""imitation"" to explain the effects of exposure to erotica on a person's behaviour?",sociobiology,psychoanalytic theory,script theory,social learning theory,D,False,0.052272893488407135,0.11066172271966934,0.8176856637001038,0.019230125471949577
"________ men, on the average, begin engaging in sexual intercourse approximately two years later than ________ men do.",Mexican Americans and whites; African Americans,Mexican Americans; African Americans and whites,African Americans; whites and Latinos,Whites; African Americans and Latinos,A,False,0.02015681378543377,0.03323296830058098,0.5890684723854065,0.35728806257247925
