0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
How many human polyomaviruses are known at present?,100,1,10,unknown,A,False,0.08480026572942734,0.10888569056987762,0.17952217161655426,0.6265939474105835
AIDS activism in the U.S. resulted in:,Food and Drug Administration reforms,Easier access to investigational drugs,Changes in the way medicine was practiced in the U.S.,All of the above,D,True,0.2438570261001587,0.013757470063865185,0.07916878163814545,0.6628720760345459
"Globally, the most deaths are caused by:",Respiratory infections,Diarrheal diseases,Malaria,Tuberculosis,B,False,0.0465267114341259,0.011763795278966427,0.4414331614971161,0.5002092719078064
What happens during the 'incubation period'?,The virus is cleared from the body by the immune system,Virus replication happens at an intracellular level,This period commonly lasts for a few days,This period commonly lasts for a few hours,B,False,0.07390253245830536,0.12184468656778336,0.2579452097415924,0.5460699796676636
Newborn infants in countries with limited access to safe water and low levels of education should be:,Exclusively formula fed for six months,Exclusively breast fed for six months,Should receive both breast milk and other foods as tolerated in the first 6,months,B,False,0.025334296748042107,0.06886576116085052,0.7403767108917236,0.1652003824710846
Achieving effective change in a community is usually dependent on which of the following segments of society?,Innovators,Early adapters,Middle adapters,Late adapters,A,False,0.03838294744491577,0.0812566950917244,0.4126555621623993,0.467600017786026
“Contingency management” is”:,A strategy of last resort for reducing high-risk behaviors,Paying drug users for negative urine specimens,Paying sex workers to use condoms,Paying drug users to use condoms,B,False,0.00812186673283577,0.011817246675491333,0.9387601613998413,0.04124624282121658
Typical clinical symptoms following infection with astroviruses include which of the following?,Acute pneumonia,Gastroenteritis in children,Hepatitis,rashes,B,False,0.034855712205171585,0.04475561901926994,0.37473422288894653,0.5452350974082947
Which of the following is the most special characteristic of the adaptive immune system?,Antibodies,T cells,Memory T cells,Clonal expansion of pre-existing antibodies and/or T cells,D,True,0.04408998042345047,0.0933384895324707,0.25372031331062317,0.6086434125900269
Chemotherapy is now an option for clinical care of patients. Typical drug regimens now include which of the following?,Interferon and ribavirin,Lamivudine and ribavirin,Combinations of adefovir and entecavir and/or tenofovir (DAA),Interferons alone,B,False,0.7108629941940308,0.08490048348903656,0.15861497819423676,0.045443952083587646
