0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,False,0.00037650010199286044,2.238751449112897e-06,2.7273576051811688e-05,1.0033387297880836e-05
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,False,2.3722029709460912e-06,6.321706536027705e-08,1.269748850063479e-06,1.5164987132720853e-07
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.0005514016374945641,7.315888979064766e-07,2.2534525214723544e-06,3.278753865743056e-06
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,False,3.3971265800403216e-09,1.6913298539478205e-10,4.0572889492551667e-10,2.460870396348014e-10
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,False,3.1021958420751616e-05,7.689574488267681e-08,7.689574488267681e-08,6.786026318650329e-08
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,False,0.0010221467819064856,1.1355025890225079e-05,0.00013833254342898726,3.497594298096374e-05
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.000703192432411015,5.658821464749053e-07,8.2335367324049e-07,3.028949038252904e-07
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,False,5.740496999351308e-05,7.226219622680219e-07,1.3500355180440238e-06,1.7334799622403807e-06
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,7.594441285618814e-06,1.0832889074663399e-07,8.004482197065954e-07,2.944684354133642e-07
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,5.111359860165976e-05,6.434252668441331e-07,6.917473001522012e-06,1.981889226954081e-06
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,False,6.776792724849656e-05,5.174144916963996e-07,7.142687081795884e-06,6.643733740929747e-07
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,2.2590718344872585e-06,3.651449276276253e-08,8.310660746246867e-07,1.8543592261721642e-07
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,True,4.213831743982155e-06,9.909982168210263e-08,1.2072831623299862e-06,2.693812746201729e-07
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,True,3.1193307222565636e-05,4.4494859707810974e-07,2.2596354938286822e-06,1.370538257106091e-06
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,False,7.920481266410206e-07,7.764966447609822e-09,1.4506868595276501e-08,9.970414716065079e-09
