0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
The main factor preventing subsistence economies from advancing economically is the lack of,a currency.,a well-connected transportation infrastructure.,government activity.,a banking service.,B,False,0.08157697319984436,0.13449768722057343,0.5319486856460571,0.2512747645378113
The tendency for a population to continue to grow long after replacement fertility has been achieved is called,zero population growth.,rapid growth rate.,homeostatic plateau.,demographic momentum.,D,False,0.01848745346069336,0.02689908631145954,0.4767976999282837,0.4767976999282837
The tendency for migration to decrease with distance is called,push factors.,pull factors.,distance decay.,migration selectivity.,C,True,0.11031606048345566,0.06691007316112518,0.43630847334861755,0.38504087924957275
"Which zone contains low-income slums, ethnic ghettos, and general deterioration in Burgess's concentric zone model of urban form?",First,Second,Third,Fourth,A,False,0.05495327338576317,0.03776879608631134,0.5908033847808838,0.3162342607975006
Which of the following statements is TRUE concerning women in the labor force?,Most women work in agriculture,The percentage of women economically active in the labor force declined worldwide,The percentage of women in the total labor force declined,Women spend more hours per day working than men in all regions except Anglo America and Australia,D,False,0.00520697794854641,0.014154033735394478,0.875679075717926,0.1045849546790123
All the following factors can be considered pull factors of migration EXCEPT,safety.,better climate.,better schools.,overcrowding.,D,True,0.026771249249577522,0.014329617843031883,0.1745704859495163,0.7823705673217773
Which of the following countries does NOT have a well-known example of a relict boundary?,Vietnam,United Kingdom,Germany,Bolivia,D,True,0.0336744450032711,0.04899602383375168,0.31949424743652344,0.5968937873840332
Which form of migration below are farm workers from another country most likely to be practicing during the year?,Chain migration,Cluster migration,Circular migration,International migration,C,True,0.09057413041591644,0.0427841916680336,0.45997342467308044,0.40592512488365173
Which of the following is a centrifugal force in a country?,Religious differences,A national holiday,An attack by another country,A charismatic national leader,A,False,0.03699510172009468,0.05382755026221275,0.510701596736908,0.39773479104042053
Early settlements and high population density along coastlines and rivers are best attributed to which of the following?,Mediterranean climate,Limited forest cover,Growth of manufacturing,Access to trade routes,D,False,0.02505742944777012,0.032174378633499146,0.7322854399681091,0.20980329811573029
The first stage of the demographic transition exhibits,high birth rates with high but fluctuating death rates.,declining birth rates with continuing high death rates.,low birth rates with continuing high death rates.,high birth rates with declining death rates.,A,True,0.3496232032775879,0.2402922809123993,0.10016872733831406,0.3085413873195648
What is the population statistic that tells us the level of fertility at which a population will have just enough births to replace parents and compensate for early deaths?,Crude birth rate,Replacement level,Mortality rate,Total fertility rate,B,False,0.0807863250374794,0.09154289960861206,0.36205920577049255,0.46489325165748596
What is the most rapidly growing religion in the United States today?,Islam,Christianity,Hinduism,Buddhism,A,False,0.010529333725571632,0.007236698176711798,0.14535295963287354,0.8364485502243042
The outlying area serviced by a urban center is referred to as a,redline area.,threshold.,range.,hinterland.,D,False,0.057049717754125595,0.07325328886508942,0.61334228515625,0.25567910075187683
The best definition of an urban area is,the central city and its developed areas.,the central city and its surrounding suburbs.,the central city and its hinterlands.,the central city and the adjacent counties.,B,False,0.6435039043426514,0.14358513057231903,0.2089151293039322,0.00382641376927495
Which of the following religions developed first?,Buddhism,Christianity,Islam,Hinduism,D,True,0.20858195424079895,0.14335614442825317,0.3034849464893341,0.34389349818229675
Which one of the following is NOT a characteristic of world cities?,World cities contain the headquarters of many transnational corporations.,World cities are well connected to secondary-level world cities.,World cities contain many offices of multinational organizations.,World cities are found only in the northern and western hemispheres.,D,True,0.1116446778178215,0.03624572604894638,0.20857973396778107,0.6424708366394043
Which type of transportation system created the star-shaped city pattern?,Highways to airports that link cities,Interstate highways that link cities,Beltways around cities,Streetcar and trolley lines extending from the CBD,D,False,0.18942338228225708,0.14752307534217834,0.514906108379364,0.14752307534217834
In which urban US setting below would you expect to find planned communities?,Ghettos,Suburbs,CBDs,Transition zones,B,False,0.017798803746700287,0.0332525409758091,0.7568243741989136,0.1913551688194275
The latitude and longitude coordinates of a place are an example of,a formal region.,a functional region.,an absolute location.,a relative location.,C,True,0.022919945418834686,0.04852152243256569,0.5216555595397949,0.4062657356262207
The voluntary association of three or more countries willing to give up some measure of sovereignty is called,nationalism.,devolution.,supranationalism.,complementarity.,C,True,0.03236502408981323,0.07763966172933578,0.6500688791275024,0.23914700746536255
The key factor Thomas Malthus failed to recognize in his population theory was,population is limited by their means of subsistence.,all populations have the potential to increase more than the actual rate of increase.,wars and famine inhibit population's reproductive capacity.,technology's ability to raise the Earth's carrying capacity.,D,False,0.022290950641036034,0.05347321182489395,0.574891209602356,0.34868916869163513
Which pair of religions are both universalizing religions?,Islam and Judaism,Judaism and Buddhism,Hinduism and Buddhism,Christianity and Buddhism,D,False,0.03877362608909607,0.020754024386405945,0.6872788667678833,0.25283581018447876
Which urban model theorizes that high-rent residential areas grow outward from the center of the city along major highways with lower-rent inhabitants taking over sequentially?,Concentric zone model,Central place model,Urban realms model,Sector model,D,False,0.10136792063713074,0.16712746024131775,0.5833321809768677,0.14748945832252502
"When a country combines its religion with its government, it is called a",dictatorship.,theocracy.,democracy.,autocracy.,B,False,0.13241320848464966,0.1031234934926033,0.5934348106384277,0.1700219213962555
What is the chief religion practiced in Europe?,Christianity,Islam,Hinduism,Animism,A,False,0.08147142082452774,0.06345000118017197,0.17247499525547028,0.6821518540382385
Which group enacted the first effective settlement in the eastern United States?,French,"British (English, Scotch-Irish, Welsh, Scottish)",Russian,Chinese,B,False,0.010579830966889858,0.006416992284357548,0.741703450679779,0.24079585075378418
"A population pyramid, or age-sex structure, displays all the following information about a country's population EXCEPT",future social spending needs of the population.,"the impact of ""baby booms"" on the population.",the impact of wars on the population.,a quick visual depiction of the country's demographics.,B,False,0.02333645150065422,0.049403268843889236,0.6018550395965576,0.3221498131752014
The Rhine River is an example of which type of boundary?,Geometric,Artificial,Natural,Relict,C,True,0.10150273889303207,0.0697617456316948,0.515473484992981,0.3126504719257355
Which type of economic activity is most closely tied to the physical environment?,Primary,Secondary,Tertiary,Quaternary,A,False,0.0696905329823494,0.025637716054916382,0.6612054109573364,0.24324390292167664
The majority of workers in periphery countries are probably employed in which type of activities?,Primary,Secondary,Tertiary,Quaternary,A,False,0.044321756809949875,0.044321756809949875,0.5399495363235474,0.3711015284061432
All of the following are non-basic jobs in the city EXCEPT,city firefighter.,social worker.,dry cleaner.,garment factory worker.,D,True,0.1313767433166504,0.1313767433166504,0.21660363674163818,0.5196051001548767
Transnational corporations distribute their operations,manufacturing goods where production costs are the highest.,conducting accounting and research services where economical.,based on comparative advantage.,with headquarters located in LDCs.,C,False,0.2388249635696411,0.1278337836265564,0.2388249635696411,0.39375579357147217
Which of the following is LEAST associated with the development of alluvial landscapes?,A deep cover of loose materials,A predominance of gentle slopes,Frequent flooding,Deep dissection and erosion,D,True,0.07807062566280365,0.06080146133899689,0.34988823533058167,0.5090844035148621
Which of the following is LEAST self-sufficient in the natural resources needed for modern industry?,United States,Japan,France,United Kingdom,B,False,0.023378830403089523,0.049492985010147095,0.602948009967804,0.3227348029613495
One of the effects of the east–west orientation of the Alpine mountain system and the northern plains of western and central Europe is that it,limits the marine climate of Europe to coastal areas,provides a corridor for communication between southern and northern Europe,enables marine-like climatic conditions to extend eastward into Germany and Poland,effectively prevents population movement between parts of the Mediterranean region,C,True,0.3515665531158447,0.18818001449108124,0.39837709069252014,0.061093106865882874
The largest Hindu temple complex ever constructed is found in,Calcutta.,Bombay.,Cambodia.,Bali.,C,True,0.0032761860638856888,0.0037124052178114653,0.9083955883979797,0.08449395000934601
Which term describes the forces that unify and strengthen a country?,Diffusion,Centrifugal,Centripetal,Ethnocentric,C,True,0.14336858689785004,0.12652231752872467,0.6425333619117737,0.0869574323296547
Which one of the following statements best describes an application of the S-curve?,Graph of the Bantu migration,Graph of the growth of human populations since their first appearance on Earth,The chart showing how cities associate with one another based on their population sizes,A model showing the decrease in population growth for several countries after they industrialize,D,False,0.022205622866749763,0.028512582182884216,0.7353492379188538,0.21068108081817627
Which of the following items is NOT a challenge to the state?,Transnational corporations,EU,World Trade Organization,Good transportation network,D,True,0.13284194469451904,0.07110516726970673,0.11723259836435318,0.6746270656585693
"National sports teams, flags, national anthems, and national holidays all promote",nationalism.,sectarianism.,political unrest.,functional disputes.,A,False,0.03939991816878319,0.07360874116420746,0.09451549500226974,0.7913685441017151
"The process whereby immigrants learn the values, language, and customs of their new country is called",assimilation.,acculturation.,adaptation.,amalgamation.,B,False,0.06280742585659027,0.06280742585659027,0.4095558524131775,0.4640876054763794
"On which of the following can one most accurately depict true geographical distance, true direction, true size, and true shape?",A Mercator projection,A globe,A conic projection,A gnomonic projection,B,False,0.12279415875673294,0.1786644607782364,0.6236002445220947,0.07447842508554459
Which of the following could be considered a higher-order central place function?,Winn-Dixie grocery store,Mercedes-Benz dealership,Shoe store,Family doctor,B,False,0.03278602659702301,0.054055020213127136,0.746206521987915,0.16650117933750153
Which geographer viewed the US urban community of the 1920s as a set of concentric rings radiating outward from a central core?,Rostow,Ravenstein,Von Thünen,Burgess,D,False,0.004035015590488911,0.0066526164300739765,0.768937885761261,0.22030439972877502
"To get to school in the morning, we ALL use this as our guide:",Rand-McNally Road Atlas.,world globe.,road map.,mental map.,D,False,0.13583751022815704,0.07270857691764832,0.5372477769851685,0.2537778913974762
"Of these, the map using the smallest map scale would be the map of",the world.,"Atlanta, Georgia.","Main Street, Small Town, Ohio.",Pennsylvania.,A,False,0.01915859803557396,0.03579297289252281,0.38481074571609497,0.5598963499069214
An earlier boundary formed before meticulous geographic knowledge and mapping was available is known as,an antecedent boundary.,a geometric boundary.,a relict boundary.,a subsequent boundary.,A,False,0.07754731178283691,0.14487744867801666,0.6492956876754761,0.1278538852930069
Which of the following jobs is in the non-basic employment sector?,Software engineer,F-10 pickup truck assembly-line worker,Oil refinery worker,Parking lot attendant,D,False,0.01413680985569954,0.020568937063217163,0.6811496615409851,0.2839454114437103
In which of the following regions is subsistence agriculture being replaced by large-scale commercial development?,The Swiss Alps,The Amazon Basin,North Africa,The Alaskan tundra,B,False,0.04939204826951027,0.06342063844203949,0.6017183065414429,0.28423163294792175
A strong movement away from all religions is called,secularism.,heathenism.,sacrilege.,nationalism.,A,False,0.030301839113235474,0.07269033789634705,0.6086287498474121,0.28749585151672363
Regions share all of these characteristics EXCEPT,boundaries.,common features.,relative location.,easily defined.,D,True,0.037696827203035355,0.03326733037829399,0.4052790701389313,0.5203886032104492
Which of the following U.S. main immigration flow associations is NOT correct?,"Pioneer settlement to 1870—Germans, British, Scotch-Irish, Africans",1870–1914—Asians,1870–1914—Eastern and southern Europeans,1965–present—Hispanics,B,False,0.09243393689393997,0.07198762893676758,0.4694182872772217,0.3655833303928375
