0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,True,0.26522430777549744,0.20655690133571625,0.3858990967273712,0.1419643610715866
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,True,0.11455846577882767,0.1888749897480011,0.6592384576797485,0.03719169273972511
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.33906611800193787,0.2640649378299713,0.2992247939109802,0.09714406728744507
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,False,0.14329154789447784,0.30334821343421936,0.44136905670166016,0.11159557104110718
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,True,0.30409133434295654,0.3904609978199005,0.2368265688419342,0.0678519457578659
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,True,0.1222444623708725,0.3765394389629364,0.42667508125305176,0.07414500415325165
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.3876432776451111,0.3876432776451111,0.20749050378799438,0.017031855881214142
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,False,0.18659301102161407,0.3486016094684601,0.3950173854827881,0.068643718957901
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.12138955295085907,0.22678552567958832,0.5440301895141602,0.1071258932352066
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.1264437586069107,0.16235700249671936,0.5666815638542175,0.1432795375585556
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,True,0.09827223420143127,0.20804230868816376,0.6408154368400574,0.05260133370757103
