0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
A 10-N force at an angle 45° above the horizontal has a horizontal component of about,7 N,5 N,10 N,12 N,A,False,0.0048352982848882675,0.027825219556689262,0.9214447140693665,0.04587602987885475
A completely submerged object always displaces its own,weight of fluid.,volume of fluid.,density of fluid.,All of these.,B,False,0.06637414544820786,0.05857498198747635,0.8086026310920715,0.06637414544820786
"When a diver points a flashlight upward toward the surface of the water at an angle 20° from the normal, the beam of light",totally internally reflects,passes into the air above,is absorbed,None of these,B,False,0.2757118344306946,0.11493378132581711,0.5836819410324097,0.025645194575190544
"According to four-dimensional geometry, the angles of a triangle add to 180°",always.,sometimes.,never.,on planet Earth only.,B,False,0.11729592084884644,0.31884336471557617,0.5256838202476501,0.03808040916919708
A voltage will be induced in a wire loop when the magnetic field within that loop,changes,aligns with the electric field,is at right angles to the electric field,converts to magnetic energy,A,False,0.002749095903709531,0.017926357686519623,0.9787458777427673,0.0005413290346041322
"Among these colors, the one that has the most energy per photon is",red,yellow-green,blue,violet,D,False,0.036863237619400024,0.010561495088040829,0.8390034437179565,0.11354676634073257
"According to general relativity,",mass distorts spacetime.,gravity affects clocks.,light can’t escape from a black hole.,All of these.,D,True,0.25801053643226624,0.05756992846727371,0.13810308277606964,0.5462083220481873
A step-up transformer in an electric circuit can step up,voltage,energy,Both of these,Neither of these,A,False,0.03223572298884392,0.010465407744050026,0.9420658946037292,0.015227077528834343
Spectral lines of the elements are,chaotic,ordered,positioned by amplitude,in phase,B,False,0.034473370760679245,0.04426468536257744,0.7846102714538574,0.1363448053598404
A wave transfers,amplitude,wavelength,frequency,energy,D,False,0.009552950970828533,0.013899460434913635,0.8599291443824768,0.11637875437736511
"Immediately after two separated charged particles are released from rest, both increase in acceleration. The sign of charge of the particles is therefore",the same,opposite,Either of these,Need more information,B,False,0.015145981684327126,0.019447823986411095,0.9370486736297607,0.028296418488025665
The surface of planet Earth loses energy to outer space due mostly to,conduction,convection,radiation,radioactivity,C,True,0.06462293118238449,0.030525710433721542,0.8920920491218567,0.01272500865161419
"In a series circuit, if the current in one lamp is 2 A, the current in the lamp next to it is","half, 1 A",2 A,Depends on which lamp is closer to the battery,Not enough information to say,B,False,0.004461255390197039,0.01999395713210106,0.9633628129959106,0.012126948684453964
"As a blinking light source approaching you gains speed, you see the frequency of flashes",increase.,decrease.,remain unchanged.,None of these.,A,False,0.06176506727933884,0.03746240586042404,0.8526403903961182,0.04810268431901932
In the absence of air resistance a ball of mass m is tossed upward to reach a height of 20 m. At the 10-m position half way up the net force on the ball is,2mg,mg,mg/2,mg/4,B,False,0.024559086188673973,0.11006619036197662,0.813285231590271,0.05199158564209938
Pumice is a volcanic rock that floats in water. The density of pumice compared with that of water is,less.,equal.,greater.,none because it sinks.,A,False,0.050127241760492325,0.050127241760492325,0.8885266184806824,0.011184899136424065
When you look at the red petals of a rose the color light you're seeing is,red.,green.,white minus red.,a mixture of green and yellow.,A,False,0.0034876191057264805,0.017711590975522995,0.6646225452423096,0.313945472240448
Compared with the sound you hear from the siren of a stationary fire engine the sound you hear when it approaches you has an increased,speed,frequency,wavelength,All of these,B,False,0.03389608487486839,0.043523434549570084,0.6008224487304688,0.3215970993041992
"When you squeeze an air-filled party balloon, you increase its",volume,mass,weight,density,D,False,0.24367401003837585,0.3128836154937744,0.3128836154937744,0.13042929768562317
Polarization is a property of,transverse waves,longitudinal waves,all waves,None of these,A,False,0.30372101068496704,0.05277879536151886,0.6429773569107056,0.0005174251273274422
"In a vacuum, an object has no",buoyant force,mass,weight,All of these,A,False,0.3742023706436157,0.05064278095960617,0.48048534989356995,0.09461316466331482
Temperature is generally proportional to a substance’s,thermal energy.,vibrational kinetic energy.,average translational kinetic energy.,rotational kinetic energy.,C,True,0.192296102643013,0.27978917956352234,0.5227149724960327,0.005124517250806093
"In a hydraulic press operation, the output piston cannot",move farther than the input piston,exceed the force input,exceed the input piston’s speed,produce increased energy,D,False,0.01838661916553974,0.056634776294231415,0.8859170079231262,0.038924477994441986
When a spinning system contracts in the absence of an external torque its rotational speed increases and its angular momentum,decreases,increases,remains unchanged,may increase or decrease,C,False,0.012585166841745377,0.05640280246734619,0.3245757520198822,0.6063873171806335
"According to Hooke’s law, if you hang by a tree branch and note how much it bends, then hanging with twice the weight produces",half the bend.,the same bend if the branch doesn’t break.,twice the bend.,4 times the bend.,C,True,0.013403938151896,0.03643568232655525,0.9396886229515076,0.010438998229801655
When an increase in speed doubles the kinetic energy of a moving body its momentum,increases but less than doubles,doubles,more than doubles,depends on factors not stated,A,False,0.007639982737600803,0.09307403862476349,0.883061945438385,0.016173843294382095
Suppose the number of neutrons in a reactor that is starting up doubles each minute reaching one billion neutrons in 10 minutes. When did the number of neutrons reach half a billion?,1 minute.,2 minutes.,5 minutes.,9 minutes.,D,False,0.007081357762217522,0.046176254749298096,0.9274749159812927,0.019249126315116882
"If an object is already moving and the sum of all the vector forces on a mass is zero, then the object will",move at a constant speed in a straight line,accelerate at a constant rate in a straight line,come to rest,increase its amount of inertia,A,False,0.03351861238479614,0.09111303091049194,0.8644564151763916,0.010881899856030941
"Relativity equations for time, length, and momentum hold true for",everyday low speeds.,relativistic speeds.,Both of these.,Neither of these.,C,True,0.022567706182599068,0.017575746402144432,0.9596032500267029,0.00025070455740205944
Put a saucer of water on your table. A process that then occurs is,evaporation,condensation,Both,Neither,C,True,0.07104862481355667,0.06270018965005875,0.8655493855476379,0.0006965362117625773
A barometer that uses water instead of mercury will be,shorter,taller,equal in height,inoperable,B,False,0.023650437593460083,0.05673445016145706,0.783194899559021,0.13609886169433594
A heavy rock and a light rock in free fall (zero air resistance) have the same acceleration. The heavy rock doesn't have a greater acceleration because the,force due to gravity is the same on each.,air resistance is always zero in free fall.,inertia of both rocks is the same.,ratio of force to mass is the same.,D,False,0.03820659965276718,0.08088337630033493,0.5976518392562866,0.28231072425842285
When an increase in speed doubles the momentum of a moving body its kinetic energy,increases but less than doubles,doubles,more than doubles,depends on factors not stated,C,True,0.00959937833249569,0.10320303589105606,0.8641083836555481,0.023027708753943443
The equation E = mc^2 indicates that energy,equals mass moving at the speed of light squared.,equals moving mass.,is fundamentally different than mass.,and mass are closely related.,D,False,0.00456421822309494,0.008527081459760666,0.9855965971946716,0.001307670259848237
General relativity predicts that,light leaving the Sun is slowed by gravity.,light passing the Sun is deflected.,a clock on the Sun’s surface runs faster than on Earth.,All of these.,D,False,0.22894856333732605,0.08422546088695526,0.4846841096878052,0.20204639434814453
"When an element ejects an alpha particle, the atomic number of the resulting element",reduces by 2,reduces by 4,increases by 2,increases by 4,A,False,0.007342485245317221,0.05425403639674187,0.7489538192749023,0.1893651783466339
"As more lamps are connected in parallel in a circuit, the current in the power source",increases,decreases,remains the same,Not enough information to say,A,False,0.01677665300667286,0.0456036739051342,0.5555664896965027,0.38183489441871643
An airplane with its nose pointing north with an airspeed of 40 km/h in a 30-km/h crosswind (at right angles) has a groundspeed of,30 km/h,40 km/h,50 km/h,60 km/h,C,True,0.02743624895811081,0.22972090542316437,0.7075902223587036,0.03522884100675583
The energy of an emitted photon is related to its,amplitude,polarization,momentum,frequency,D,False,0.0043090288527309895,0.0055329021997749805,0.9304910898208618,0.05948430299758911
Thermal conduction involves mainly,electrons,protons,neutrons,ions,A,False,0.04467077553272247,0.039421822875738144,0.8972365260124207,0.018621549010276794
Compared with the current in an LED lamp the current in the connecting wire is,less.,more.,the same.,Need more information.,C,True,0.01003710925579071,0.027283690869808197,0.7036556601524353,0.2588604986667633
Bow waves are produced by waves of water,overlapping one another,constructively interfering,moving slower than the source producing them,All of these,D,False,0.4279041290283203,0.1389201283454895,0.29409393668174744,0.1389201283454895
The speed of sound is slightly greater on a,cold day,hot day,day with steady temperature,None of these,B,False,0.3743034601211548,0.20035021007061005,0.42414137721061707,0.0011913259513676167
"Consider two mercury barometers, one having a cross-sectional area of 1 cm2 and the other 2 cm2. The height of mercury in the narrower tube is",half,twice,the same,None of these,C,True,0.15739010274410248,0.12257551401853561,0.7053734660148621,0.014639558270573616
The second law of thermodynamics tells us that heat doesn’t flow from,hot to cold ever,cold to hot ever,hot to cold without external energy,cold to hot without external energy,D,False,0.023646866902709007,0.15419693291187286,0.7830767035484314,0.038987092673778534
In a mixture of hydrogen oxygen and nitrogen gases at a given temperature the molecules having the greatest average speed are those of,hydrogen.,oxygen.,nitrogen.,But all have the same speed on average.,A,False,0.006189429666846991,0.024479666724801064,0.6313389539718628,0.33793139457702637
"Compared with the power input, the power output of an ideal transformer is",greater,less,the same,Any of these,C,True,0.040788695216178894,0.08634967356920242,0.6380425691604614,0.2347227782011032
The amount of air drag on an 0.8-N flying squirrel dropping vertically at terminal velocity is,less than 0.8 N,0.8 N,greater than 0.8 N,dependent on the orientation of its body,B,False,0.003509861882776022,0.020197860896587372,0.9731874465942383,0.0030974424444139004
The vibrations in a longitudinal wave move in a direction,along and parallel to the wave,perpendicular to the wave,Both of these,Neither of these,A,False,0.2557268738746643,0.04443866387009621,0.6951376795768738,0.004683800972998142
The potential energy of a compressed spring and the potential energy of a charged object both depend on,the work done on them,motion,Both of these,Neither of these,A,False,0.032442621886730194,0.017365286126732826,0.9481124877929688,0.0020739876199513674
A step-up transformer in an electrical circuit can step up,voltage,energy,Both of these,Neither of these,A,False,0.03632134199142456,0.011791814118623734,0.9367398023605347,0.015140988864004612
The neutrons in an atom are normally found,inside the nucleus,outside the nucleus,Either of these,Neither of these,A,False,0.1541377753019333,0.1541377753019333,0.6907975673675537,0.0009165367227979004
The greenish-blue color of ocean water is due mostly to light that hasn’t been,absorbed,reflected,scattered,refracted,A,False,0.0331166572868824,0.07010795921087265,0.8540897965431213,0.042522627860307693
Noise-canceling devices make use of sound,destruction,interference,resonance,amplification,B,False,0.0030427956953644753,0.012034489773213863,0.9560179114341736,0.02886923961341381
Black is the combination of,all the colors together,two or more appropriate colors,light when a prism is held upside down,None of these,D,False,0.009475193917751312,0.02272980660200119,0.9664959907531738,0.0012823279248550534
"In a circuit of two lamps in parallel, if the current in one lamp is 2 A, the current in the other lamp is",about 1 A,2 A,Depends on which lamp is closer to the battery,Not enough information to say,D,False,0.0021204277873039246,0.008386454544961452,0.9693423509597778,0.02011805772781372
Which of these changes when light refracts in passing from one medium to another?,Speed only,Wavelength only,Both speed and wavelength,Neither of these,C,True,0.008133498020470142,0.010443618521094322,0.9401044845581055,0.041305311024188995
"If the frequency of one source of sound is 500 Hz and a second sound source is 504 Hz, then when the two waves interfere with each other, the beat frequency will be",2 Hz,4 Hz,8 Hz,16 Hz,B,False,0.0050129820592701435,0.019826726987957954,0.955305278301239,0.019826726987957954
The loudness of a sound is most closely related to its,frequency,period,wavelength,amplitude,D,False,0.044788822531700134,0.039525993168354034,0.7939008474349976,0.12174864113330841
The electric field inside the dome of a Van de Graaff generator is zero when the dome is,charged,uncharged,Either of these,Neither of these,C,True,0.06737423688173294,0.11108133941888809,0.8207862377166748,0.0007484601810574532
The redness of a sunrise or sunset is due mostly to light that hasn’t been,absorbed,transmitted,scattered,polarized,C,True,0.03926130011677742,0.057124849408864975,0.8935829997062683,0.009926811791956425
"When a nucleus of uranium-238 emits an alpha particle, left behind is",thorium-242,thorium-238,thorium-234,radium-214,C,True,0.0171377994120121,0.03201762214303017,0.9356921315193176,0.015124054625630379
The Doppler effect occurs when a source of sound moves,toward you,away from you,Both of these,None of these,C,True,0.12386550009250641,0.05163481831550598,0.807704508304596,0.016763370484113693
"When a proton is plucked from an atomic nucleus, the atom has a decrease in",charge,energy,mass,all of these,D,False,0.20496876537799835,0.05182422325015068,0.7154113054275513,0.0277395062148571
"If the Sun were twice as massive, its pull on Mars would be",unchanged,twice as much,half as much,four times as much,B,False,0.009790917858481407,0.03872383013367653,0.7777889370918274,0.17354817688465118
During the time an aircraft produces a sonic boom the aircraft is,breaking the sound barrier,pulling out of a subsonic dive,flying faster than sound,Each of these produces a sonic boom,C,True,0.11221565306186676,0.046778444200754166,0.8291677236557007,0.011827441863715649
"When food is exposed to gamma radiation, the food",becomes slightly radioactive,doesn’t become radioactive,will spoil faster,should be avoided,B,False,0.025470726191997528,0.10073867440223694,0.7443637251853943,0.12935101985931396
The red glow in the neon tube of an advertising sign is a result of,fluorescence.,coherence.,polarization.,de-excitation.,D,False,0.006313785910606384,0.028296425938606262,0.9370489120483398,0.028296425938606262
Light that is not transmitted by opaque materials is,reflected or converted to internal energy in the material.,mainly reflected.,mainly refracted.,transmitted at a lower frequency.,A,False,0.014317762106657028,0.04997389763593674,0.7817233204841614,0.1539304405450821
Imagine you're standing on the surface of a shrinking planet. If it shrinks to one-tenth its original diameter with no change in mass on the shrunken surface you'd weigh,1/100 as much,10 times as much,100 times as much,1000 times as much,C,True,0.053915537893772125,0.24163269996643066,0.6568257212638855,0.0475802943110466
A magnetic force acting on a beam of electrons can change its,direction,energy,Both of these,Neither of these,A,False,0.036490414291620255,0.015211468562483788,0.9411002397537231,0.00718538835644722
Microscopic slush in water tends to make the water,more dense,less dense,more slippery,warmer,A,False,0.01568101905286312,0.11586792767047882,0.8561546206474304,0.012212389148771763
The speed of sound in air depends on,frequency.,wavelength.,air temperature.,All of these.,C,True,0.04926946386694908,0.014115937054157257,0.873322069644928,0.06326324492692947
Heat comes from the Sun to Earth by the process of,conduction,convection,radiation,"All of these, although radiation is greatest",C,True,0.18866010010242462,0.06124896556138992,0.7461651563644409,0.003915515262633562
A torque is a force,like any other force,multiplied by a lever arm,that is fictitious,that accelerates things,B,False,0.017826447263360023,0.16913262009620667,0.7579997777938843,0.054909322410821915
All of the following are electromagnetic waves EXCEPT,microwaves,light waves,X-rays,None is outside the family; all are electromagnetic waves,D,False,0.022225549444556236,0.010498606599867344,0.5732044577598572,0.39395731687545776
Big brother and little sister can balance on a seesaw because of balanced,forces,torques,energies,All of these,B,False,0.03646346926689148,0.011837954632937908,0.6463304162025452,0.3053048849105835
Any atom that emits an alpha particle or beta particle,becomes an atom of a different element always.,may become an atom of a different element.,becomes a different isotope of the same element.,increases its mass.,A,False,0.015963125973939896,0.06313538551330566,0.8715571165084839,0.04916989058256149
Regelation occurs due to water’s,high specific heat,open-structured ice crystals,high rate of expansion,slight tendency to freeze when its temperature is lowered,B,False,0.019017281010746956,0.045620087534189224,0.9163039922714233,0.019017281010746956
"A big fish swims upon and swallows a small fish that is at rest. Right after lunch, the fattened big fish has a change in",speed,momentum,Both,Neither,A,False,0.010870392434298992,0.009593087248504162,0.978521466255188,0.0010111038573086262
A capacitor can store,charge,energy,Both of these,Neither of these,C,True,0.028794042766094208,0.012003143317997456,0.9535277485847473,0.005669882986694574
"For a tube closed at one end, the length of the tube at a frequency of 256 Hz will be",one-quarter the value for a tube open at both ends,one-half the value for a tube open at both ends,twice the value for a tube open at both ends,four times the value for a tube open at both ends,B,False,0.009901088662445545,0.08290079981088638,0.7865408658981323,0.12061995267868042
The period of a 10-Hz wave is,1/10 s,1.0 s,10 s,None of these,A,False,0.2683316767215729,0.16275139153003693,0.5680581331253052,0.0008540409035049379
If the Sun collapsed to become a black hole Planet Earth would,continue in its present orbit.,likely be sucked into the black hole.,be pulled apart by tidal forces.,Both C and D.,A,False,0.009599823504686356,0.023028777912259102,0.8641485571861267,0.10320782661437988
The electric field between a pair of oppositely charged parallel plates,gets weaker with distance inside the plates,follows the inverse-square law,Both of these,Neither of these,D,False,0.0574670284986496,0.01282262708991766,0.8989356160163879,0.030759884044528008
The flight of a blimp best illustrates,Archimedes’ principle,Pascal’s principle,Bernoulli’s principle,Boyle’s law,A,False,0.17697042226791382,0.12162987887859344,0.5451073050498962,0.15617585182189941
The distance of your image behind a plane mirror is equal to,half your height,half your distance from the mirror,your distance in front of the mirror,more than your distance in front of the mirror,C,True,0.006941131316125393,0.051288407295942307,0.8022857308387756,0.13941633701324463
The discrete orbits of electrons are best understood when modeled by,high-speed particles,particles on springs,waves,photons,C,True,0.010246570222079754,0.03576404228806496,0.9223667979240417,0.031561657786369324
"Heat engines, such as a jet engine, are more efficient when run at",high temperatures,constant temperatures,low temperatures,a constant rate,A,False,0.013452030718326569,0.11263247579336166,0.8322476744651794,0.04143517091870308
The phenomenon of interference occurs for,sound waves,light waves,Both of these,Neither of these,C,True,0.23691996932029724,0.03206363320350647,0.7297648787498474,0.0012432420626282692
As more lamps are connected in a series circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,B,False,0.004960812162607908,0.019620392471551895,0.7362498044967651,0.2390253096818924
"When you buy a pipe in a hardware store, the water isn’t included. When you buy copper wire, electrons",must be supplied by you,are included in the wire,may fall out—hence insulation,None of these,B,False,0.03017803654074669,0.04390878230333328,0.881931483745575,0.04390878230333328
When a uranium nucleus undergoes fission the energy released is primarily in the form of,gamma radiation.,kinetic energy of fission fragments.,kinetic energy of ejected neutrons.,All of these about equally.,B,False,0.02957872301340103,0.10323989391326904,0.8644170165061951,0.0027512500528246164
Most of the radiation in Earth’s biosphere is,natural background radiation,the result of military activities,from nuclear power plants,in the form of cosmic rays,A,False,0.04173042252659798,0.06071740761399269,0.4486443102359772,0.4486443102359772
When white light enters a prism green light is bent more than,blue light.,violet light.,red light.,None of these choices is correct.,C,True,0.03665667399764061,0.015280774794518948,0.9453880786895752,0.002655400661751628
When a ball at rest hangs by a single vertical string tension in the string is mg. If the ball is made to move in amhorizontal circle so that the string describes a cone string tension,is mg,is greater than mg always,is less than mg always,may be greater or less than mg depending on the speed of the ball,B,False,0.006922642234712839,0.05115179717540741,0.9066872596740723,0.03515607863664627
"When a tin can is whirled in a horizontal circle, the net force on the can acts",inward,outward,upward,None of these,A,False,0.29179033637046814,0.156184121966362,0.5451360940933228,0.006862251088023186
