0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
 What can murtis be translated as?,Offerings,Prayers,Apparitions,Idols,D,False,0.519925594329834,0.07036427408456802,0.19126994907855988,0.21673721075057983
 Naturalists who concentrated on natural elements and processes are associated with which of the following?,Daoism,Yin-Yang School,Mengzi,Humanistic Buddhism,B,False,0.16346915066242218,0.07721736282110214,0.6465330719947815,0.11235059052705765
 When was the first Buddhist temple constructed in Japan?,325 CE,119 CE,451 CE,596 CE,D,False,0.47325682640075684,0.1972827911376953,0.2235507071018219,0.10559787601232529
 What is the name of the ten day New Year festival that celebrated Babylon's culture?,Akitu,Wag and Thoth,Bast,Nehebkau,A,False,0.10057396441698074,0.07832708954811096,0.51075679063797,0.30978965759277344
Which of the following terms denote the Japanese art of flower arranging?,Zazen,Tariki,Kami,Ikebana,D,False,0.08867835998535156,0.022421399131417274,0.7424947619438171,0.14620588719844818
 Guru Nanak and his successors instructed the use of particular Sikh Ragas in order to promote which of the following?,Harmony and balance,Devotion and piety,Love and passion,Goodwill and love,A,False,0.24908547103405,0.1510779708623886,0.4653529226779938,0.13332584500312805
" Guru Nanak used what term to denote the ""divine word"" as part of divine revelation?",Shabad,Khalse,Nam,Guru,A,False,0.1462414562702179,0.1462414562702179,0.397525429725647,0.3095931112766266
What is the mi'raj?,Muhammad's miraculous ascent to heaven,Muhammad's migration to Mecca,Muhammad's first community in Mecca,Muhammad's revelations of the Qur'an,A,False,0.29380038380622864,0.039761558175086975,0.3329194486141205,0.3329194486141205
"What is the name of the most famous dharmashastras, which probably dates from around the first century?",Laws of Dharma,Laws of Karma,Laws of Vishnu,Laws of Manu,D,False,0.32821881771087646,0.07323551923036575,0.4775555431842804,0.12074495106935501
"What does the term ""Qur'an"" literally mean?",The Holy Book,The Narrative,The Recitation,The Pillars,C,False,0.3695239722728729,0.10587039589881897,0.32610374689102173,0.1977919340133667
 Mani referred to God by which of the following names?,Mother of Light,Father of Goodness,Ineffable Lover,Eternal Spirit,B,False,0.1894981861114502,0.05429213494062424,0.401167631149292,0.35402920842170715
" Which tradition is known to promote ""gradual enlightenment""?",Bushido,Shinto,Nichiren,Soto Zen,D,False,0.1528373807668686,0.016108939424157143,0.41545504331588745,0.41545504331588745
What is the communal meal offered at the place of worship called in Sikhism?,Sangat,Langar,Gurdwara,Panth,B,False,0.08825350552797318,0.01533616054803133,0.44818830490112305,0.44818830490112305
To which tradition do the anti-Han rebel group known as the Celestial Masters belong?,Buddhism,Daoism,Confucianism,Shamanism,B,False,0.2715183198451996,0.05346512421965599,0.5748043060302734,0.09988600015640259
"What does the word ""Islam"" mean in Arabic?",Worship,Submission,Obedience,Faith,B,False,0.30268988013267517,0.08672210574150085,0.26712289452552795,0.3429925739765167
What does the term anatman mean?,Suffering,Soul,Impermanence,No-self,D,False,0.057380449026823044,0.023919731378555298,0.5444105863571167,0.3741675615310669
 What genre of Sikh literature is denoted by the term janam-sakhis?,Spiritual narratives,Redemption narratives,Birth narratives,Theological narratives,C,False,0.4315292239189148,0.04013846814632416,0.4315292239189148,0.09628719091415405
Pure Land Buddhism belongs to which school?,Vajrayana,Theravada,Mahayana,Mahavira,C,True,0.188435897231102,0.017527269199490547,0.5804234147071838,0.21352587640285492
 Which Jaina group only allows women to lead a life of semi-renunciation?,Svetambara,Jina,Agama,Digambara,D,False,0.1484607607126236,0.048198152333498,0.5871737003326416,0.21600915491580963
What is the most important prayer in Judaism?,The Shema,The Sefirot,Deuteronomy,The Decalogue,A,True,0.7067451477050781,0.07449038326740265,0.09564755111932755,0.1228138729929924
 The socio-political alliance between the kshatriyas and the shramanas was rooted in their shared opposition to which of the following?,Brahminic orthodoxy,Legalistic asceticism,Bhakti devotionals,Unorthodox practices,A,False,0.23196294903755188,0.05175792798399925,0.5564501881599426,0.15942566096782684
 Which early battle led to the conversion of Mecca?,The Battle of Uhud,The Battle of Camel,The Battle of the Trench,The Battle of Badr,C,False,0.4473513066768646,0.041610151529312134,0.2394499033689499,0.2713322639465332
