0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
"As of 2016, about what percentage of adults aged 18 years or older were overweight?",10%,20%,40%,80%,C,False,0.14913369715213776,0.3577531576156616,0.2786184251308441,0.09045416116714478
What was GDP per capita in the United States in 1850 when adjusting for inflation and PPP in 2011 prices?,About $300,About $3k,About $8k,About $15k,B,True,0.19856105744838715,0.37096086144447327,0.3273718059062958,0.0937936007976532
"As of 2019, about what percentage of people from the United States says homosexuality should be accepted by society?",52%,62%,72%,82%,C,False,0.1725766807794571,0.41398996114730835,0.2845308482646942,0.08151944726705551
Which of the following countries generated the most total energy from solar sources in 2019?,China,United States,Germany,Japan,A,True,0.3263176381587982,0.2879742980003357,0.3263176381587982,0.05004243552684784
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in Japan?",by 5 fold,by 10 fold,by 15 fold,by 20 fold,C,False,0.2568410336971283,0.4798421859741211,0.1765241026878357,0.07358618825674057
What is the biggest cause of death in children under five years old (as of 2017)?,Lower respiratory infections,Preterm birth complications,Diarrheal diseases,Malaria,A,False,0.307321161031723,0.1451682299375534,0.4471496641635895,0.09977257996797562
"As of 2019, about what percentage of the global population does not have access to safe drinking water?",10%,20%,30%,40%,C,True,0.12752023339271545,0.34663593769073486,0.4450893700122833,0.0682566687464714
About what percentage of survey respondents from India report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,29%,49%,69%,89%,C,False,0.21126233041286469,0.4472423493862152,0.16453127562999725,0.16453127562999725
"As of 2017, what fraction of the population in Brazil used the internet in the past three months?",18%,38%,58%,78%,C,False,0.23325981199741364,0.3845804035663605,0.29951152205467224,0.05897732079029083
"As of 2017, what fraction of the population in India used the internet in the past three months?",11%,26%,41%,56%,B,True,0.13733074069023132,0.37330362200737,0.37330362200737,0.10695327818393707
"As of 2018, about what percentage of Indians say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",23%,38%,53%,68%,D,False,0.21435031294822693,0.3534039258956909,0.21435031294822693,0.04220807924866676
"As of 2019, about what percentage of the world population lives in extreme poverty (less than $1.90 a day)?",5%,10%,15%,25%,B,False,0.1121559739112854,0.23743419349193573,0.5026481747627258,0.14401112496852875
"As of 2020, about what percentage of the world population practices open defecation?",2%,4%,9%,18%,C,True,0.050000905990600586,0.19775745272636414,0.5375604629516602,0.19775745272636414
Which of the following is not an element of the redistribution-with-growth policy approach?,minimum wage legislation,land reform,progressive taxation,increased access to education,A,False,0.10146550834178925,0.2758118510246277,0.4547368586063385,0.16728836297988892
About what percentage of the global population was literate in 1950?,36%,56%,76%,96%,B,True,0.22437775135040283,0.47500768303871155,0.2542532980442047,0.03036622330546379
"As of 2016, about what percentage of adults aged 18 years or older were obese?",6%,13%,27%,46%,B,True,0.12716610729694366,0.3456732928752899,0.3050556182861328,0.0990370586514473
"As of 2019, about what percentage of Germans say the relationship between the U.S. and Germany is good?",34%,49%,64%,79%,A,False,0.30377331376075745,0.3900526463985443,0.20878015458583832,0.0677809789776802
"As of 2017, what percentage of Americans live in urban areas?",62%,72%,82%,92%,C,False,0.24397395551204681,0.4558033347129822,0.16768069565296173,0.03301828354597092
What was GDP per capita in the United States in 1950 when adjusting for inflation and PPP in 2011 prices?,About $3k,About $8k,About $15k,About $30k,C,False,0.16609109938144684,0.451482355594635,0.2738378942012787,0.10073933005332947
"In 2016, about how many people in the United States were homeless?","55,000","550,000","5,500,000","55,000,000",B,True,0.27739793062210083,0.3143330216407776,0.3143330216407776,0.05462288483977318
In 1965 how many Americans thought that sending troops to Vietnam was a mistake?,25%,45%,65%,85%,A,False,0.19983680546283722,0.47938358783721924,0.2264447808265686,0.0735158622264862
"As of 2013, share of people in the Ethiopia who think political parties are corrupt is",24%,44%,64%,84%,A,False,0.23127499222755432,0.2969629764556885,0.381307989358902,0.0850813165307045
"In 1997, the World Bank found that the fraction of the world’s population living in low and lower-middle income countries—that is, countries with per capita incomes of $1230 or less—was approximately",25%,40%,55%,75%,D,False,0.26971352100372314,0.39243084192276,0.2380213439464569,0.09922205656766891
"As of 2015, agriculture made up about what percentage of total Indian GDP?",8%,16%,32%,64%,B,True,0.24917341768741608,0.3625451624393463,0.24917341768741608,0.1038709357380867
Which of the following is true as of 2020?,males are more likely to have depression and are more likely to have an alcohol use disorder than females.,females are more likely to have depression and are more likely to have an alcohol use disorder than males.,males are more likely than females to have depression while females are more likely than males to have an alcohol use disorder.,females are more likely than males to have depression while males are more likely than females to have an alcohol use disorder.,D,False,0.2726084887981415,0.1287711262702942,0.509299635887146,0.08850300312042236
"As of 2019, about what percentage of people from Brazil says homosexuality should be accepted by society?",37%,47%,57%,67%,D,False,0.17674703896045685,0.4239940941333771,0.2914066016674042,0.06502160429954529
"As of 2017, the share of GDP spent on the military by Saudi Arabia is about",1%,3%,6%,10%,D,False,0.2948743999004364,0.2948743999004364,0.2948743999004364,0.10847824066877365
"As of 2019, about what share of electricity came from fossil fuels in the United States?",23%,43%,63%,83%,C,False,0.2463025152683258,0.40608420968055725,0.19182060658931732,0.11634507775306702
What is the percentage of children aged 13-15 in Egypt who reported being bullied at least once in the past couple of months as of 2015?,10%,30%,50%,70%,D,False,0.1844281256198883,0.3040705621242523,0.3904343247413635,0.09871725738048553
"As of 2018, about what percentage of US adults say criminal risk assessment for people up for parole is an unreasonable application of algorithmic decision making?",26%,41%,56%,71%,C,True,0.13470406830310822,0.3231382668018341,0.4149177670478821,0.10490763932466507
"In 2018, about how many chickens were killed for meat production?",690 million,6.9 billion,69 billion,690 billion,C,False,0.21225978434085846,0.3965534567832947,0.21225978434085846,0.06891065090894699
"In 2016, what percentage of the population of South Sudan had access to electricity?",9%,29%,59%,79%,A,False,0.2022325098514557,0.48513057827949524,0.2022325098514557,0.08430304378271103
About what percentage of survey respondents from Mexico report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,31%,51%,71%,91%,B,True,0.19879093766212463,0.4768746793270111,0.15481853485107422,0.15481853485107422
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in China?",by 4 fold,by 8 fold,by 16 fold,by 32 fold,C,False,0.21602793037891388,0.457331120967865,0.24479171633720398,0.0701339989900589
Ross Perot makes polling history by leading the presidential race briefly in June as a third-party candidate with 39%. He winds up with _% of the popular vote.,1,7,13,19,D,False,0.08731559664011002,0.4434252083301544,0.3913213610649109,0.07705573737621307
"As of 2019, about what percentage of Turks say God plays an important role in their life?",59%,69%,79%,89%,D,False,0.25842347741127014,0.3760039508342743,0.20126041769981384,0.10772693157196045
Which of the following was responsible for the most death in the 20th century?,Earthquakes,Volcanic activity,Wildfires,Floods,D,False,0.09236229956150055,0.15227967500686646,0.6022778153419495,0.15227967500686646
"What is the percentage of children aged 13-15 in the United States who reported being in a physical fight at school, one or more times during the past 12 months as of 2015?",15%,35%,55%,75%,B,False,0.2259497195482254,0.29012519121170044,0.3725281059741974,0.10673109441995621
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in South Korea?",by 4 fold,by 8 fold,by 16 fold,by 32 fold,D,False,0.24996350705623627,0.5291727185249329,0.15161052346229553,0.055774394422769547
"As of 2019, about what percentage of people from Turkey agree that the state is run for the benefit of all the people?",36%,51%,66%,81%,C,False,0.19939683377742767,0.478328138589859,0.19939683377742767,0.094188392162323
