0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
The main factor preventing subsistence economies from advancing economically is the lack of,a currency.,a well-connected transportation infrastructure.,government activity.,a banking service.,B,False,0.12906381487846375,0.1462484449148178,0.3508317768573761,0.24112291634082794
The tendency for a population to continue to grow long after replacement fertility has been achieved is called,zero population growth.,rapid growth rate.,homeostatic plateau.,demographic momentum.,D,False,0.1303664743900299,0.08959948271512985,0.3329024612903595,0.2937853932380676
The tendency for migration to decrease with distance is called,push factors.,pull factors.,distance decay.,migration selectivity.,C,False,0.23422037065029144,0.14206182956695557,0.23422037065029144,0.23422037065029144
"Which zone contains low-income slums, ethnic ghettos, and general deterioration in Burgess's concentric zone model of urban form?",First,Second,Third,Fourth,A,False,0.1480022370815277,0.08432912081480026,0.2765045464038849,0.19003862142562866
Which of the following statements is TRUE concerning women in the labor force?,Most women work in agriculture,The percentage of women economically active in the labor force declined worldwide,The percentage of women in the total labor force declined,Women spend more hours per day working than men in all regions except Anglo America and Australia,D,False,0.05395486578345299,0.04202009364962578,0.25740426778793335,0.1661926954984665
All the following factors can be considered pull factors of migration EXCEPT,safety.,better climate.,better schools.,overcrowding.,D,True,0.12324032187461853,0.061969123780727386,0.24509266018867493,0.45789334177970886
Which of the following countries does NOT have a well-known example of a relict boundary?,Vietnam,United Kingdom,Germany,Bolivia,D,True,0.09119599312543869,0.11000336706638336,0.17037653923034668,0.43507176637649536
Which form of migration below are farm workers from another country most likely to be practicing during the year?,Chain migration,Cluster migration,Circular migration,International migration,C,False,0.2016115039587021,0.08946455270051956,0.22845575213432312,0.2933429777622223
Which of the following is a centrifugal force in a country?,Religious differences,A national holiday,An attack by another country,A charismatic national leader,A,False,0.15076123178005219,0.1174129769206047,0.3191615343093872,0.3191615343093872
Early settlements and high population density along coastlines and rivers are best attributed to which of the following?,Mediterranean climate,Limited forest cover,Growth of manufacturing,Access to trade routes,D,False,0.11299047619104385,0.09971373528242111,0.3943755030632019,0.23920083045959473
The first stage of the demographic transition exhibits,high birth rates with high but fluctuating death rates.,declining birth rates with continuing high death rates.,low birth rates with continuing high death rates.,high birth rates with declining death rates.,A,False,0.1905945986509323,0.17904706299304962,0.13944199681282043,0.2028868943452835
What is the population statistic that tells us the level of fertility at which a population will have just enough births to replace parents and compensate for early deaths?,Crude birth rate,Replacement level,Mortality rate,Total fertility rate,B,False,0.16664300858974457,0.10759280622005463,0.24246414005756378,0.2747478783130646
What is the most rapidly growing religion in the United States today?,Islam,Christianity,Hinduism,Buddhism,A,False,0.07369755208492279,0.06923244148492813,0.21325092017650604,0.5115623474121094
The outlying area serviced by a urban center is referred to as a,redline area.,threshold.,range.,hinterland.,D,False,0.18870195746421814,0.14696122705936432,0.35254165530204773,0.16652889549732208
The best definition of an urban area is,the central city and its developed areas.,the central city and its surrounding suburbs.,the central city and its hinterlands.,the central city and the adjacent counties.,B,False,0.2865210771560669,0.1632547825574875,0.2231428325176239,0.032146770507097244
Which of the following religions developed first?,Buddhism,Christianity,Islam,Hinduism,D,False,0.22835731506347656,0.1385057270526886,0.25876274704933167,0.25876274704933167
Which one of the following is NOT a characteristic of world cities?,World cities contain the headquarters of many transnational corporations.,World cities are well connected to secondary-level world cities.,World cities contain many offices of multinational organizations.,World cities are found only in the northern and western hemispheres.,D,True,0.16292501986026764,0.10519231855869293,0.1846182495355606,0.28594234585762024
