0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
 What can murtis be translated as?,Offerings,Prayers,Apparitions,Idols,D,False,0.5053726434707642,0.0683947503566742,0.1859162300825119,0.23872114717960358
 Naturalists who concentrated on natural elements and processes are associated with which of the following?,Daoism,Yin-Yang School,Mengzi,Humanistic Buddhism,B,False,0.16721147298812866,0.06970411539077759,0.661334216594696,0.1014188900589943
 When was the first Buddhist temple constructed in Japan?,325 CE,119 CE,451 CE,596 CE,D,False,0.45341625809669495,0.18901202082633972,0.24269624054431915,0.11464158445596695
 What is the name of the ten day New Year festival that celebrated Babylon's culture?,Akitu,Wag and Thoth,Bast,Nehebkau,A,False,0.09659948945045471,0.07523176819086075,0.4905727207660675,0.33716538548469543
Which of the following terms denote the Japanese art of flower arranging?,Zazen,Tariki,Kami,Ikebana,D,False,0.09931798279285431,0.022160837426781654,0.7338661551475525,0.1445067971944809
 Guru Nanak and his successors instructed the use of particular Sikh Ragas in order to promote which of the following?,Harmony and balance,Devotion and piety,Love and passion,Goodwill and love,A,False,0.2679983675479889,0.1625492423772812,0.4418545961380005,0.1265934705734253
" Guru Nanak used what term to denote the ""divine word"" as part of divine revelation?",Shabad,Khalse,Nam,Guru,A,False,0.13579407334327698,0.11983785778284073,0.41827520728111267,0.3257530629634857
What is the mi'raj?,Muhammad's miraculous ascent to heaven,Muhammad's migration to Mecca,Muhammad's first community in Mecca,Muhammad's revelations of the Qur'an,A,True,0.41878271102905273,0.03895285725593567,0.254004567861557,0.2878248691558838
"What is the name of the most famous dharmashastras, which probably dates from around the first century?",Laws of Dharma,Laws of Karma,Laws of Vishnu,Laws of Manu,D,False,0.30646198987960815,0.06034594774246216,0.5052704215049744,0.1277523636817932
"What does the term ""Qur'an"" literally mean?",The Holy Book,The Narrative,The Recitation,The Pillars,C,False,0.3622421622276306,0.10378412157297134,0.3622421622276306,0.1711110919713974
 Mani referred to God by which of the following names?,Mother of Light,Father of Goodness,Ineffable Lover,Eternal Spirit,B,False,0.18952755630016327,0.05430055037140846,0.4012297987937927,0.3540840744972229
