0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
Which of the following methods of detecting breast cancer involves exposure to radiation?,Needle aspiration,Mammography,Mastectomy,Lumpectomy,B,False,0.031015831977128983,0.03514554351568222,0.9064155220985413,0.027371376752853394
"The regions of the body that, when touched, are sexually exciting:",vary from person to person,vary for women depending on the phases of the menstrual cycle,are mainly on the lower portion of the body,all of the above,D,True,0.14574159681797028,0.036849245429039,0.3085349500179291,0.5086881518363953
Which of the following is/are true of gonorrhea?,can be treated with antibiotics,has a high risk of infection with a single exposure,is asymptomatic (without symptoms) in only a small percentage of those infected,infections are limited to genital areas,A,False,0.08867281675338745,0.04746314138174057,0.8413043022155762,0.022420000284910202
"You are a homosexual male: Last night, you were tempted by lusty, swarthy Jacques (the king of fraternity row) to join him at the local dairy bar for a tall cool glass of milk. You also briefly considered studying for this test, but Jacques won out. In Freudian terms, which of the following was dominant?",the id,the ego,the superego,the Oedipus complex,A,True,0.43220990896224976,0.1801718920469284,0.3814238905906677,0.006165142636746168
Sociobiologists believe that there are more males than females with paraphilias because:,paraphilias guarantee survival of the species,evolutionary selection has favored the development of males who respond to novel sexual stimuli,of left brain/right brain differences between the genders,male brains are better developed than are female brains,B,False,0.17254148423671722,0.08150283247232437,0.6824148297309875,0.06347446143627167
"According to a study by Sprecher, Barbee, and Schwartz (1995), women were more likely than men to have ________ following their first act of intercourse.",felt glad,felt fear,experienced guilt,experienced regret,C,True,0.006086044944822788,0.03968600183725357,0.903249204158783,0.05095783621072769
What is cocaine abuse during pregnancy related to?,an increased risk of low birth weight babies,poorer growth and lower intelligence,smaller head circumference,all of the above,D,False,0.017780601978302002,0.009517272002995014,0.8567174673080444,0.11594409495592117
Joe wants desperately to get close to Helen. Helen appears to be put off by Joe's desperate advances. This is typical of Joe's relationships with women. According to attachment theory Joe would best be described as:,a secure lover,an avoidant lover,an anxious-ambivalent lover,a passionate lover,C,True,0.025214042514562607,0.022251315414905548,0.9461499452590942,0.006375108379870653
Bruce is a homosexual man. His friend Chuck is a heterosexual man. If we could have observed Bruce and Chuck as children we might have expected which of the following?,Bruce likely participated in more female-typical play than Chuck.,Bruce likely participated in more male-typical play than Chuck.,Bruce and Chuck likely participated in more male-typical play than female-typical play.,Bruce's father was more likely to have homosexual tendencies than Chuck's father.,A,False,0.02906188741326332,0.003470947500318289,0.9623975157737732,0.005050198640674353
Judaism regards sexuality as,inherently evil,God's afterthought and has become an aberration,a gift from God,primarily a biological function,C,True,0.007393606007099152,0.0014558874536305666,0.9683713912963867,0.02277391217648983
Freud said that the penis first becomes the major focus of pleasure-seeking at:,birth,about age 1,between the ages of 3 and 6,puberty,C,True,0.0027860431000590324,0.005205013323575258,0.9918999671936035,0.00010802660835906863
"What makes a relationships last, according to Sternberg?",intimacy,commitment,decision,passion,B,False,0.005792118608951569,0.0027360031381249428,0.8596266508102417,0.13182802498340607
The position that abortion is murder is held by certain people in which religion?,Orthodox Jews,Fundamentalist Protestants,Eastern Orthodox Christians,all of the above,D,False,0.016076665371656418,0.0013196530053392053,0.8777561783790588,0.10483302921056747
"Orders of monks and nuns found both in Eastern religions and in Christianity who affirm celibacy, virginity, and poverty follow the ethical system of:",legalism,asceticism,situationism,hedonism,B,False,0.010285193100571632,0.0358988493680954,0.9258435368537903,0.02795805223286152
Ovaries and testes,are homologous,produce gametes,produce sex hormones,all of the above,D,False,0.21556761860847473,0.022720661014318466,0.517119824886322,0.24427013099193573
Simon LeVay studied the brains of heterosexuals and homosexuals. He found differences in:,the cortical activity of these two groups,the overall brain weights of these two groups,the cell structure in the hypothalamus of these two groups,blood volume and metabolism of sugars in the brains of these two groups,C,True,0.29792094230651855,0.03558158129453659,0.6306986212730408,0.03558158129453659
"Which of the following theories uses terms such as ""modelling"" and ""imitation"" to explain the effects of exposure to erotica on a person's behaviour?",sociobiology,psychoanalytic theory,script theory,social learning theory,D,False,0.018939727917313576,0.0583384670317173,0.9125671982765198,0.010137706995010376
"________ men, on the average, begin engaging in sexual intercourse approximately two years later than ________ men do.",Mexican Americans and whites; African Americans,Mexican Americans; African Americans and whites,African Americans; whites and Latinos,Whites; African Americans and Latinos,A,False,0.011317331343889236,0.01865912601351738,0.5452995896339417,0.4246797561645508
"In the scientific community, women's capacity for multiple orgasms was originally discovered by:",Kinsey,Freud,Masters and Johnson,Kaplan,A,False,0.05826113745570183,0.02143307588994503,0.911357581615448,0.008934635668992996
Which of the following characteristics are generally consistent with date rape?,use of excessive force,premeditated,sexually motivated,involves use of a weapon,C,True,0.0021689035929739475,0.005895690526813269,0.9915027618408203,0.00042708241380751133
