0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
An important source of information on the credit rating of retail businesses is,the Retail Merchants Association,the local chamber of commerce,"Dun & Bradstreet, Inc.",the United States Retail Credit Association,C,True,0.002426558407023549,0.0006952206022106111,0.9789435267448425,0.01792997680604458
"In preparation for a writing unit on short stories, a teacher presents students with several examples of short stories and works with them to identify defining characteristics of the genre. Which of the following best describes this instructional strategy?",Conferencing,Discipline-based inquiry,Self-Regulated Strategy Development,Introduction-Body-Conclusion strategy,B,False,0.04119185730814934,0.019457656890153885,0.8273605704307556,0.11197107285261154
Paper will burn at approximately what temperature in Fahrenheit?,986 degrees,2125 degrees,3985 degrees,451 degrees,D,False,0.015452294610440731,0.0030427374877035618,0.9559996128082275,0.025476526468992233
The Apple iMac computer is available in all of the following colors except which?,Tangerine,Strawberry,Kiwi,Grape,C,True,0.09080541878938675,0.020261429250240326,0.670966386795044,0.21783088147640228
What were the first names of the early American explorers Lewisand Clark?,Morgan and Mason,Meriwether and William,Cabot and Joseph,Meredith and George,B,False,0.06970033049583435,0.013724809512495995,0.7493491768836975,0.1672023981809616
"A teacher provides support for small, flexible groups of beginning readers. As students read a text or a book that is unfamiliar to them, the teacher works with the students to teach them how to use a variety of reading strategies. Which of the following reading approaches is described?",Direct instruction,Literature circle,Guided reading,Read-aloud,C,False,0.026306219398975372,0.012426178902387619,0.2828185260295868,0.678446352481842
What is varicella?,a fancy pasta,a type of opera,the chicken pox virus,ancient Roman poetry,C,True,0.17253698408603668,0.08150070160627365,0.6823970079421997,0.06347280740737915
Which of the following materials has a resistance that is LEAST affected by temperature changes?,Copper,Carbon,Germanium,Silicon,A,False,0.03257542848587036,0.0018377801170572639,0.9519936442375183,0.013579458929598331
A second-year college student is usually called a what?,sophomore,senior,freshman,junior,A,True,0.6521389484405518,0.03679116442799568,0.30804863572120667,0.0030200027395039797
In the film 'The Talented Mr Ripley' who plays Mr Ripley?,Jude Law,Matt Damon,Dustin Hoffman,Ben Affleck,B,False,0.24431540071964264,0.0030754769686609507,0.7525444030761719,6.382948777172714e-05
A hard-edge painting is most likely to be characterized by,"an even, solid paint application",blurry color mixed on the painting's surface,scratchy brush marks clearly separated,translucent multiple layers of paint,A,True,0.6453651189804077,0.07707787305116653,0.2095193713903427,0.06802097707986832
Who was president of the United States when Bill Clinton was born?,Herbert Hoover,Harry S Truman,Franklin Roosevelt,Dwight Eisenhower,B,False,0.6632609963417053,0.017675306648015976,0.31330230832099915,0.005738331936299801
Which of the following lists includes minerals only?,"Granite, gabbro, diorite, quartz, feldspar","Gold, quartz, topaz, diamond, corundum","Gneiss, schist, phyllite, chlorite, mica","Coal, chert, limestone, dolomite, halite",B,False,0.44930481910705566,0.10025345534086227,0.44930481910705566,0.001113715348765254
Which of the following is a likely outcome of the development and use of genetically modified plants?,Reduced cost of plant seeds,New plant varieties being patented,Increased genetic diversity within a planted field,Less oversight and fewer regulations than for unmodified crops,B,False,0.01579567790031433,0.005810905247926712,0.9772440195083618,0.001144235022366047
"A teacher reads aloud Where the Wild Things Are, a picture storybook in which a boy named Max encounters wild monsters that are vividly portrayed. The teacher then shows the students picture cards depicting scenes from the beginning, middle, and end of the story. Which of the following concepts of literary structure is the teacher helping students understand?",Plot sequence,Point of view,Character development,Setting,A,False,0.0016928801778703928,0.0010267836041748524,0.9936959147453308,0.003583827055990696
"Which movie popularized the phrase ""You talkin' to me?""",Ghost Busters,Taxi Driver,Joker,Groundhog Day,B,False,0.03177711367607117,0.006257283966988325,0.8195425271987915,0.1424151211977005
Which of the following most likely indicates the presence of water in the hydraulic system in a piece of farm machinery?,"A grayish, milky fluid",Excessive fluid use,Excessive thinning of the fluid,A noisy relief valve,A,False,0.217299684882164,0.04278884455561638,0.6693301796913147,0.07054688036441803
What animal represents the year 2000 on the Chinese calendar?,dragon,rabbit,tiger,monkey,A,False,0.1377738118171692,0.05068415775895119,0.01864566095173359,0.7928336262702942
Which of the following is part of a farm combine?,Beater,Conditioner,Seed plate,Furrow opener,A,False,0.32625502347946167,0.05669461935758591,0.41891974210739136,0.19788368046283722
According to legend in what country are you most likely to meet a leprechaun?,Ireland,Poland,Greenland,Scotland,A,True,0.5337150692939758,0.09274576604366302,0.3668166697025299,0.006718481425195932
During which of the following processes within the hydrologic cycle do water molecules absorb energy?,Formation of ice from water,Formation of a cloud from water vapor,Runoff along the land surface,Evaporation from the ocean surface,D,False,0.35599184036254883,0.35599184036254883,0.27724671363830566,0.010750021785497665
What French city is home to a famous international film festival each spring?,Cannes,Marseille,Dijon,Lyon,A,False,0.0052183400839567184,0.0002023370034294203,0.9944396018981934,0.0001083031966118142
What do you call three consecutive strikes in bowling?,yahtzee,mulligan,turkey,ace,C,True,0.08908781409263611,0.06122910603880882,0.8452417254447937,0.00443542143329978
Which of the boys on the TV show 'My Three Sons' is adopted?,Mike,Ernie,Chip,Robbie,B,False,0.3455864191055298,0.0049295248463749886,0.6456403732299805,0.0038391179405152798
Which of these horror films spawned the most sequels?,Scream',Jaws',Halloween',Friday the 13th',D,False,0.4040357768535614,0.007400173228234053,0.5878685712814331,0.0006883232854306698
What is the name of the female character played by comedian Flip Wilson on his 1970s TV show?,Miss Jackie,Elizabeth Sanford,Geraldine Jones,Gladys Knight,C,False,0.7037470936775208,0.002876053564250469,0.2933654189109802,1.0372667929914314e-05
What kind of animal is a peregrine?,moose,cat,bird,fish,C,True,0.01885313168168068,0.006935679353773594,0.9083948135375977,0.0658039003610611
What part of the human body does a gastroenterologist examine?,Brain,Skeleton,Stomach,Nose,C,True,0.03624356538057327,0.007136781699955463,0.5669447779655457,0.38965508341789246
A piece of paper that appears blue in sunlight is illuminated solely by a red light that is passed through a green filter. What color does the paper appear under this illumination?,Blue,Green,Red,Black,D,False,0.20084993541240692,0.0025283275172114372,0.7943769097328186,0.002231241436675191
Meat should be kept frozen at what temperature in degrees Fahrenheit?,0 degrees or below,between 10 and 20 degrees,between 20 and 30 degrees,just below 32 degrees,A,False,0.015452546067535877,0.0030427868478000164,0.9560152292251587,0.025476941838860512
What kind of animal is cartoon character Tennessee Tuxedo?,cat,skunk,walrus,penguin,D,False,0.23200194537639618,0.02770867757499218,0.6306465864181519,0.10958993434906006
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,Calvin Coolidge,Harry Truman,Herbert Hoover,Richard Nixon,C,True,0.39283788204193115,0.025113284587860107,0.5715757012367249,0.010468774475157261
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,False,0.23119424283504486,0.010157966986298561,0.20402823388576508,0.5546061992645264
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,False,0.3701285719871521,0.12016315758228302,0.47525450587272644,0.03442732244729996
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,True,0.006687076762318611,0.00015726496349088848,0.9924502372741699,0.0007048127008602023
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,True,0.03649235889315605,0.046857114881277084,0.6468424797058105,0.2696440517902374
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,True,0.41202303767204285,0.00968985352665186,0.5290480256080627,0.04920913279056549
What do you call a young cow?,mare,lamb,kid,calf,D,False,0.1019028052687645,0.0374879464507103,0.8532217144966125,0.007381814066320658
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,False,0.009596912190318108,0.0018897440750151873,0.9789116382598877,0.009596912190318108
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,False,0.11125501990318298,0.05955052748322487,0.8220696449279785,0.0071122958324849606
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,True,0.05177553370594978,0.008997239172458649,0.5566394925117493,0.38257235288619995
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,True,0.426673948764801,0.0840170755982399,0.3322940170764923,0.15696460008621216
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,False,0.014770124107599258,0.04014936089515686,0.9137952327728271,0.03126835078001022
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,True,0.3149341642856598,0.048296716064214706,0.5883744359016418,0.048296716064214706
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,False,0.17887334525585175,0.03991203382611275,0.4862281382083893,0.29491227865219116
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,False,0.0040643298998475075,0.0006232850719243288,0.994508683681488,0.0008003139519132674
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,False,0.0023385933600366116,0.0011046731378883123,0.8325968384742737,0.16394802927970886
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,True,0.7874577045440674,0.030533047392964363,0.1550596058368683,0.026945319026708603
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,True,0.15294091403484344,0.049652647227048874,0.7766980528831482,0.0206983033567667
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,True,0.035294365137815475,0.0042153107933700085,0.6256075501441956,0.3348636031150818
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,False,0.00517765898257494,0.001483424101024866,0.986687183380127,0.006648245733231306
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,False,0.04270489513874054,0.010797488503158092,0.6680169701576233,0.278470903635025
