0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
"Let k be the number of real solutions of the equation e^x + x - 2 = 0 in the interval [0, 1], and let n be the number of real solutions that are not in [0, 1]. Which of the following is true?",k = 0 and n = 1,k = 1 and n = 0,k = n = 1,k > 1,B,False,7.612883337060339e-07,7.612883337060339e-07,7.612883337060339e-07,4.617447189048107e-07
"Up to isomorphism, how many additive abelian groups G of order 16 have the property that x + x + x + x = 0 for each x in G ?",0,1,2,3,D,False,8.186360105355561e-07,8.186360105355561e-07,8.186360105355561e-07,3.8669625723741774e-07
"Suppose P is the set of polynomials with coefficients in Z_5 and degree less than or equal to 7. If the operator D sends p(x) in P to its derivative p′(x), what are the dimensions of the null space n and range r of D?",n = 1 and r = 6,n = 1 and r = 7,n = 2 and r = 5,n = 2 and r = 6,D,False,5.11318830831442e-07,4.512372697718092e-07,4.512372697718092e-07,2.7368923838366754e-07
The shortest distance from the curve xy = 8 to the origin is,4,8,16,2sqrt(2),A,True,5.791780495201237e-07,5.1112283472321e-07,5.1112283472321e-07,2.735843338541599e-07
"There are 25 suitcases, 5 of which are damaged. Three suitcases are selected at random. What is the probability that exactly 2 are damaged?",2/69,1/30,2/23,12/125,C,False,5.624381742563855e-07,4.963499122823123e-07,4.3802725713248947e-07,2.6567695954327064e-07
"Let (Z_{10} , +, x) be the ring of integers modulo 10, and let S be the subset of Z_{10} represented by {0, 2, 4, 6, 8}. Which of the following statements is FALSE?","(S, +, x) is closed under addition modulo 10.","(S, +, x) is closed under multiplication modulo 10.","(S, +, x) has an identity under addition modulo 10.","(S, +, x) has no identity under multiplication modulo 10.",D,False,7.22105312433996e-07,5.623762149298273e-07,6.372557095346565e-07,3.410983993035188e-07
"A ladder 9 meters in length is leaning against a vertical wall on level ground. As the bottom end of the ladder is moved away from the wall at a constant rate of 2 meters per second, the top end slides downward along the wall. How fast, in meters per second, will the top end of the ladder be sliding downward at the moment the top end is 3 meters above the ground?",12*sqrt(2),6*sqrt(2),4*sqrt(2),1/(2*sqrt(2)),C,False,4.4515147124002397e-07,3.928447824819159e-07,3.4668431680984213e-07,2.1027466345913126e-07
Consider a segment of length 10. Points A and B are chosen randomly such that A and B divide the segment into three smaller segments. What is the probability that the three smaller segments could form the sides of a triangle?,0,10%,25%,50%,C,False,5.794371986667102e-07,4.512661462285905e-07,5.794371986667102e-07,2.7370674615667667e-07
"Let V be a finite-dimensional real vector space and let P be a linear transformation of V such that P^2 = P. Which of the following must be true?
I. P is invertible.
II. P is diagonalizable.
III. P is either the identity transformation or the zero transformation.",,I only,II only,III only,C,False,5.178197284294583e-07,5.178197284294583e-07,4.5697427708546456e-07,2.771689082692319e-07
Which of the following is true?,Every compact space is complete,Every complete space is compact,Neither (a) nor (b)., Both (a) and (b).,A,True,5.047323838880402e-07,4.454247459761973e-07,4.454247459761973e-07,2.701637811242108e-07
A discrete graph is complete if there is an edge connecting any pair of vertices. How many edges does a complete graph with 10 vertices have?,10,20,25,45,D,False,6.562362955264689e-07,5.79126492539217e-07,6.562362955264689e-07,3.099840739650972e-07
"Suppose X is a discrete random variable on the set of positive integers such that for each positive integer n, the probability that X = n is 1/2^n. If Y is a random variable with the same probability distribution and X and Y are independent, what is the probability that the value of at least one of the variables X and Y is greater than 3 ?",1/64,15/64,1/4,3/8,B,False,7.435727980009688e-07,6.56200711546262e-07,6.56200711546262e-07,3.9800579543225467e-07
Let V and W be 4-dimensional subspaces of a 7-dimensional vector space X. Which of the following CANNOT be the dimension of the subspace V intersect W?,0,1,2,3,A,True,6.719151315337513e-07,6.719151315337513e-07,6.719151315337513e-07,3.596502438085736e-07
"A large class is to be divided into teams and each student must be a member of exactly one team. However, each student dislikes three of their classmates. Dislike between students need not be mutual. If the teams do not need to be equally sized, how many must be created so that no student is the teammate of someone they dislike?",4,7,10,13,B,False,5.794044000140275e-07,5.113225824970868e-07,5.113225824970868e-07,2.736912563250371e-07
Sofia and Tess will each randomly choose one of the 10 integers from 1 to 10. What is the probability that neither integer chosen will be the square of the other?,0.64,0.72,0.81,0.95,D,False,4.5719644958808203e-07,4.5719644958808203e-07,4.5719644958808203e-07,2.1596430599402083e-07
"Let K be a nonempty subset of R^n, where n > 1. Which of the following statements must be true?
I. If K is compact, then every continuous real-valued function defined on K is bounded.
II. If every continuous real-valued function defined on K is bounded, then K is compact.
III. If K is compact, then K is connected.",I only,II only,III only,I and II only,D,False,7.342706567214918e-07,6.479916123680596e-07,6.479916123680596e-07,3.468448994681239e-07
"Suppose V is a real vector space of finite dimension n. Call the set of matrices from V into itself M(V). Let T be in M(V). Consider the two subspaces U = {X ∈ M(V) : TX = XT} and W = {TX − XT : X ∈ M(V)}. Which of the following must be TRUE?
I. If V has a basis containing only eigenvectors of T then U = M(V).
II. dim (U) + dim (W) = n^2
III. dim (U) < n",I only,II only,III only,I and II only,B,False,5.718446800528909e-07,5.046511546424881e-07,4.453530664250138e-07,2.3838030926981446e-07
"Let F be a constant unit force that is parallel to the vector (-1, 0, 1) in xyz-space. What is the work done by F on a particle that moves along the path given by (t, t^2, t^3) between time t=0 and time t=1?",-1/4,-1/(4sqrt(2)),0,sqrt(2),C,False,6.565550165760214e-07,5.113255951982865e-07,5.113255951982865e-07,3.101346521816595e-07
"Let X be a topological space, and let A, B, and C be nonempty subsets of X such that A c B c C; that is, A is a proper subset of B, and B is a proper subset of C. Which of the following statements is (are) true?
I. If A and C are connected, then B is connected.
II. If A and C are compact, then B is compact.
III. If A and C are Hausdorff, then B is Hausdorff.",I and II only,III only,I and III only,"I, II, and III",D,False,8.315743116327212e-07,7.33861782009626e-07,7.33861782009626e-07,3.928078626813658e-07
"Let x_1 = 1 and x_(n+1) = sqrt(3+2x_n) for all positive integers n. If it is assumed that {x_n} converges, then lim x_n =",3,e,sqrt(5),0,A,True,6.561090799550584e-07,5.790142267869669e-07,6.561090799550584e-07,3.511898682972969e-07
"If v is an eigenvector of an invertible matrix A, then which of the following is I are necessarily
true?
I. v is also an eigenvector of 2A.
II. v is also an eigenvector of A^2.
III. v is also an eigenvector of A^(-1).",I only,II only,III only,"I, II, and III",D,False,5.867303229933896e-07,5.177876687412208e-07,5.867303229933896e-07,2.7715176997844537e-07
For how many positive integers k does the ordinary decimal representation of the integer k! end in exactly 99 zeros?,,One,Four,Five,D,False,5.113005272505688e-07,4.512211546625622e-07,4.512211546625622e-07,2.41521263433242e-07
"Let R be a ring with a multiplicative identity. If U is an additive subgroup of R such that ur in U for all u in U and for all r in R, then U is said to be a right ideal of R. If R has exactly two right ideals, which of the following must be true?
I. R is commutative.
II. R is a division ring (that is, all elements except the additive identity have multiplicative inverses).
III. R is infinite.",I only,II only,III only,I and II only,B,False,5.718314355362963e-07,5.046394448982028e-07,4.453427493444906e-07,2.701140431327076e-07
"A six-sided die (whose faces are numbered 1 through 6, as usual) is known to be counterfeit: The probability of rolling any even number is twice the probability of rolling any odd number. What is the probability that if this die is thrown twice, the first roll will be a 5 and the second roll will be a 6?",2/81,1/18,2/27,1/9,A,True,5.110692313792242e-07,4.510170015237236e-07,4.510170015237236e-07,2.414119819604821e-07
Statement 1 | Suppose {s_n} and {t_n} are sequences of complex numbers such that lim_n→∞ s_n = s and lim_n→∞ tn = t. lim_n→∞ s_nt_n = st. Statement 2 | There exists a bounded sequence of real numbers with no convergent subsequence.,"True, True","True, False","False, True","False, False",B,True,6.718408371853002e-07,7.612954391333915e-07,6.718408371853002e-07,3.5961048183708044e-07
"Define a binary operation on Z, the set of integers, by the equation m • n = m + n + mn. Which of
the following statements is (are) true about the binary structure (Z, • )?
I. This structure is not a group since the operation is not associative.
II. This structure is not a group since there is no identity element.
III. This structure is not a group since not all elements have an inverse.
IV. This structure is a group.",I and II only,I and III only,II and III only,III only,D,False,8.316567345900694e-07,7.33934484742349e-07,7.33934484742349e-07,3.9284680042328546e-07
"It takes Kate k days to write a GRE math practice test. It takes John j days to write a GRE math practice test. If Kate and John work on a practice test in alternating 2-day shifts, it takes them 10 days when Kate starts and 10.5 days when John starts. How long would it take the two to complete a practice test if Kate and John worked simultaneously?",9/2 days,5 days,41/8 days,36/7 days,D,False,5.79131381073239e-07,4.5102797230356373e-07,4.5102797230356373e-07,2.414178652543342e-07
What is the greatest possible area of a triangular region with one vertex at the center of a circle of radius 1 and the other two vertices on the circle?,1/2,1,sqrt(2),pi,A,True,5.792473984911339e-07,4.51118324917843e-07,4.51118324917843e-07,2.736171040851332e-07
"Let f(x,y) = x^2 - 2xy + y^3 for all real x and y. Which of the following is true?",f has all of its relative extrema on the line x = y.,f has all of its relative extrema on the parabola x = y^2.,"f has a relative minimum at (0, 0).","f has an absolute minimum at (2/3, 2/3).",A,True,1.1076710961788194e-06,9.775162652658764e-07,9.775162652658764e-07,5.928936275267915e-07
What is the largest order of an element in the group of permutations of 5 objects?,5,6,12,15,B,False,6.564194450220384e-07,6.564194450220384e-07,6.564194450220384e-07,3.5135599318891764e-07
"S(n) is a statement about positive integers n such that whenever S(k) is true, S(k + 1) must also be true. Furthermore, there exists some positive integer n0 such that S(n0) is not true. Of the following, which is the strongest conclusion that can be drawn?",S(n0 + 1) is not true.,S(n0 - 1) is not true.,S(n) is not true for any n <= n0,S(n) is not true for any n >= n0,C,False,5.866942842658318e-07,5.177558932700776e-07,5.866942842658318e-07,3.140348496799561e-07
"In xyz-space, what are the coordinates of the point on the plane 2x + y + 3z = 3 that is closest to the origin?","(0, 0, 1)","(3/7, 3/14, 9/14)","(7/15, 8/15, 1/15)","(5/6, 1/3, 1/3)",B,False,8.319188395944366e-07,7.341657806136936e-07,6.478990144387353e-07,3.929706053895643e-07
For which integers n such that 3 <= n <= 11 is there only one group of order n (up to isomorphism)?,For no such integer n,"For 3, 5, 7, and 11 only","For 3, 5, 7, 9, and 11 only","For 4, 6, 8, and 10 only",B,False,4.513982219123136e-07,3.515492608130444e-07,3.983574856647465e-07,2.1322541954305052e-07
A tree is a connected graph with no cycles. How many nonisomorphic trees with 5 vertices exist?,1,2,3,4,C,False,7.316921823985467e-07,6.457160566242237e-07,6.457160566242237e-07,3.4562688711048395e-07
