0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
"Let k be the number of real solutions of the equation e^x + x - 2 = 0 in the interval [0, 1], and let n be the number of real solutions that are not in [0, 1]. Which of the following is true?",k = 0 and n = 1,k = 1 and n = 0,k = n = 1,k > 1,B,False,1.1394107787054963e-05,7.429892139043659e-05,0.00029385791276581585,0.0002593286626506597
"Up to isomorphism, how many additive abelian groups G of order 16 have the property that x + x + x + x = 0 for each x in G ?",0,1,2,3,D,True,1.1285441360087134e-05,5.731220153393224e-05,0.00015579070895910263,0.00020003924146294594
"Suppose P is the set of polynomials with coefficients in Z_5 and degree less than or equal to 7. If the operator D sends p(x) in P to its derivative p′(x), what are the dimensions of the null space n and range r of D?",n = 1 and r = 6,n = 1 and r = 7,n = 2 and r = 5,n = 2 and r = 6,D,True,3.905008725268999e-07,2.885433104893309e-06,6.108461548137711e-06,1.8815384464687668e-05
The shortest distance from the curve xy = 8 to the origin is,4,8,16,2sqrt(2),A,False,5.205104680605643e-10,1.3424140909990001e-08,9.919173749040056e-08,6.817342068643484e-08
"There are 25 suitcases, 5 of which are damaged. Three suitcases are selected at random. What is the probability that exactly 2 are damaged?",2/69,1/30,2/23,12/125,C,False,4.348985171986897e-09,4.675599640791006e-08,2.6906215566668834e-07,3.914831268048147e-07
"Let (Z_{10} , +, x) be the ring of integers modulo 10, and let S be the subset of Z_{10} represented by {0, 2, 4, 6, 8}. Which of the following statements is FALSE?","(S, +, x) is closed under addition modulo 10.","(S, +, x) is closed under multiplication modulo 10.","(S, +, x) has an identity under addition modulo 10.","(S, +, x) has no identity under multiplication modulo 10.",D,False,0.0003216259938199073,0.0009906778577715158,0.0012720555532723665,0.0008742701611481607
"A ladder 9 meters in length is leaning against a vertical wall on level ground. As the bottom end of the ladder is moved away from the wall at a constant rate of 2 meters per second, the top end slides downward along the wall. How fast, in meters per second, will the top end of the ladder be sliding downward at the moment the top end is 3 meters above the ground?",12*sqrt(2),6*sqrt(2),4*sqrt(2),1/(2*sqrt(2)),C,False,5.018058573114104e-07,4.761001491715433e-06,1.2941743989358656e-05,2.133732778020203e-05
Consider a segment of length 10. Points A and B are chosen randomly such that A and B divide the segment into three smaller segments. What is the probability that the three smaller segments could form the sides of a triangle?,0,10%,25%,50%,C,False,2.502800278136874e-08,3.0490349445244647e-07,1.754598429215548e-06,2.252949116154923e-06
"Let V be a finite-dimensional real vector space and let P be a linear transformation of V such that P^2 = P. Which of the following must be true?
I. P is invertible.
II. P is diagonalizable.
III. P is either the identity transformation or the zero transformation.",,I only,II only,III only,C,False,4.0651126909097e-08,4.370407680198696e-07,1.3461805110637215e-06,2.2194763005245477e-06
Which of the following is true?,Every compact space is complete,Every complete space is compact,Neither (a) nor (b)., Both (a) and (b).,A,False,4.5390809166878654e-11,1.4120666858019604e-09,2.453804104352031e-10,2.780524144263552e-10
A discrete graph is complete if there is an edge connecting any pair of vertices. How many edges does a complete graph with 10 vertices have?,10,20,25,45,D,True,4.13602450066719e-08,1.2739852195409185e-07,1.2087234608770814e-06,1.5520317901973613e-06
"Suppose X is a discrete random variable on the set of positive integers such that for each positive integer n, the probability that X = n is 1/2^n. If Y is a random variable with the same probability distribution and X and Y are independent, what is the probability that the value of at least one of the variables X and Y is greater than 3 ?",1/64,15/64,1/4,3/8,B,False,3.840890716588774e-09,6.808141961300862e-08,2.3762750345213135e-07,4.4394658971214085e-07
Let V and W be 4-dimensional subspaces of a 7-dimensional vector space X. Which of the following CANNOT be the dimension of the subspace V intersect W?,0,1,2,3,A,False,8.160978381965833e-07,3.6574967907654354e-06,1.1265882676525507e-05,2.70254495262634e-05
"A large class is to be divided into teams and each student must be a member of exactly one team. However, each student dislikes three of their classmates. Dislike between students need not be mutual. If the teams do not need to be equally sized, how many must be created so that no student is the teammate of someone they dislike?",4,7,10,13,B,False,1.0060978638648521e-05,9.545591456117108e-05,0.00029402493964880705,0.00015738018555566669
