0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
The main factor preventing subsistence economies from advancing economically is the lack of,a currency.,a well-connected transportation infrastructure.,government activity.,a banking service.,B,False,0.07733315974473953,0.11251907795667648,0.5714190602302551,0.23820289969444275
The tendency for a population to continue to grow long after replacement fertility has been achieved is called,zero population growth.,rapid growth rate.,homeostatic plateau.,demographic momentum.,D,False,0.01849106140434742,0.026904338970780373,0.47689077258110046,0.47689077258110046
The tendency for migration to decrease with distance is called,push factors.,pull factors.,distance decay.,migration selectivity.,C,True,0.1155942752957344,0.0701114758849144,0.45718422532081604,0.35605543851852417
"Which zone contains low-income slums, ethnic ghettos, and general deterioration in Burgess's concentric zone model of urban form?",First,Second,Third,Fourth,A,False,0.049032825976610184,0.03369973972439766,0.5973421335220337,0.31973421573638916
Which of the following statements is TRUE concerning women in the labor force?,Most women work in agriculture,The percentage of women economically active in the labor force declined worldwide,The percentage of women in the total labor force declined,Women spend more hours per day working than men in all regions except Anglo America and Australia,D,False,0.004663607571274042,0.012676998972892761,0.8887262344360352,0.093671053647995
All the following factors can be considered pull factors of migration EXCEPT,safety.,better climate.,better schools.,overcrowding.,D,True,0.024204475805163383,0.014680756255984306,0.15783299505710602,0.8015421032905579
Which of the following countries does NOT have a well-known example of a relict boundary?,Vietnam,United Kingdom,Germany,Bolivia,D,True,0.03368021175265312,0.04900441691279411,0.31954896450042725,0.596996009349823
Which form of migration below are farm workers from another country most likely to be practicing during the year?,Chain migration,Cluster migration,Circular migration,International migration,C,False,0.09058383852243423,0.042788777500391006,0.4059686064720154,0.4600227177143097
Which of the following is a centrifugal force in a country?,Religious differences,A national holiday,An attack by another country,A charismatic national leader,A,False,0.03513703867793083,0.05112408846616745,0.48505184054374695,0.4280567467212677
Early settlements and high population density along coastlines and rivers are best attributed to which of the following?,Mediterranean climate,Limited forest cover,Growth of manufacturing,Access to trade routes,D,False,0.024276118725538254,0.035321544855833054,0.7094521522521973,0.23032540082931519
The first stage of the demographic transition exhibits,high birth rates with high but fluctuating death rates.,declining birth rates with continuing high death rates.,low birth rates with continuing high death rates.,high birth rates with declining death rates.,A,True,0.33582934737205505,0.23081190884113312,0.09621672332286835,0.33582934737205505
What is the population statistic that tells us the level of fertility at which a population will have just enough births to replace parents and compensate for early deaths?,Crude birth rate,Replacement level,Mortality rate,Total fertility rate,B,False,0.0761912390589714,0.09783149510622025,0.38693106174468994,0.43845033645629883
What is the most rapidly growing religion in the United States today?,Islam,Christianity,Hinduism,Buddhism,A,False,0.00837104581296444,0.006519376300275326,0.13094519078731537,0.8538698554039001
The outlying area serviced by a urban center is referred to as a,redline area.,threshold.,range.,hinterland.,D,False,0.062066450715065,0.07033050805330276,0.588870108127594,0.27816256880760193
The best definition of an urban area is,the central city and its developed areas.,the central city and its surrounding suburbs.,the central city and its hinterlands.,the central city and the adjacent counties.,B,False,0.596716046333313,0.15087343752384186,0.24874825775623322,0.003548203269019723
Which of the following religions developed first?,Buddhism,Christianity,Islam,Hinduism,D,True,0.2086222916841507,0.14338386058807373,0.3035436272621155,0.3439600169658661
Which one of the following is NOT a characteristic of world cities?,World cities contain the headquarters of many transnational corporations.,World cities are well connected to secondary-level world cities.,World cities contain many offices of multinational organizations.,World cities are found only in the northern and western hemispheres.,D,True,0.11111894249916077,0.04087837412953377,0.2075975239276886,0.639445424079895
Which type of transportation system created the star-shaped city pattern?,Highways to airports that link cities,Interstate highways that link cities,Beltways around cities,Streetcar and trolley lines extending from the CBD,D,False,0.18578635156154633,0.16395585238933563,0.5050196051597595,0.14469054341316223
In which urban US setting below would you expect to find planned communities?,Ghettos,Suburbs,CBDs,Transition zones,B,False,0.017871296033263206,0.029464783146977425,0.7599067687988281,0.1921345293521881
The latitude and longitude coordinates of a place are an example of,a formal region.,a functional region.,an absolute location.,a relative location.,C,True,0.01924053765833378,0.046155646443367004,0.4962199926376343,0.43791261315345764
The voluntary association of three or more countries willing to give up some measure of sovereignty is called,nationalism.,devolution.,supranationalism.,complementarity.,C,True,0.032954469323158264,0.08957953751087189,0.6619082093238831,0.21489013731479645
The key factor Thomas Malthus failed to recognize in his population theory was,population is limited by their means of subsistence.,all populations have the potential to increase more than the actual rate of increase.,wars and famine inhibit population's reproductive capacity.,technology's ability to raise the Earth's carrying capacity.,D,False,0.017448686063289642,0.053745731711387634,0.5778210759162903,0.35046622157096863
Which pair of religions are both universalizing religions?,Islam and Judaism,Judaism and Buddhism,Hinduism and Buddhism,Christianity and Buddhism,D,False,0.03877842426300049,0.020756594836711884,0.6873639822006226,0.25286710262298584
Which urban model theorizes that high-rent residential areas grow outward from the center of the city along major highways with lower-rent inhabitants taking over sequentially?,Concentric zone model,Central place model,Urban realms model,Sector model,D,False,0.10137727856636047,0.16714288294315338,0.5833860039710999,0.1475030779838562
"When a country combines its religion with its government, it is called a",dictatorship.,theocracy.,democracy.,autocracy.,B,False,0.13063901662826538,0.11528852581977844,0.5854834914207458,0.16774383187294006
What is the chief religion practiced in Europe?,Christianity,Islam,Hinduism,Animism,A,False,0.08148222416639328,0.06345842033624649,0.17249786853790283,0.6822423338890076
Which group enacted the first effective settlement in the eastern United States?,French,"British (English, Scotch-Irish, Welsh, Scottish)",Russian,Chinese,B,False,0.010581637732684612,0.006418087985366583,0.7418301105499268,0.240836963057518
"A population pyramid, or age-sex structure, displays all the following information about a country's population EXCEPT",future social spending needs of the population.,"the impact of ""baby booms"" on the population.",the impact of wars on the population.,a quick visual depiction of the country's demographics.,B,False,0.020663907751441002,0.04957013577222824,0.6038879156112671,0.32323792576789856
The Rhine River is an example of which type of boundary?,Geometric,Artificial,Natural,Relict,C,True,0.09066581726074219,0.07061061263084412,0.5217458009719849,0.31645482778549194
Which type of economic activity is most closely tied to the physical environment?,Primary,Secondary,Tertiary,Quaternary,A,False,0.07556580752134323,0.027799105271697044,0.6327047348022461,0.2637505531311035
The majority of workers in periphery countries are probably employed in which type of activities?,Primary,Secondary,Tertiary,Quaternary,A,False,0.04455740004777908,0.039321769028902054,0.5428202748298645,0.37307456135749817
All of the following are non-basic jobs in the city EXCEPT,city firefighter.,social worker.,dry cleaner.,garment factory worker.,D,True,0.12289367616176605,0.12289367616176605,0.20261742174625397,0.5507712364196777
Transnational corporations distribute their operations,manufacturing goods where production costs are the highest.,conducting accounting and research services where economical.,based on comparative advantage.,with headquarters located in LDCs.,C,False,0.24576343595981598,0.1315476894378662,0.21688547730445862,0.4051953852176666
Which of the following is LEAST associated with the development of alluvial landscapes?,A deep cover of loose materials,A predominance of gentle slopes,Frequent flooding,Deep dissection and erosion,D,True,0.07865502685308456,0.054058752954006195,0.3525073826313019,0.5128951668739319
Which of the following is LEAST self-sufficient in the natural resources needed for modern industry?,United States,Japan,France,United Kingdom,B,False,0.02069498412311077,0.04964469000697136,0.6047961115837097,0.32372406125068665
