0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
A 10-N force at an angle 45° above the horizontal has a horizontal component of about,7 N,5 N,10 N,12 N,A,False,0.00048425333807244897,0.002170272869989276,0.9921287298202515,0.005206213798373938
A completely submerged object always displaces its own,weight of fluid.,volume of fluid.,density of fluid.,All of these.,B,False,0.08381367474794388,0.012853243388235569,0.9010819792747498,0.0022335590329021215
"When a diver points a flashlight upward toward the surface of the water at an angle 20° from the normal, the beam of light",totally internally reflects,passes into the air above,is absorbed,None of these,B,False,0.09194165468215942,0.029849084094166756,0.8723181486129761,0.005877633113414049
"According to four-dimensional geometry, the angles of a triangle add to 180°",always.,sometimes.,never.,on planet Earth only.,B,False,0.06892666965723038,0.18736210465431213,0.7410315275192261,0.002672577043995261
A voltage will be induced in a wire loop when the magnetic field within that loop,changes,aligns with the electric field,is at right angles to the electric field,converts to magnetic energy,A,False,5.814582254970446e-05,0.002472423482686281,0.9974467754364014,9.398397082804877e-07
"Among these colors, the one that has the most energy per photon is",red,yellow-green,blue,violet,D,False,0.005630385130643845,0.0003176446189172566,0.9468852281570435,0.0471426397562027
"According to general relativity,",mass distorts spacetime.,gravity affects clocks.,light can’t escape from a black hole.,All of these.,D,False,0.6869506239891052,0.07240405678749084,0.13526858389377594,0.10534729063510895
A step-up transformer in an electric circuit can step up,voltage,energy,Both of these,Neither of these,A,False,0.009683159179985523,0.0021606048103421926,0.9877090454101562,0.00042544829193502665
Spectral lines of the elements are,chaotic,ordered,positioned by amplitude,in phase,B,False,0.002226273063570261,0.006051637697964907,0.617283821105957,0.3744015693664551
A wave transfers,amplitude,wavelength,frequency,energy,D,False,0.00010519986972212791,0.0008808277198113501,0.9659448266029358,0.03305281326174736
"Immediately after two separated charged particles are released from rest, both increase in acceleration. The sign of charge of the particles is therefore",the same,opposite,Either of these,Need more information,B,False,0.0008921163389459252,0.008464164100587368,0.9783243536949158,0.012315286323428154
The surface of planet Earth loses energy to outer space due mostly to,conduction,convection,radiation,radioactivity,C,True,0.005189239513128996,0.005189239513128996,0.9888940453529358,0.0005469418247230351
"In a series circuit, if the current in one lamp is 2 A, the current in the lamp next to it is","half, 1 A",2 A,Depends on which lamp is closer to the battery,Not enough information to say,B,False,9.59291064646095e-05,0.0011686556972563267,0.9981006979942322,0.0006255363114178181
"As a blinking light source approaching you gains speed, you see the frequency of flashes",increase.,decrease.,remain unchanged.,None of these.,A,True,0.4796832203865051,0.030665121972560883,0.4796832203865051,0.009955507703125477
In the absence of air resistance a ball of mass m is tossed upward to reach a height of 20 m. At the 10-m position half way up the net force on the ball is,2mg,mg,mg/2,mg/4,B,False,0.00608585961163044,0.07414095103740692,0.9032216668128967,0.016543082892894745
Pumice is a volcanic rock that floats in water. The density of pumice compared with that of water is,less.,equal.,greater.,none because it sinks.,A,False,0.006598417181521654,0.013968848623335361,0.9792919754981995,0.0001369457895634696
When you look at the red petals of a rose the color light you're seeing is,red.,green.,white minus red.,a mixture of green and yellow.,A,False,0.0001680210407357663,0.0029782443307340145,0.7287523746490479,0.2680930495262146
Compared with the sound you hear from the siren of a stationary fire engine the sound you hear when it approaches you has an increased,speed,frequency,wavelength,All of these,B,False,0.010270263068377972,0.013187278062105179,0.8158680200576782,0.16065391898155212
"When you squeeze an air-filled party balloon, you increase its",volume,mass,weight,density,D,True,0.20042523741722107,0.09467417001724243,0.3304453194141388,0.3744436204433441
Polarization is a property of,transverse waves,longitudinal waves,all waves,None of these,A,True,0.6252675652503967,0.03997201845049858,0.3346816301345825,6.0095499065937474e-05
"In a vacuum, an object has no",buoyant force,mass,weight,All of these,A,False,0.4650249481201172,0.007516427896916866,0.5269423127174377,0.0004805091884918511
Temperature is generally proportional to a substance’s,thermal energy.,vibrational kinetic energy.,average translational kinetic energy.,rotational kinetic energy.,C,True,0.05465199798345566,0.1907542198896408,0.7544475793838501,0.00011955075751757249
"In a hydraulic press operation, the output piston cannot",move farther than the input piston,exceed the force input,exceed the input piston’s speed,produce increased energy,D,False,0.0004844057257287204,0.006687014363706112,0.992440938949585,0.0003772555501200259
When a spinning system contracts in the absence of an external torque its rotational speed increases and its angular momentum,decreases,increases,remains unchanged,may increase or decrease,C,True,0.003179239807650447,0.02349158003926277,0.6058558225631714,0.3674701452255249
"According to Hooke’s law, if you hang by a tree branch and note how much it bends, then hanging with twice the weight produces",half the bend.,the same bend if the branch doesn’t break.,twice the bend.,4 times the bend.,C,True,0.00048585436888970435,0.004068008624017239,0.995408833026886,3.105962969129905e-05
When an increase in speed doubles the kinetic energy of a moving body its momentum,increases but less than doubles,doubles,more than doubles,depends on factors not stated,A,False,0.00017339114856440574,0.03304250165820122,0.9656435251235962,0.0011306522646918893
Suppose the number of neutrons in a reactor that is starting up doubles each minute reaching one billion neutrons in 10 minutes. When did the number of neutrons reach half a billion?,1 minute.,2 minutes.,5 minutes.,9 minutes.,D,False,0.0002948907786048949,0.003170374780893326,0.9961020946502686,0.00042906354065053165
"If an object is already moving and the sum of all the vector forces on a mass is zero, then the object will",move at a constant speed in a straight line,accelerate at a constant rate in a straight line,come to rest,increase its amount of inertia,A,False,0.002696419833227992,0.03722292557358742,0.9599919319152832,8.142481237882748e-05
"Relativity equations for time, length, and momentum hold true for",everyday low speeds.,relativistic speeds.,Both of these.,Neither of these.,C,True,0.004515227396041155,0.02023584209382534,0.9750174880027771,8.630442493995361e-07
Put a saucer of water on your table. A process that then occurs is,evaporation,condensation,Both,Neither,C,True,0.015162763185799122,0.046704597771167755,0.9380869269371033,5.763805347669404e-06
A barometer that uses water instead of mercury will be,shorter,taller,equal in height,inoperable,B,False,0.00010760646546259522,0.0021613335702568293,0.9880422353744507,0.0096864253282547
A heavy rock and a light rock in free fall (zero air resistance) have the same acceleration. The heavy rock doesn't have a greater acceleration because the,force due to gravity is the same on each.,air resistance is always zero in free fall.,inertia of both rocks is the same.,ratio of force to mass is the same.,D,False,0.002324095694348216,0.007158717606216669,0.9376070499420166,0.0528961718082428
When an increase in speed doubles the momentum of a moving body its kinetic energy,increases but less than doubles,doubles,more than doubles,depends on factors not stated,C,True,0.00022321302094496787,0.02923513762652874,0.9681347608566284,0.0023997663520276546
The equation E = mc^2 indicates that energy,equals mass moving at the speed of light squared.,equals moving mass.,is fundamentally different than mass.,and mass are closely related.,D,False,0.0009056528797373176,0.005905598402023315,0.9931689500808716,5.009024448554555e-07
