0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,True,0.2842276096343994,0.19534659385681152,0.3220720589160919,0.19534659385681152
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,True,0.23508934676647186,0.23508934676647186,0.43920472264289856,0.08648452907800674
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.3006521761417389,0.23414814472198486,0.3006521761417389,0.16092751920223236
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,True,0.20294256508350372,0.3345957398414612,0.3345957398414612,0.12309090048074722
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,True,0.2931511700153351,0.3764135539531708,0.20147967338562012,0.12220358848571777
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,True,0.1673065423965454,0.3125697672367096,0.4013475179672241,0.11498799175024033
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.30964651703834534,0.39759397506713867,0.24115294218063354,0.0474858321249485
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,True,0.20238108932971954,0.3336699903011322,0.3336699903011322,0.12275034934282303
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.1529015600681305,0.25209200382232666,0.41562947630882263,0.1732601374387741
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.14150680601596832,0.18169833719730377,0.4358716607093811,0.23330529034137726
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,True,0.1666068285703659,0.2746882140636444,0.4528842866420746,0.10105214267969131
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.28768378496170044,0.15398605167865753,0.4185774326324463,0.13589219748973846
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,False,0.18246030807495117,0.20675458014011383,0.4959784746170044,0.11066775768995285
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,False,0.19950783252716064,0.42235806584358215,0.29028216004371643,0.08316722512245178
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,True,0.2791935205459595,0.21743613481521606,0.40622416138648987,0.09064086526632309
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,False,0.059163305908441544,0.2651515603065491,0.5613258481025696,0.11053159832954407
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",18,24,25,29,B,False,0.12626442313194275,0.12626442313194275,0.4407061040401459,0.3028925955295563
"Jack picks 60 apples from an apple tree. He uses 12 of them to make applesauce. He places the remaining apples equally into 6 gift baskets. Which equation can be used to determine the numberof apples, a, that Jack places into each gift basket?",(60/6)—12=a,(60—12)/6=a,(60-6)-12=a,(60+12)/6=a,B,True,0.23232580721378326,0.43404170870780945,0.2050268054008484,0.12435504049062729
A certain map uses a scale of 1 inch equals 25 miles. How many miles are represented by 5 inches on this map?,5,25,50,125,D,False,0.1507769525051117,0.3191947638988495,0.4098542034626007,0.11742519587278366
Simplify (2 + 5)^2 − 42.,7,16,30,33,A,False,0.10380661487579346,0.1939363181591034,0.5271735191345215,0.1711481809616089
Find the value of 4 ÷ 2 • 2 + 8 − 4.,−12,12,8,16,C,True,0.1420973241329193,0.23427890241146088,0.4376905858516693,0.1824565827846527
A coach rounded the number of runners at a track meet to the nearest 10. The rounded number of runners is 400. Which number could be the actual number of runners at the track meet?,382,397,406,447,B,False,0.13526538014411926,0.32448476552963257,0.41664668917655945,0.11937128007411957
−4 +  ( −3 )=,−7,−1,1,7,A,False,0.20702479779720306,0.18269872665405273,0.4382714629173279,0.16123108565807343
"Mark has a stamp collection. He has 22 stamps from Japan, 34 from Canada, and 17 from Mexico. How many stamps does he have in all?",53,63,73,83,C,False,0.17262431979179382,0.36544567346572876,0.2846093773841858,0.17262431979179382
Identify a solution for the equation x + 2.7 = 8.4 from the given numbers.,11.1,5.7,3.7,22.68,B,False,0.19938796758651733,0.3287351727485657,0.3725057542324066,0.09418419748544693
Find the number that makes the statement true: 0.32 g = _ cg.,32,3.2,"3,200",320,A,False,0.23900216817855835,0.23900216817855835,0.30688485503196716,0.21091867983341217
Find the product of 5.7(8) mentally using the Distributive Property.,46.4,456,4.56,45.6,D,False,0.18408602476119995,0.34391796588897705,0.3035065233707428,0.16245535016059875
"What is the quotient for the expression 2,314 / 4?",508,508 r2,578,578 r2,D,False,0.10515611618757248,0.3239036202430725,0.36703088879585266,0.19645749032497406
"Rosa has a goal of running a total of 100 miles this month. Each day that she ran, she ran 5 miles. Which expression could Rosa use to determine how many miles she has left to run after running for d days?",100 — 5d,5d+ 100,100 / 5d,5d,A,False,0.28333619236946106,0.2500433325767517,0.412251740694046,0.04923645034432411
Identify the algebraic expression that matches the word phrase: 4 times as many cans as Tom collected.,4t,t over 4,t − 4,t + 4,A,False,0.18284234404563904,0.3014560639858246,0.3870772421360016,0.1256655752658844
"Andrew wrote the number 186,425 on the board. In which number is the value of the digit 6 exactly 10 times the value of the digit 6 in the number Andrew wrote?","681,452","462,017","246,412","125,655",B,False,0.19223307073116302,0.24683214724063873,0.40695738792419434,0.14971128106117249
What is 123 / 8?,15 remainder 7,15 remainder 3,16 remainder 5,16 remainder 1,B,False,0.14188799262046814,0.1821877807378769,0.43704578280448914,0.23393376171588898
Write 8 and 2 over 4 as an improper fraction in simplest form.,17 over 2,34 over 4,17 over 4,19 over 2,A,False,0.19324399530887604,0.2481302171945572,0.4635682702064514,0.09128199517726898
"What expression can be used to show 270,240 written in expanded form?","200,000 + 7,000 + 200 + 4","200,000 + 7,000 + 200 + 40","200,000 + 70,000 + 200 + 40","200,000 + 70,000 + 2,000 + 40",C,True,0.13943447172641754,0.2951827347278595,0.37902212142944336,0.17903737723827362
A worker on an assembly line takes 7 hours to produce 22 parts. At that rate how many parts can she produce in 35 hours?,220 parts,770 parts,4 parts,110 parts,D,False,0.10512682795524597,0.5338781476020813,0.2857643663883209,0.0722525492310524
"Abe found the mean and median of this list of numbers. 1, 3, 3 If the number 6 were added to the list, then",the mean would increase.,the mean would decrease.,the median would increase.,the median would decrease.,A,False,0.23733721673488617,0.12703745067119598,0.3913029134273529,0.23733721673488617
"When n = 11, what is the value of 10 – (n + 6)?",–7,5,7,27,A,False,0.2554449141025543,0.198940709233284,0.42115747928619385,0.12066364288330078
"Which expression represents the phrase below? 3 fewer than a number, p",3-p,p+3,3/p,p-3,D,False,0.21862058341503143,0.21862058341503143,0.40843698382377625,0.15025559067726135
A theater collected $6 for each ticket sold to a movie. The theater sold 500 tickets to the movie. The expression below can be used to find how much money the theater collected for the tickets. 6 × 500 Which expression can also be used to find how much money the theater collected for the tickets?,30 × 10^1,30 × 10^3,(6 × 5) × 10^2,(6 × 5) × 10^3,C,False,0.21478386223316193,0.3541187345981598,0.27578794956207275,0.14761865139007568
Let 12-9+c=12. What value of c makes the equation true?,0,3,9,12,C,True,0.21558479964733124,0.27681636810302734,0.3554392457008362,0.1481691151857376
"The Sojourn family went on a vacation. They started with $2000. If they spent $150 each day, which expression represents how much money they had after x days?",1850x,2000 −150x,150x,2000 +150x,B,False,0.16218754649162292,0.2082529217004776,0.4408714473247528,0.18378254771232605
"A shelf has four books on it. The weight, in pounds, of each of the four books on the shelf is 2.5, 3.2, 2.7, 2.3 Which inequality represents the weight, w, of any book chosen from the shelf?",w > 2.3,w < 2.4,w > 3.2,w < 3.3,D,False,0.26090261340141296,0.26090261340141296,0.33500558137893677,0.1396511048078537
Which number has an absolute value greater than 5?,-6,-5,0,5,A,False,0.24764351546764374,0.1502033919095993,0.3179805874824524,0.2806168794631958
