0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
The main factor preventing subsistence economies from advancing economically is the lack of,a currency.,a well-connected transportation infrastructure.,government activity.,a banking service.,B,False,0.05948537960648537,0.16169801354408264,0.3878933787345886,0.3878933787345886
The tendency for a population to continue to grow long after replacement fertility has been achieved is called,zero population growth.,rapid growth rate.,homeostatic plateau.,demographic momentum.,D,True,0.012076334096491337,0.06132868304848671,0.2748561203479767,0.5818703770637512
The tendency for migration to decrease with distance is called,push factors.,pull factors.,distance decay.,migration selectivity.,C,False,0.023778077214956284,0.0646355152130127,0.2896762788295746,0.4775954484939575
"Which zone contains low-income slums, ethnic ghettos, and general deterioration in Burgess's concentric zone model of urban form?",First,Second,Third,Fourth,A,False,0.00013605075946543366,0.0003698242944665253,0.0035087950527668,0.003975985571742058
Which of the following statements is TRUE concerning women in the labor force?,Most women work in agriculture,The percentage of women economically active in the labor force declined worldwide,The percentage of women in the total labor force declined,Women spend more hours per day working than men in all regions except Anglo America and Australia,D,True,0.009086794219911098,0.04614654555916786,0.38638031482696533,0.4961221516132355
All the following factors can be considered pull factors of migration EXCEPT,safety.,better climate.,better schools.,overcrowding.,D,True,0.01355780940502882,0.019726494327187538,0.07801979780197144,0.7402312755584717
Which of the following countries does NOT have a well-known example of a relict boundary?,Vietnam,United Kingdom,Germany,Bolivia,D,True,0.002118468750268221,0.017737722024321556,0.05463603138923645,0.11566447466611862
Which form of migration below are farm workers from another country most likely to be practicing during the year?,Chain migration,Cluster migration,Circular migration,International migration,C,False,0.032900549471378326,0.05424383282661438,0.189329594373703,0.2754729390144348
Which of the following is a centrifugal force in a country?,Religious differences,A national holiday,An attack by another country,A charismatic national leader,A,False,0.03512584790587425,0.09548195451498032,0.37763845920562744,0.4279204308986664
Early settlements and high population density along coastlines and rivers are best attributed to which of the following?,Mediterranean climate,Limited forest cover,Growth of manufacturing,Access to trade routes,D,False,0.03263170272111893,0.10051271319389343,0.5104457139968872,0.35082387924194336
The first stage of the demographic transition exhibits,high birth rates with high but fluctuating death rates.,declining birth rates with continuing high death rates.,low birth rates with continuing high death rates.,high birth rates with declining death rates.,A,False,0.010554770939052105,0.025319579988718033,0.013552594929933548,0.060738515108823776
What is the population statistic that tells us the level of fertility at which a population will have just enough births to replace parents and compensate for early deaths?,Crude birth rate,Replacement level,Mortality rate,Total fertility rate,B,False,0.008164155296981335,0.05323697626590729,0.05323697626590729,0.21055632829666138
What is the most rapidly growing religion in the United States today?,Islam,Christianity,Hinduism,Buddhism,A,False,3.8948255678405985e-05,0.00036953078233636916,0.0010044887894764543,0.006550089921802282
The outlying area serviced by a urban center is referred to as a,redline area.,threshold.,range.,hinterland.,D,True,0.020342901349067688,0.103309765458107,0.28082510828971863,0.5945067405700684
The best definition of an urban area is,the central city and its developed areas.,the central city and its surrounding suburbs.,the central city and its hinterlands.,the central city and the adjacent counties.,B,True,0.2615218758583069,0.2963431179523468,0.2963431179523468,0.03123433329164982
Which of the following religions developed first?,Buddhism,Christianity,Islam,Hinduism,D,True,0.020907407626509666,0.05683222413063049,0.0643993467092514,0.1363334059715271
Which one of the following is NOT a characteristic of world cities?,World cities contain the headquarters of many transnational corporations.,World cities are well connected to secondary-level world cities.,World cities contain many offices of multinational organizations.,World cities are found only in the northern and western hemispheres.,D,True,0.03431665897369385,0.05657860264182091,0.1197769045829773,0.781043529510498
Which type of transportation system created the star-shaped city pattern?,Highways to airports that link cities,Interstate highways that link cities,Beltways around cities,Streetcar and trolley lines extending from the CBD,D,False,0.08866266906261444,0.21269069612026215,0.5102184414863586,0.18769890069961548
In which urban US setting below would you expect to find planned communities?,Ghettos,Suburbs,CBDs,Transition zones,B,False,0.004948759451508522,0.03226996585726738,0.12763017416000366,0.06028822809457779
The latitude and longitude coordinates of a place are an example of,a formal region.,a functional region.,an absolute location.,a relative location.,C,False,0.007683476898819208,0.044215358793735504,0.2544418275356293,0.2883203625679016
The voluntary association of three or more countries willing to give up some measure of sovereignty is called,nationalism.,devolution.,supranationalism.,complementarity.,C,True,0.029945774003863335,0.1723260134458542,0.4133886396884918,0.3219473958015442
The key factor Thomas Malthus failed to recognize in his population theory was,population is limited by their means of subsistence.,all populations have the potential to increase more than the actual rate of increase.,wars and famine inhibit population's reproductive capacity.,technology's ability to raise the Earth's carrying capacity.,D,True,0.02137293480336666,0.08453159779310226,0.33432894945144653,0.5512152314186096
Which pair of religions are both universalizing religions?,Islam and Judaism,Judaism and Buddhism,Hinduism and Buddhism,Christianity and Buddhism,D,False,0.0008331427816301584,0.0037338868714869022,0.04014306887984276,0.01303254533559084
Which urban model theorizes that high-rent residential areas grow outward from the center of the city along major highways with lower-rent inhabitants taking over sequentially?,Concentric zone model,Central place model,Urban realms model,Sector model,D,False,0.07191745191812515,0.322311669588089,0.4138563871383667,0.17252099514007568
"When a country combines its religion with its government, it is called a",dictatorship.,theocracy.,democracy.,autocracy.,B,False,0.09354524314403534,0.1542300432920456,0.41924068331718445,0.32650497555732727
What is the chief religion practiced in Europe?,Christianity,Islam,Hinduism,Animism,A,False,0.013832870870828629,0.03318332880735397,0.048281461000442505,0.35675445199012756
Which group enacted the first effective settlement in the eastern United States?,French,"British (English, Scotch-Irish, Welsh, Scottish)",Russian,Chinese,B,False,0.0019114208407700062,0.012464029714465141,0.6805129051208496,0.10436004400253296
"A population pyramid, or age-sex structure, displays all the following information about a country's population EXCEPT",future social spending needs of the population.,"the impact of ""baby booms"" on the population.",the impact of wars on the population.,a quick visual depiction of the country's demographics.,B,False,0.007490937132388353,0.04310736805200577,0.15045949816703796,0.3609335720539093
The Rhine River is an example of which type of boundary?,Geometric,Artificial,Natural,Relict,C,False,0.035635679960250854,0.07544074207544327,0.29837390780448914,0.33810195326805115
Which type of economic activity is most closely tied to the physical environment?,Primary,Secondary,Tertiary,Quaternary,A,False,0.0006813210784457624,0.0014423566171899438,0.012076704762876034,0.012076704762876034
The majority of workers in periphery countries are probably employed in which type of activities?,Primary,Secondary,Tertiary,Quaternary,A,False,0.004208478145301342,0.016644852235913277,0.07459705322980881,0.07459705322980881
All of the following are non-basic jobs in the city EXCEPT,city firefighter.,social worker.,dry cleaner.,garment factory worker.,D,True,0.027451813220977783,0.0746217668056488,0.08455752581357956,0.4865950047969818
