0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
The main factor preventing subsistence economies from advancing economically is the lack of,a currency.,a well-connected transportation infrastructure.,government activity.,a banking service.,B,False,0.002502311021089554,0.023741263896226883,0.0828651487827301,0.8908843398094177
The tendency for a population to continue to grow long after replacement fertility has been achieved is called,zero population growth.,rapid growth rate.,homeostatic plateau.,demographic momentum.,D,True,0.00022669901954941452,0.0006162318168208003,0.01589282788336277,0.9832544922828674
The tendency for migration to decrease with distance is called,push factors.,pull factors.,distance decay.,migration selectivity.,C,False,0.03768996521830559,0.01571151427924633,0.2784932255744934,0.6680705547332764
"Which zone contains low-income slums, ethnic ghettos, and general deterioration in Burgess's concentric zone model of urban form?",First,Second,Third,Fourth,A,False,0.002285267924889922,6.900911830598488e-05,0.07567767798900604,0.9219428896903992
Which of the following statements is TRUE concerning women in the labor force?,Most women work in agriculture,The percentage of women economically active in the labor force declined worldwide,The percentage of women in the total labor force declined,Women spend more hours per day working than men in all regions except Anglo America and Australia,D,False,1.2943795809405856e-05,0.004608310759067535,0.9951180219650269,0.0002294342702953145
All the following factors can be considered pull factors of migration EXCEPT,safety.,better climate.,better schools.,overcrowding.,D,True,0.00013982143718749285,1.3707610833080253e-06,1.994445710806758e-06,0.9998555183410645
Which of the following countries does NOT have a well-known example of a relict boundary?,Vietnam,United Kingdom,Germany,Bolivia,D,True,0.00010875615407712758,0.0004874112782999873,0.0008036053040996194,0.9985986351966858
Which form of migration below are farm workers from another country most likely to be practicing during the year?,Chain migration,Cluster migration,Circular migration,International migration,C,False,0.018320221453905106,0.00763700483366847,0.2865764796733856,0.6874611973762512
Which of the following is a centrifugal force in a country?,Religious differences,A national holiday,An attack by another country,A charismatic national leader,A,False,0.000592030759435147,0.001609306433238089,0.16415371000766754,0.8336413502693176
Early settlements and high population density along coastlines and rivers are best attributed to which of the following?,Mediterranean climate,Limited forest cover,Growth of manufacturing,Access to trade routes,D,True,0.0006036455160938203,0.0057272291742265224,0.24352799355983734,0.7501190304756165
The first stage of the demographic transition exhibits,high birth rates with high but fluctuating death rates.,declining birth rates with continuing high death rates.,low birth rates with continuing high death rates.,high birth rates with declining death rates.,A,False,0.39398837089538574,0.09961585700511932,0.00046131297131069005,0.5058910846710205
What is the population statistic that tells us the level of fertility at which a population will have just enough births to replace parents and compensate for early deaths?,Crude birth rate,Replacement level,Mortality rate,Total fertility rate,B,False,0.0015468206256628036,0.018844131380319595,0.4288904368877411,0.5507062673568726
What is the most rapidly growing religion in the United States today?,Islam,Christianity,Hinduism,Buddhism,A,False,4.539458313956857e-05,2.7533207685337402e-05,4.006057497463189e-05,0.9998822212219238
