0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
 What can murtis be translated as?,Offerings,Prayers,Apparitions,Idols,D,False,2.9257671485538594e-07,2.0108483056446858e-07,2.5819801408033527e-07,1.382034611197014e-07
 Naturalists who concentrated on natural elements and processes are associated with which of the following?,Daoism,Yin-Yang School,Mengzi,Humanistic Buddhism,B,False,2.2786834108501353e-07,1.7746405944762955e-07,2.0109311549276754e-07,1.0763739055619226e-07
 When was the first Buddhist temple constructed in Japan?,325 CE,119 CE,451 CE,596 CE,D,False,3.2585779763394385e-07,2.537782961553603e-07,2.875684685932356e-07,1.539243186243766e-07
 What is the name of the ten day New Year festival that celebrated Babylon's culture?,Akitu,Wag and Thoth,Bast,Nehebkau,A,True,2.5719131713231036e-07,2.269705419166712e-07,2.5719131713231036e-07,1.5599441383074009e-07
Which of the following terms denote the Japanese art of flower arranging?,Zazen,Tariki,Kami,Ikebana,D,False,2.2788069031776104e-07,1.7747368019627174e-07,2.2788069031776104e-07,1.2197574505989905e-07
 Guru Nanak and his successors instructed the use of particular Sikh Ragas in order to promote which of the following?,Harmony and balance,Devotion and piety,Love and passion,Goodwill and love,A,True,1.5663042063351895e-07,1.2198390209050558e-07,1.3822587163758726e-07,7.398697476901361e-08
" Guru Nanak used what term to denote the ""divine word"" as part of divine revelation?",Shabad,Khalse,Nam,Guru,A,True,2.0110302045850403e-07,1.5661917984743923e-07,1.774727991232794e-07,1.0764269120500103e-07
What is the mi'raj?,Muhammad's miraculous ascent to heaven,Muhammad's migration to Mecca,Muhammad's first community in Mecca,Muhammad's revelations of the Qur'an,A,True,1.3655359509812115e-07,1.2050811903918657e-07,1.3655359509812115e-07,7.309186855763983e-08
"What is the name of the most famous dharmashastras, which probably dates from around the first century?",Laws of Dharma,Laws of Karma,Laws of Vishnu,Laws of Manu,D,False,1.7677518826531013e-07,1.3767265727437916e-07,1.5600353719946725e-07,8.350268387857795e-08
"What does the term ""Qur'an"" literally mean?",The Holy Book,The Narrative,The Recitation,The Pillars,C,False,1.7918776507030998e-07,1.5813262166375353e-07,1.7918776507030998e-07,9.591229144234603e-08
 Mani referred to God by which of the following names?,Mother of Light,Father of Goodness,Ineffable Lover,Eternal Spirit,B,False,2.0110577736431878e-07,1.5662132568650122e-07,1.774752291794357e-07,9.4995641575224e-08
" Which tradition is known to promote ""gradual enlightenment""?",Bushido,Shinto,Nichiren,Soto Zen,D,False,1.791830186448351e-07,1.5812844367246726e-07,1.5812844367246726e-07,1.0867998412322777e-07
What is the communal meal offered at the place of worship called in Sikhism?,Sangat,Langar,Gurdwara,Panth,B,False,2.582238209924981e-07,2.0110492471303587e-07,2.2788172771015525e-07,1.3821725985962985e-07
To which tradition do the anti-Han rebel group known as the Celestial Masters belong?,Buddhism,Daoism,Confucianism,Shamanism,B,False,2.01095886609437e-07,1.7746651792549528e-07,2.01095886609437e-07,1.0763887559051e-07
"What does the word ""Islam"" mean in Arabic?",Worship,Submission,Obedience,Faith,B,False,2.2509976815854316e-07,1.9864985745243757e-07,2.2509976815854316e-07,1.2048722908275522e-07
What does the term anatman mean?,Suffering,Soul,Impermanence,No-self,D,False,1.547488039932432e-07,1.3656534747497062e-07,1.547488039932432e-07,8.283106467388279e-08
 What genre of Sikh literature is denoted by the term janam-sakhis?,Spiritual narratives,Redemption narratives,Birth narratives,Theological narratives,C,False,1.9866958211878227e-07,1.547240344734746e-07,1.547240344734746e-07,9.384487498209637e-08
Pure Land Buddhism belongs to which school?,Vajrayana,Theravada,Mahayana,Mahavira,C,False,2.010919502026809e-07,1.566105538586271e-07,1.7746303626609006e-07,9.498911168748236e-08
 Which Jaina group only allows women to lead a life of semi-renunciation?,Svetambara,Jina,Agama,Digambara,D,False,2.0107935938540322e-07,1.7745192337770277e-07,2.0107935938540322e-07,1.2196079524073866e-07
What is the most important prayer in Judaism?,The Shema,The Sefirot,Deuteronomy,The Decalogue,A,True,1.5813617437743233e-07,1.3955470024029637e-07,1.3955470024029637e-07,9.591444438683538e-08
 The socio-political alliance between the kshatriyas and the shramanas was rooted in their shared opposition to which of the following?,Brahminic orthodoxy,Legalistic asceticism,Bhakti devotionals,Unorthodox practices,A,True,1.3768450912721164e-07,1.0722879295599341e-07,1.0722879295599341e-07,6.503755400899536e-08
 Which early battle led to the conversion of Mecca?,The Battle of Uhud,The Battle of Camel,The Battle of the Trench,The Battle of Badr,C,False,2.2396292820303643e-07,1.9764658532039903e-07,1.9764658532039903e-07,1.1987872028385027e-07
 What interior discipline must be adopted to achieve spiritual liberation within Sikhism?,Remembering the Divine Name,Meditating on the sacred hymns,Remembering that death is inevitable,Meditating on the goodness of the created world,A,True,1.5662827479445696e-07,1.3822398159391014e-07,1.3822398159391014e-07,8.383707950088137e-08
" During Japan's occupation of Korea (1910-1945), which of the following was imposed upon the Koreans?",Confucianism,Buddhism,Christianity,Daoism,A,True,1.5661011332213093e-07,1.2196808540920756e-07,1.382079517497914e-07,8.382735927625617e-08
"What is the meaning of the Punjabi word ""Sikh""?",Disciple,Faithful,Devotee,Enlightened,A,True,2.5505323719698936e-07,1.9863566080857709e-07,2.2508369568186026e-07,1.204786173047978e-07
 Which of the following shuns politics?,The sages of the Zhuangzi,The Songs of the South,The Duke of Zhou,"The Confucian ""sage kings""",A,True,1.7863827395103726e-07,1.3912361396251072e-07,1.3912361396251072e-07,9.56181693823055e-08
What does the Hebrew word mashiach mean?,Anointed one,God,Prophet,The line of David,A,True,2.0110660159389226e-07,1.3821841093886178e-07,1.566219651749634e-07,9.499603237372867e-08
"According to Jaina traditions, what does the term ajiva mean?",Soul,Sound,Non-matter,Non-soul,D,False,2.2697143720051827e-07,2.0030159930684022e-07,2.2697143720051827e-07,1.2148905170761282e-07
" In the Japanese Zen tradition, what is zazen?",A collection of statues,Veneration of ancestors,Seated meditation,Funeral rituals,C,False,1.986777391493888e-07,1.5473037251467758e-07,1.7533250229462283e-07,9.384871901829683e-08
 What is a central component of tantric Buddhism?,Asceticism,Bodily pleasure,Music,Sexual union,D,False,2.2785891928833735e-07,1.774567124357418e-07,2.0108478793190443e-07,1.0763293545323904e-07
" How does the Egyptian composition Ludul Bel Nemequi (""I will praise the Lord of wisdom) portray Marduk?",Loving and forgiving,Wrathful and merciful,Judging and vengeful,Transcendent and immanent,B,False,2.0031474434745178e-07,1.560052709237425e-07,1.7677714936326083e-07,9.462198846676984e-08
" After the Bar Kochba revolt, where were the two main centres for Jewish development?",Palestine and Babylonia,Babylonia and Europe,Palestine and Spain,Spain and France,A,True,2.0109639820020675e-07,1.566140213071776e-07,1.7746695846199145e-07,9.499121489398021e-08
" In addition to Jainism, which other tradition began as a world-renouncing movement?",Buddhism,Hinduism,Judaism,Islam,A,True,1.7603748858618928e-07,1.3709812662909826e-07,1.5535252373410913e-07,8.315421951010649e-08
"According to Hindu tradition, which age are we in currently?",Kali yuga,Maha yuga,Krita yuga,Satya yuga,A,True,1.767543125197335e-07,1.3765638584573026e-07,1.5598511993175634e-07,9.46097600262874e-08
" In the Zoroastrian tradition, the term Gathas refers to which of the following?",Hymns,Laws,Ethics,Myths,A,True,1.7748591574218153e-07,1.2198415788589045e-07,1.7748591574218153e-07,9.500136144424687e-08
Which form of Buddhism taught the only hope for salvation was in the saving grace of Amida?,Pure Land,Tendai,Shingon,Soto Zen,A,True,2.2789228637520864e-07,2.0111423282287433e-07,2.2789228637520864e-07,1.2198194099255488e-07
" According to Hindu tradition, who is considered to be the ideal wife?",Sita,Rama,Kali,Durga,A,True,2.0109192178097146e-07,1.7746300784438063e-07,2.0109192178097146e-07,1.3820832123201399e-07
Who is the woman mystic who exemplified the all-consuming love of the divine?,Rumi,Rabi'a,Fatimah,Khadija,B,False,2.030406420772124e-07,1.791827486385955e-07,2.030406420772124e-07,9.590961269623222e-08
 Who is the eighth-century CE female poet worshipped throughout many South Indian temples dedicated to Vishnu?,Andal,Devi,Ganga,Kali,A,True,2.010940960417429e-07,1.566122449503382e-07,1.7746492630976718e-07,1.0763791635781672e-07
 Who is associated with the stigmata and preaching to birds?,Paul of Tarsus,Clare of Assisi,Francis of Assisi,John of the Cross,C,False,2.0030780945035076e-07,1.5599987079895072e-07,1.767710386957333e-07,1.0721704057914394e-07
" In his final work, Laws, Plato shifted from cosmology to which of the following issues?",Epistemology,Morality,Religion,Aesthetics,B,False,2.0031518488394795e-07,1.376744762637827e-07,1.7677753305633814e-07,9.46221945241632e-08
 Which Christian denomination promotes a stripped-down Christianity?,Greek Orthodox,Roman Catholic,Puritans,Quakers,D,False,2.2786824160903052e-07,1.7746398839335598e-07,1.7746398839335598e-07,1.2196908016903762e-07
 Rome claimed that their bishop (pope) was the director successor of which leader?,Peter,Paul,Jesus,Matthew,A,True,2.010645658856447e-07,1.7743887781307421e-07,2.010645658856447e-07,1.0762211388737342e-07
When was the current Dalai Lama born?,1935,2000,1965,1975,A,True,1.7675797892025003e-07,1.3765925643838273e-07,1.7675797892025003e-07,8.349455526968086e-08
" According to Jaina traditions, who were the caityavasis?",Householders who supported renouncers,Orthodox interpreters of the scriptures,Women ascetics who lived in communities,Temple-dwelling renouncers,D,False,1.5473781900254835e-07,1.2050993802859011e-07,1.3655565567205485e-07,8.282518848545806e-08
"Zhuangzi describes a state as ziran, which means which of the following?",Thoughtfulness,Non-action,Spontaneity,Meditation,C,False,1.7675401409178448e-07,1.2148112205068173e-07,1.376561584720548e-07,8.349267943685845e-08
" The mudras, which are an important feature of Buddhist art, are also known as what?",hand gestures,saints,religious clothing,temples,A,True,2.5613948650970997e-07,1.5535646014086524e-07,1.9948164720062778e-07,1.209917286359996e-07
 The Maccabean Revolt is associated with which ruler?,Julius Caesar,Alexander the Great,Cyrus of Persia,Antiochus IV Epiphanes,D,False,2.0028076619382773e-07,1.7674716445981176e-07,2.0028076619382773e-07,1.0720256682361651e-07
 How old was Guru Nanak when he started to preach the message of the divine Name?,30,40,33,52,A,True,1.767644874917096e-07,1.5599410119193635e-07,1.767644874917096e-07,9.461520988907068e-08
The widely adored Egyptian goddess Hathor was depicted as which of the following?,Serpent,Eagle,Cheetah,Cow,D,False,2.5508128942419717e-07,1.9865753131398378e-07,2.5508128942419717e-07,1.204918760322471e-07
What does the phrase Guru-Panth mean within the Sikh traditions?,Community,Scripture,Worship,Apprenticeship,A,True,2.2786902320603986e-07,1.5661193231153447e-07,2.0109371234866558e-07,1.0763771030042335e-07
 After what event did the Rabbinical period begin within Judaism?,Construction of the Second Temple,Destruction of the Second Temple,The Christianization of the Roman Empire,The emergence of Islam,B,False,1.7677172081675963e-07,1.3766994300112856e-07,1.5600048186570348e-07,8.350104252485835e-08
Which monk developed Pure Land Buddhism as we know it today?,Genshin,Dogen,Honen,Shinran,C,False,2.278450494941353e-07,2.278450494941353e-07,2.278450494941353e-07,1.2195665988201654e-07
Which is the largest Muslim country in the world with more than 200 million adherents?,Pakistan,Iraq,Indonesia,Turkey,C,False,1.774692464096006e-07,1.2197270393699e-07,1.3821318134432659e-07,8.383052829685766e-08
Which pope promoted the cults of St. Peter and St. Paul to bolster authority in Rome?,Gregory,Augustine,Athanasius,Francis,A,True,2.0110377363380394e-07,1.5661977670333727e-07,1.7747346703345102e-07,1.0764309621436041e-07
"Which of the following does the term ""Arhats"" refer to?",Enlightened being,Worthy ones,Saintly ones,Sages,A,True,1.9865458966705773e-07,1.547123531508987e-07,1.7531208129639708e-07,1.0633214486688303e-07
Which Guru was martyred when he refused to embrace Islam?,Guru Ram Das,Guru Tegh Bahadur,Guru Gobind Singh,Guru Har Rai,B,False,1.7674155117219925e-07,1.559738507239672e-07,1.559738507239672e-07,9.460292460516939e-08
 Which Guru donned the two swords symbolling temporal and spiritual authority?,Guru Nanak,Guru Arjan,Guru Hargobind,Guru Ram Das,C,False,2.571833874753793e-07,2.2696355017615133e-07,2.571833874753793e-07,1.5598961056184635e-07
 Where is the key to liberation found within Sikhism?,In the community,In faith in God,In ascetic renunciation,In the life of the householder,D,False,1.5765063210437802e-07,1.2277844518848724e-07,1.3912620033806888e-07,8.438430398882701e-08
Which is one of the most fundamental themes of Japanese culture and civilization?,God is eternal and merciful to those who offer worship,Humans can align themselves with life energy through worship of kami,Justice will be the final outcome in the next world,Power and force are the most divine attributes,A,True,1.3865982850802538e-07,1.0798838445680303e-07,1.2236687041422556e-07,6.549826281343485e-08
 Which goddess is worshipped during the festival of Divali?,Durga,Sri Lakshmi,Kali,Mahavira,B,False,2.581817852842505e-07,2.2784462316849385e-07,2.581817852842505e-07,1.3819476407661568e-07
 Where did people believe in the goddess known as Holy Mother of Mount Fairy Peach?,China,Silla,Goguryeo,Joseon,B,False,2.2788731257605832e-07,1.7747883873653336e-07,2.2788731257605832e-07,1.2197929777357785e-07
 To whom is the Yoga Sutras attributed?,Madhva,Patanjali,Ramanuja,Aryabhatta,B,False,2.5819124971349083e-07,2.278529933619211e-07,2.278529933619211e-07,1.219609231384311e-07
 Which of the following does NOT describe the Ka'ba?,It was visited by Moses.,It is a haram.,It was built by Abraham.,It is a square building.,A,True,1.774761670958469e-07,1.3821856725826365e-07,1.3821856725826365e-07,9.499613895513903e-08
Which elephant-headed Hindu deity is often described as the most beloved?,Parvati,Ganesha,Vishnu,Sita,B,False,2.2859450155010563e-07,1.5711054857092677e-07,2.0173393977529486e-07,1.0798039795645309e-07
Sacred literature originated with which of the following jina?,Sri Lakshmi,Mahavira,Rsabha,Nanak,C,False,2.5503854317321384e-07,2.2507074959321471e-07,2.2507074959321471e-07,1.365123125651735e-07
 Who is the author of Admonitions for Women?,Ban Zhao,Laozi,Menicus,Liu Xiang,A,True,2.2786538522723276e-07,1.774617572891657e-07,2.0109050069549994e-07,1.0763599078700281e-07
How many female renouncers were under the tutelage of Chandanbala?,"36,000","12,000","24,000","7,000",A,True,1.753061127374167e-07,1.5470709513465408e-07,1.5470709513465408e-07,8.280873942112521e-08
"According to the Sikh tradition, the Mul Mantar illuminates the nature of what?",Ultimate Reality,The gurus,The community,Sikh worship,A,True,1.7747527181199985e-07,1.382178709263826e-07,1.5662136831906537e-07,9.499566289150607e-08
 What term refers the divine order as an ell-embracing higher principle in Sikhism?,Sansar,Hukam,Mantar,Karam,B,False,2.0110736898004689e-07,1.5662257624171616e-07,1.7747665026490722e-07,1.0764502178517432e-07
 How many books are in the New Testament?,30,29,27,47,C,False,2.269425749545917e-07,2.0027611924433586e-07,2.0027611924433586e-07,1.214736045085374e-07
Which form of Buddhism focuses on social engagement that attracts lay participation?,Zen Buddhism,Chan Buddhism,Humanistic Buddhism,Pure Land Buddhism,C,False,2.278737269989506e-07,1.7746825164977054e-07,1.7746825164977054e-07,9.49919041204339e-08
 What was one of the distinctive beliefs or practices of the southerners (Digambara)?,They worshipped exclusively outside of the temple,They believed that nakedness was an elemental expression of non-attachment,They included women within the ranks of the leadership,They believed that the omniscient Jina must eat and sleep,B,False,1.7533834295591078e-07,1.365536377306853e-07,1.365536377306853e-07,8.282396635195255e-08
The central prayer in Jainism is known by which of the following names?,Namokar Mantra,The Liberation Mantra,Ahimsa,Archaryas,A,True,2.2788388776007196e-07,1.566221499160747e-07,1.774761670958469e-07,9.499613895513903e-08
When did the first Jaina temples appear?,Second century CE,Fifth century CE,Fifth century BCE,Eighteenth century CE,B,False,2.2691396850405e-07,2.0025088076636166e-07,2.0025088076636166e-07,1.2145829941800912e-07
How many Jinas have appeared during our age?,7,42,24,13,C,False,2.0030053349273658e-07,1.767646011785473e-07,1.767646011785473e-07,9.46152738379169e-08
The title Dalai Lama means which of the following?,Ocean of Love,Lover of Wisdom,Ocean of Wisdom,Stillness of Love,C,False,1.5661154861845716e-07,1.2196919385587535e-07,1.3820921651586104e-07,8.382811955698344e-08
"Who accompanies Vishnu in many of his incarnations as his consort, and is known as the goddess of good fortune?",Parvati,Sita,Sri (Lakshmi),Sarasvati,C,False,1.7675353092272417e-07,1.559844235998753e-07,1.559844235998753e-07,8.349245206318301e-08
What is bhakti often translated as?,Gods,Yoga,Devotion,Religion,C,False,1.994236100699709e-07,1.5531125541201618e-07,1.994236100699709e-07,1.0674376937913621e-07
" Which Hindu god or goddess is speech incarnate, the power of the word, and the mother of the Vedas?",Vishnu,Ganesha,Sarasvati,Indra,C,False,2.300950967537574e-07,1.791982668919445e-07,1.791982668919445e-07,1.0868923538964737e-07
 What is the name of the Jewish prayer used for mourning since the Middle Ages?,The Shema,The Kaddish,The K'nesset,The Kippah,B,False,2.0305957093569305e-07,1.5814295295513148e-07,1.791994606037406e-07,9.591855132384808e-08
Krishna and Rama are incarnations of which Hindu god?,Shiva,Vishnu,Brahma,Ganesha,B,False,2.2788606202084338e-07,1.77477858187558e-07,2.0110874743295426e-07,1.2197862986340624e-07
 The kshatriyas is the caste name assigned to which group?,Priests,Servants,"Rulers, warriors",Merchants,C,False,2.0108433318455354e-07,1.5660462793221086e-07,1.7745631453180977e-07,9.498551634123942e-08
When was the Old Babylonian version of Gilgamesh modified into the standard version?,Toward the end of the first millennium BCE,Towards the middle of the first millennium BCE,Toward the end of the second millennium BCE,Toward the middle of the second millennium BCE,C,False,1.9924380012525944e-07,1.5517122164965258e-07,1.7583205647042632e-07,9.411611046061807e-08
 What is the meaning ofsamyak jnanawithin the Jaina traditions?,Correct knowledge,Correct practice,Correct intiution,Correct belief,C,False,2.2511125052915304e-07,1.547165453530397e-07,1.7531684193272667e-07,1.0633502967039021e-07
 What type of Buddhist organization is the Bodu Bala Sena?,Activist and militant organization in Sri Lanka,Ecumenical organization in India,Modern organization in the United States,Peacekeeping organization in Japan,A,True,1.5663593444514845e-07,1.2198819376862957e-07,1.3823074596075458e-07,7.398958246085385e-08
Which mystic believed that evil was a distortion that reveals divine love more clearly?,Julian of Norwich,Catherine of Siena,Teresa of Avila,John of the Cross,A,True,1.566185119372676e-07,1.566185119372676e-07,1.566185119372676e-07,9.499392916723082e-08
"In the Jaina traditions ""bad karma"" is known by which of the following terms?",Paap,Punya,Pudgala,Akash,A,True,2.0109256126943365e-07,1.5661103702768742e-07,1.7746357627856924e-07,9.498940301000403e-08
 During what Japanese festival do the spirits of deceased family members return to receive ritual offerings of food made by their loved ones?,Obon,Mikoshi,Omizutori,Tanabata,A,True,1.559977818033076e-07,1.3766756978839112e-07,1.3766756978839112e-07,8.349960012310476e-08
"What does ""Mahavira"" mean?","""Great Hero""","""Master""","""The Lesser One""","""Mendicant""",A,True,1.9867744072143978e-07,1.7533224649923795e-07,1.9867744072143978e-07,1.0634437330736546e-07
 What does the Tripitaka mean?,Three gems,Three baskets,Three bodhisattvas,Three buddhas,B,False,2.5822893690019555e-07,2.2788624676195468e-07,2.2788624676195468e-07,1.2197871512853453e-07
Where is the largest network of Confucian shrines in the world?,Indonesia,China,Korea,Singapore,C,False,2.2789213005580677e-07,1.5662780583625135e-07,2.0111409071432718e-07,1.0764861713141727e-07
" Ghosa, Apala and Lopamurda, all named in the early Vedas, are which of the following?",Female princesses,Female warriors,Female goddesses,Female poets,D,False,1.9868022604896396e-07,1.3655079555974226e-07,1.5473230519091885e-07,8.282223973310465e-08
 What is the title for the religious and administrative leaders who succeeded the Prophet?,Rasul,Nabi,Caliph,Mahdi,C,False,2.901774109886901e-07,2.25990405056109e-07,2.5608065357118903e-07,1.370701170344546e-07
Which of the following is NOT included in the Islamic understanding of jurisprudence?,Consensus,Personal reasoning,Interpretation,Divine inspiration,D,False,1.7677110975000687e-07,1.3766947404292296e-07,1.7677110975000687e-07,1.0721709031713544e-07
Why is Mahavira a significant person in the Jaina traditions?,He is the last of the ascetic prophets.,He is the first of the ascetic prophets,He is the most learned of the ascetic prophets,He is the most holy of the ascetic prophets,A,True,1.5600814151639497e-07,1.2149926931215305e-07,1.376767215788277e-07,8.350514946187104e-08
 The Tibetan Book of the Dead is also known as which of the following?,Bardo Thodol,Bardo Ngawang,Bardo Gyaltsen,Bardo Chogye,A,True,1.5600173242091842e-07,1.21494281302148e-07,1.21494281302148e-07,7.369000343260268e-08
" Which Hindu festival involves decorating the house with lights, setting off firecrackers and wearing new clothes?",Deepavali,Holi,Diwali,Navaratri,A,True,1.7674922503374546e-07,1.5598062930166634e-07,1.7674922503374546e-07,9.46070457530368e-08
What hours are set aside as the ambrosial hours for the Sikhs?,5–7 a.m.,9–11 p.m.,3–6 p.m.,3–6 a.m.,D,False,1.7675296248853556e-07,1.5598392621996027e-07,1.7675296248853556e-07,9.460904237812429e-08
 Self-sacrifice is an important theme for which Buddhist thinker?,Thich Nhat Hanh,The Dalai Lama,Daisetsu T. Suzuki,Shaku Soyen,A,True,1.767756145909516e-07,1.5600390668168984e-07,1.5600390668168984e-07,8.350288283054397e-08
 How many times a day is the Fatihah recited?,Exactly 17,At least 17,At least 13,Exactly 24,B,False,2.537465206842171e-07,2.537465206842171e-07,2.537465206842171e-07,1.3582074132045818e-07
"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""?",Conservative,Reformed,Reconstructionism,Orthodox,A,True,1.7746873481883085e-07,1.3821278344039456e-07,1.56615598712051e-07,9.499216702124613e-08
" What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together?",Khalsa,Rahit,Panj Kakke,Shabad,A,True,2.551055331423413e-07,1.9867638911819085e-07,2.2512983832712052e-07,1.2050331577029283e-07
Who is the founder of Sikhism?,Guru Gobind Singh,Guru Nanak,Guru Kabir,Guru Hargobind,B,False,1.986768012329776e-07,1.7533166385419463e-07,1.986768012329776e-07,1.0634402514142494e-07
Which term is usually associated with women in Hindu traditions?,Polluted,Ideal,Auspiciousness,Kind,C,False,2.0112881315981213e-07,1.3823368760768062e-07,2.0112881315981213e-07,1.0765649705035685e-07
What is another name for Enuma Elish?,Epic of Creation,Epic of Destruction,Epic of Egypt,Epic of Origins,A,True,2.0030833525197522e-07,1.5600028291373746e-07,1.7677149344308418e-07,9.46189615547155e-08
 What was the most important female-centered festival in cities throughout Greece?,Thesmophoria,Oracle Days,Isthmian Games,Feast of Athrodite,A,True,2.0111184539928217e-07,1.5662605790112138e-07,2.0111184539928217e-07,9.499851216787647e-08
Speaking in tongues is a feature of which Christian denomination?,Evangelicalism,Pietism,Pentecostalism,Fundamentalism,C,False,2.2512669772822846e-07,1.7532886431581574e-07,1.7532886431581574e-07,9.384677213120085e-08
 Charism can be defined as which of the following?,An oil,Prophecy,A spiritual gift,Authority,C,False,2.5509811507617997e-07,1.753262210968387e-07,1.9867061951117648e-07,1.204998199000329e-07
" In Islam, what is the qiblah?",Almsgiving,Pilgrimage,Direction of prayer,Revelation,C,False,1.9868024025981867e-07,1.3655080977059697e-07,1.7533470497710368e-07,9.384990562466555e-08
"In Tendai Buddhism, what does the term honji mean?",Trace,Original ground,Manifestation,True sign,B,False,2.2694852930271736e-07,1.7674770447229093e-07,2.2694852930271736e-07,1.214767877399936e-07
 What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen?,Hizmet,Nation of Islam,Muslim Brotherhood,Sufism,A,True,2.2860768922328134e-07,1.780398548589801e-07,2.017455784653066e-07,1.079866294162457e-07
For whom are the Hindu Vedas most significant?,Brahmins,Kshatriyas,Shiva,Yogis,A,True,2.2511670749736368e-07,1.753210767674318e-07,1.9866479306074325e-07,1.0633760894052102e-07
" According to the Korean foundation myth, who transformed into a human in order to father Dangun?",Hwanin,Hwanung,Joseon,Yi,B,False,2.0240219100742252e-07,1.576309784923069e-07,2.0240219100742252e-07,1.0833809227506208e-07
" In Buddhism, what are ordained women known as?",Bhikshus,Bhikshunis,The Sangha,Arhats,B,False,2.011145738833875e-07,1.5662818952932867e-07,1.7748300251696492e-07,9.499980535565555e-08
 What is the name of the most authoritative Kabbalah text?,Gemarah,Midrash,Zohar,Septuagint,C,False,2.0173597192751913e-07,1.7803138518956985e-07,1.7803138518956985e-07,1.079814850868388e-07
 Which Confucian philosopher is described as a mystic due to his focus on qi (or ch'i)?,Dao,Xunzi,Mencius,Confucius,C,False,2.890553503220872e-07,2.251165369671071e-07,2.5509044121463376e-07,1.5472018333184678e-07
 Which of the following does the Qur'an permit?,Honor Killing,Stoning,Adultery,Polygyny,D,False,1.7747287017755298e-07,1.382160093044149e-07,1.566192366908581e-07,9.499437680915435e-08
 Which is the main form of Buddhism in Sri Lanka?,Theravada,Mahayana,Pure Land,Zen,A,True,2.2511726172069757e-07,1.7532151730392798e-07,1.9866529044065828e-07,1.2049659403601254e-07
 Which leader is known for spreading the dharma of non-violence?,Ngo Dinh Diem,The Dalai Lama,Siddhartha,Ashoka,D,False,2.0109169440729602e-07,1.566103691175158e-07,1.566103691175158e-07,9.498899089521728e-08
What are the two sacraments that all Christians celebrate?,Baptism and Eucharist,Baptism and Ordination,Eucharist and Marriage,Eucharist and Confession,A,True,1.7678088681805093e-07,1.376770910610503e-07,1.376770910610503e-07,9.462399219728468e-08
What is the most important festival for Sikhs?,Holi,Divali,Baisakhi Day,Hola Mahalla,C,False,2.0027518132792466e-07,1.767422475040803e-07,2.0027518132792466e-07,1.2147303607434878e-07
 Who declared Muhammad a prophet?,Khadijah,Gabriel,Waraqah,Abu Bakr,C,False,2.011169186744155e-07,1.566300085187322e-07,2.011169186744155e-07,1.0765013058744444e-07
The Jataka tales are a collection of which genre of stories?,Life stories,Warrior stories,Birth stories,Hero stories,C,False,2.278586066495336e-07,2.0108451792566484e-07,2.278586066495336e-07,1.21963921628776e-07
 Which of the following is the timespan for Japan's closure to Christianity and Europe?,1749-1945,1052-1616,1641-1853,1517-1870,C,False,1.2150393047249963e-07,9.462736016985218e-08,1.0722684606889743e-07,6.5036374508054e-08
" In Yiddish, what is the word for covenant?",Haggadah,Halakhah,Brit,Bris,D,False,2.011149433656101e-07,1.5662847374642297e-07,1.7748332936662337e-07,9.499997588591214e-08
"According to the Sumerian King List, where does kingship come from?",Through initiation into the mystery cults,By military victories,Direct lineage of ancestors,Descends from heaven,D,False,2.23976073243648e-07,1.7443275623918453e-07,1.9765819558870135e-07,1.057988114894215e-07
What is the name of the Hindu community associated with environmental activism?,Puranas,Bishnoi,Rajasthan,Jambho,B,False,2.278928974419614e-07,1.7748318725807621e-07,2.0111478704620822e-07,1.2198228205306805e-07
 Which bodhisattva is known for conducting the souls of dead children to salvation?,Guan-yin,Kannon,Ojizo-sama,Amitabha,C,False,2.2787858711126319e-07,1.7747203173712478e-07,2.011021535963664e-07,1.0764222224679543e-07
 The Gospel of John is associated with which theological concept?,Incarnation,Logos of God,Jesus as messiah and saviour,All of the above,D,False,1.9866173772697948e-07,1.5471790959509235e-07,1.7531837670503592e-07,9.384115884358835e-08
Which god supplanted the earlier Mesopotamian supreme god Enil?,Horus,Inanna,Marduk,Isis,C,False,3.302093318779953e-07,2.9140869628463406e-07,3.302093318779953e-07,1.767483297498984e-07
