0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
A 10-N force at an angle 45° above the horizontal has a horizontal component of about,7 N,5 N,10 N,12 N,A,True,1.992368510173037e-07,1.992368510173037e-07,1.992368510173037e-07,1.2084325362593518e-07
A completely submerged object always displaces its own,weight of fluid.,volume of fluid.,density of fluid.,All of these.,B,False,2.0024322111567017e-07,1.559495643732589e-07,1.7671403895747062e-07,1.0718247267504921e-07
"When a diver points a flashlight upward toward the surface of the water at an angle 20° from the normal, the beam of light",totally internally reflects,passes into the air above,is absorbed,None of these,B,False,2.0024056368583842e-07,1.767116799555879e-07,1.767116799555879e-07,1.2145203243107972e-07
"According to four-dimensional geometry, the angles of a triangle add to 180°",always.,sometimes.,never.,on planet Earth only.,B,False,1.5597285596413712e-07,1.37645571385292e-07,1.5597285596413712e-07,9.460232774927135e-08
A voltage will be induced in a wire loop when the magnetic field within that loop,changes,aligns with the electric field,is at right angles to the electric field,converts to magnetic energy,A,True,2.2510968733513437e-07,1.7531561979922117e-07,2.2510968733513437e-07,1.20492529731564e-07
"Among these colors, the one that has the most energy per photon is",red,yellow-green,blue,violet,D,False,1.9863568923028652e-07,1.5469763070541376e-07,1.7529539775296143e-07,1.2047863151565252e-07
"According to general relativity,",mass distorts spacetime.,gravity affects clocks.,light can’t escape from a black hole.,All of these.,D,False,3.2583275810793566e-07,2.537587704409816e-07,2.537587704409816e-07,1.744057129826615e-07
A step-up transformer in an electric circuit can step up,voltage,energy,Both of these,Neither of these,A,True,2.9138243462512037e-07,2.0026402580697322e-07,2.2692886147979152e-07,1.376393186092173e-07
Spectral lines of the elements are,chaotic,ordered,positioned by amplitude,in phase,B,False,1.9863891509430687e-07,1.7529823992390448e-07,1.9863891509430687e-07,1.2048059261360322e-07
A wave transfers,amplitude,wavelength,frequency,energy,D,False,1.7744534375196963e-07,1.565949503401498e-07,1.7744534375196963e-07,1.0762603608327481e-07
"Immediately after two separated charged particles are released from rest, both increase in acceleration. The sign of charge of the particles is therefore",the same,opposite,Either of these,Need more information,B,False,1.9863404077113955e-07,1.7529393403492577e-07,1.9863404077113955e-07,1.2047763675582246e-07
