0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
An important source of information on the credit rating of retail businesses is,the Retail Merchants Association,the local chamber of commerce,"Dun & Bradstreet, Inc.",the United States Retail Credit Association,C,False,1.5661726138205267e-07,1.219736418534012e-07,1.3821424715843023e-07,7.398075752007571e-08
"In preparation for a writing unit on short stories, a teacher presents students with several examples of short stories and works with them to identify defining characteristics of the genre. Which of the following best describes this instructional strategy?",Conferencing,Discipline-based inquiry,Self-Regulated Strategy Development,Introduction-Body-Conclusion strategy,B,False,1.744352573496144e-07,1.3585031410912052e-07,1.3585031410912052e-07,8.239737780968426e-08
Paper will burn at approximately what temperature in Fahrenheit?,986 degrees,2125 degrees,3985 degrees,451 degrees,D,False,2.8750542924171896e-07,2.8750542924171896e-07,2.8750542924171896e-07,1.53890567844428e-07
The Apple iMac computer is available in all of the following colors except which?,Tangerine,Strawberry,Kiwi,Grape,C,False,2.0108276999053487e-07,1.774549360789024e-07,2.0108276999053487e-07,1.0763185542828069e-07
What were the first names of the early American explorers Lewisand Clark?,Morgan and Mason,Meriwether and William,Cabot and Joseph,Meredith and George,B,False,2.5819622351264115e-07,2.0108343790070649e-07,2.278573845160281e-07,1.3820249478158075e-07
"A teacher provides support for small, flexible groups of beginning readers. As students read a text or a book that is unfamiliar to them, the teacher works with the students to teach them how to use a variety of reading strategies. Which of the following reading approaches is described?",Direct instruction,Literature circle,Guided reading,Read-aloud,C,False,1.753193856757207e-07,1.365388726526362e-07,1.547188048789394e-07,9.384169885606752e-08
What is varicella?,a fancy pasta,a type of opera,the chicken pox virus,ancient Roman poetry,C,False,2.0109212073293747e-07,1.7746319258549192e-07,2.0109212073293747e-07,1.0763685764914044e-07
Which of the following materials has a resistance that is LEAST affected by temperature changes?,Copper,Carbon,Germanium,Silicon,A,True,2.550347630858596e-07,1.7528267903799133e-07,2.2506739583150193e-07,1.2046989184000267e-07
A second-year college student is usually called a what?,sophomore,senior,freshman,junior,A,True,1.7600576995846495e-07,1.553245425611749e-07,1.7600576995846495e-07,8.31392341638093e-08
In the film 'The Talented Mr Ripley' who plays Mr Ripley?,Jude Law,Matt Damon,Dustin Hoffman,Ben Affleck,B,False,2.914036656420649e-07,2.2694540291468002e-07,2.571628385794611e-07,1.3764935147264623e-07
A hard-edge painting is most likely to be characterized by,"an even, solid paint application",blurry color mixed on the painting's surface,scratchy brush marks clearly separated,translucent multiple layers of paint,A,True,1.7532454421598231e-07,1.365428801136659e-07,1.365428801136659e-07,8.281744356963827e-08
Who was president of the United States when Bill Clinton was born?,Herbert Hoover,Harry S Truman,Franklin Roosevelt,Dwight Eisenhower,B,False,2.571246966454055e-07,2.571246966454055e-07,2.9136046464373067e-07,1.376289446852752e-07
