0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
The main factor preventing subsistence economies from advancing economically is the lack of,a currency.,a well-connected transportation infrastructure.,government activity.,a banking service.,B,False,0.05019374564290047,0.08275549858808517,0.5396336317062378,0.32730433344841003
The tendency for a population to continue to grow long after replacement fertility has been achieved is called,zero population growth.,rapid growth rate.,homeostatic plateau.,demographic momentum.,D,True,0.006003757007420063,0.008735415525734425,0.19881713390350342,0.7863370180130005
The tendency for migration to decrease with distance is called,push factors.,pull factors.,distance decay.,migration selectivity.,C,False,0.0927942618727684,0.049669187515974045,0.252240926027298,0.6050945520401001
"Which zone contains low-income slums, ethnic ghettos, and general deterioration in Burgess's concentric zone model of urban form?",First,Second,Third,Fourth,A,False,0.03073238581418991,0.007770364172756672,0.4807354211807251,0.4807354211807251
Which of the following statements is TRUE concerning women in the labor force?,Most women work in agriculture,The percentage of women economically active in the labor force declined worldwide,The percentage of women in the total labor force declined,Women spend more hours per day working than men in all regions except Anglo America and Australia,D,False,0.0005303063080646098,0.003458031453192234,0.9588162899017334,0.03717734292149544
All the following factors can be considered pull factors of migration EXCEPT,safety.,better climate.,better schools.,overcrowding.,D,True,0.006562292575836182,0.0014642453752458096,0.017838161438703537,0.9739305377006531
Which of the following countries does NOT have a well-known example of a relict boundary?,Vietnam,United Kingdom,Germany,Bolivia,D,True,0.017060505226254463,0.02190612070262432,0.23551298677921295,0.7254310846328735
Which form of migration below are farm workers from another country most likely to be practicing during the year?,Chain migration,Cluster migration,Circular migration,International migration,C,False,0.049482617527246475,0.016064653173089027,0.25129348039627075,0.6830863952636719
Which of the following is a centrifugal force in a country?,Religious differences,A national holiday,An attack by another country,A charismatic national leader,A,False,0.015203227289021015,0.022120565176010132,0.3920964002609253,0.5704969167709351
Early settlements and high population density along coastlines and rivers are best attributed to which of the following?,Mediterranean climate,Limited forest cover,Growth of manufacturing,Access to trade routes,D,False,0.011588937602937222,0.016861803829669952,0.6327345371246338,0.33867841958999634
The first stage of the demographic transition exhibits,high birth rates with high but fluctuating death rates.,declining birth rates with continuing high death rates.,low birth rates with continuing high death rates.,high birth rates with declining death rates.,A,True,0.46267884969711304,0.17021004855632782,0.048765990883111954,0.31799420714378357
What is the population statistic that tells us the level of fertility at which a population will have just enough births to replace parents and compensate for early deaths?,Crude birth rate,Replacement level,Mortality rate,Total fertility rate,B,False,0.0398566871881485,0.051176995038986206,0.20240893959999084,0.706476628780365
What is the most rapidly growing religion in the United States today?,Islam,Christianity,Hinduism,Buddhism,A,False,0.0014762966893613338,0.0006973531562834978,0.01587168499827385,0.9819464087486267
The outlying area serviced by a urban center is referred to as a,redline area.,threshold.,range.,hinterland.,D,False,0.044960662722587585,0.044960662722587585,0.48337268829345703,0.4265748858451843
The best definition of an urban area is,the central city and its developed areas.,the central city and its surrounding suburbs.,the central city and its hinterlands.,the central city and the adjacent counties.,B,False,0.8863690495491028,0.056663673371076584,0.056663673371076584,0.00029734367853961885
Which of the following religions developed first?,Buddhism,Christianity,Islam,Hinduism,D,True,0.17131952941417694,0.08092562109231949,0.21997863054275513,0.5277013182640076
Which one of the following is NOT a characteristic of world cities?,World cities contain the headquarters of many transnational corporations.,World cities are well connected to secondary-level world cities.,World cities contain many offices of multinational organizations.,World cities are found only in the northern and western hemispheres.,D,True,0.07541123032569885,0.01682651974260807,0.09682994335889816,0.8107471466064453
Which type of transportation system created the star-shaped city pattern?,Highways to airports that link cities,Interstate highways that link cities,Beltways around cities,Streetcar and trolley lines extending from the CBD,D,False,0.14391417801380157,0.09891066700220108,0.6449785828590393,0.11208046227693558
In which urban US setting below would you expect to find planned communities?,Ghettos,Suburbs,CBDs,Transition zones,B,False,0.009569944813847542,0.012288052588701248,0.7602348923683167,0.21781094372272491
The latitude and longitude coordinates of a place are an example of,a formal region.,a functional region.,an absolute location.,a relative location.,C,True,0.0083419568836689,0.020011313259601593,0.5160985589027405,0.45545539259910583
The voluntary association of three or more countries willing to give up some measure of sovereignty is called,nationalism.,devolution.,supranationalism.,complementarity.,C,True,0.02230171114206314,0.053499024361371994,0.5751687288284302,0.34885746240615845
