0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
An important source of information on the credit rating of retail businesses is,the Retail Merchants Association,the local chamber of commerce,"Dun & Bradstreet, Inc.",the United States Retail Credit Association,C,True,0.009415664710104465,0.004447645042091608,0.9604238271713257,0.025594428181648254
"In preparation for a writing unit on short stories, a teacher presents students with several examples of short stories and works with them to identify defining characteristics of the genre. Which of the following best describes this instructional strategy?",Conferencing,Discipline-based inquiry,Self-Regulated Strategy Development,Introduction-Body-Conclusion strategy,B,False,0.05060102045536041,0.05060102045536041,0.7915331125259399,0.10712236166000366
Paper will burn at approximately what temperature in Fahrenheit?,986 degrees,2125 degrees,3985 degrees,451 degrees,D,False,0.08590295165777206,0.0316019281744957,0.8150244951248169,0.06690128892660141
The Apple iMac computer is available in all of the following colors except which?,Tangerine,Strawberry,Kiwi,Grape,C,True,0.07892251759767532,0.06146491691470146,0.5831629037857056,0.2754666805267334
What were the first names of the early American explorers Lewisand Clark?,Morgan and Mason,Meriwether and William,Cabot and Joseph,Meredith and George,B,False,0.09908317774534225,0.04130401462316513,0.7321311831474304,0.12722530961036682
"A teacher provides support for small, flexible groups of beginning readers. As students read a text or a book that is unfamiliar to them, the teacher works with the students to teach them how to use a variety of reading strategies. Which of the following reading approaches is described?",Direct instruction,Literature circle,Guided reading,Read-aloud,C,True,0.039328884333372116,0.044565461575984955,0.5429185032844543,0.3731420636177063
What is varicella?,a fancy pasta,a type of opera,the chicken pox virus,ancient Roman poetry,C,True,0.1709332913160324,0.10367628931999207,0.6760542988777161,0.0489732101559639
Which of the following materials has a resistance that is LEAST affected by temperature changes?,Copper,Carbon,Germanium,Silicon,A,False,0.058462899178266525,0.00791209377348423,0.9145136475563049,0.018980124965310097
A second-year college student is usually called a what?,sophomore,senior,freshman,junior,A,False,0.37834441661834717,0.12283044308423996,0.48580384254455566,0.0129462331533432
In the film 'The Talented Mr Ripley' who plays Mr Ripley?,Jude Law,Matt Damon,Dustin Hoffman,Ben Affleck,B,False,0.24123023450374603,0.01542133279144764,0.743041455745697,0.000249262637225911
A hard-edge painting is most likely to be characterized by,"an even, solid paint application",blurry color mixed on the painting's surface,scratchy brush marks clearly separated,translucent multiple layers of paint,A,True,0.5264853239059448,0.13311633467674255,0.2486940622329712,0.09148941934108734
Who was president of the United States when Bill Clinton was born?,Herbert Hoover,Harry S Truman,Franklin Roosevelt,Dwight Eisenhower,B,False,0.4605127274990082,0.05500040575861931,0.4605127274990082,0.022927578538656235
Which of the following lists includes minerals only?,"Granite, gabbro, diorite, quartz, feldspar","Gold, quartz, topaz, diamond, corundum","Gneiss, schist, phyllite, chlorite, mica","Coal, chert, limestone, dolomite, halite",B,False,0.2911859452724457,0.15586060285568237,0.5440069437026978,0.008793053217232227
Which of the following is a likely outcome of the development and use of genetically modified plants?,Reduced cost of plant seeds,New plant varieties being patented,Increased genetic diversity within a planted field,Less oversight and fewer regulations than for unmodified crops,B,False,0.045600954443216324,0.03134104609489441,0.9159196615219116,0.006993132643401623
"A teacher reads aloud Where the Wild Things Are, a picture storybook in which a boy named Max encounters wild monsters that are vividly portrayed. The teacher then shows the students picture cards depicting scenes from the beginning, middle, and end of the story. Which of the following concepts of literary structure is the teacher helping students understand?",Plot sequence,Point of view,Character development,Setting,A,False,0.0402970016002655,0.02769569680094719,0.9171555042266846,0.014824437908828259
"Which movie popularized the phrase ""You talkin' to me?""",Ghost Busters,Taxi Driver,Joker,Groundhog Day,B,False,0.03320414200425148,0.020139330998063087,0.8563461303710938,0.09025821089744568
Which of the following most likely indicates the presence of water in the hydraulic system in a piece of farm machinery?,"A grayish, milky fluid",Excessive fluid use,Excessive thinning of the fluid,A noisy relief valve,A,False,0.20495536923408508,0.06653926521539688,0.6313070058822632,0.09681406617164612
What animal represents the year 2000 on the Chinese calendar?,dragon,rabbit,tiger,monkey,A,False,0.15837281942367554,0.20335471630096436,0.2958793640136719,0.33527523279190063
Which of the following is part of a farm combine?,Beater,Conditioner,Seed plate,Furrow opener,A,True,0.37714582681655884,0.12244132161140442,0.37714582681655884,0.12244132161140442
According to legend in what country are you most likely to meet a leprechaun?,Ireland,Poland,Greenland,Scotland,A,False,0.23187123239040375,0.15936261415481567,0.5562301874160767,0.0517374649643898
During which of the following processes within the hydrologic cycle do water molecules absorb energy?,Formation of ice from water,Formation of a cloud from water vapor,Runoff along the land surface,Evaporation from the ocean surface,D,False,0.22703877091407776,0.37432366609573364,0.37432366609573364,0.023929709568619728
What French city is home to a famous international film festival each spring?,Cannes,Marseille,Dijon,Lyon,A,False,0.022807644680142403,0.005766675341874361,0.9698057174682617,0.0011355257593095303
What do you call three consecutive strikes in bowling?,yahtzee,mulligan,turkey,ace,C,True,0.14848151803016663,0.16825160384178162,0.665448009967804,0.017733586952090263
Which of the boys on the TV show 'My Three Sons' is adopted?,Mike,Ernie,Chip,Robbie,B,False,0.20963852107524872,0.022095737978816032,0.7317103147506714,0.03642971068620682
Which of these horror films spawned the most sequels?,Scream',Jaws',Halloween',Friday the 13th',D,False,0.5605077147483826,0.04600927606225014,0.3852309584617615,0.007995213381946087
What is the name of the female character played by comedian Flip Wilson on his 1970s TV show?,Miss Jackie,Elizabeth Sanford,Geraldine Jones,Gladys Knight,C,False,0.8209864497184753,0.01703902892768383,0.1616618037223816,0.00021448971529025584
What kind of animal is a peregrine?,moose,cat,bird,fish,C,True,0.061110664159059525,0.04759303107857704,0.7444802522659302,0.14659684896469116
What part of the human body does a gastroenterologist examine?,Brain,Skeleton,Stomach,Nose,C,True,0.06405174732208252,0.02356332167983055,0.6886212229728699,0.2235625684261322
A piece of paper that appears blue in sunlight is illuminated solely by a red light that is passed through a green filter. What color does the paper appear under this illumination?,Blue,Green,Red,Black,D,False,0.23818302154541016,0.017253920435905457,0.7336553335189819,0.010465031489729881
Meat should be kept frozen at what temperature in degrees Fahrenheit?,0 degrees or below,between 10 and 20 degrees,between 20 and 30 degrees,just below 32 degrees,A,False,0.13129429519176483,0.042625024914741516,0.7555466294288635,0.07027678191661835
What kind of animal is cartoon character Tennessee Tuxedo?,cat,skunk,walrus,penguin,D,False,0.19076481461524963,0.09011092782020569,0.5875970125198364,0.13111062347888947
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,Calvin Coolidge,Harry Truman,Herbert Hoover,Richard Nixon,C,True,0.2660006880760193,0.06725551187992096,0.6381025314331055,0.028036268427968025
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,True,0.09941205382347107,0.022181829437613487,0.5720769166946411,0.3062107264995575
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,False,0.3340431749820709,0.17880041897296906,0.4289199113845825,0.05804799497127533
