0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
Which of the following methods of detecting breast cancer involves exposure to radiation?,Needle aspiration,Mammography,Mastectomy,Lumpectomy,B,False,0.0403682105243206,0.027744637802243233,0.9187762141227722,0.013105638325214386
"The regions of the body that, when touched, are sexually exciting:",vary from person to person,vary for women depending on the phases of the menstrual cycle,are mainly on the lower portion of the body,all of the above,D,False,0.08349128812551498,0.0736808031797409,0.7921432852745056,0.05064002424478531
Which of the following is/are true of gonorrhea?,can be treated with antibiotics,has a high risk of infection with a single exposure,is asymptomatic (without symptoms) in only a small percentage of those infected,infections are limited to genital areas,A,False,0.009570042602717876,0.008445532992482185,0.9761708378791809,0.005804523825645447
"You are a homosexual male: Last night, you were tempted by lusty, swarthy Jacques (the king of fraternity row) to join him at the local dairy bar for a tall cool glass of milk. You also briefly considered studying for this test, but Jacques won out. In Freudian terms, which of the following was dominant?",the id,the ego,the superego,the Oedipus complex,A,False,0.09740384668111801,0.0859585851430893,0.8155524134635925,0.001082058995962143
Sociobiologists believe that there are more males than females with paraphilias because:,paraphilias guarantee survival of the species,evolutionary selection has favored the development of males who respond to novel sexual stimuli,of left brain/right brain differences between the genders,male brains are better developed than are female brains,B,False,0.04497939348220825,0.01654699444770813,0.9034352898597717,0.03502998501062393
"According to a study by Sprecher, Barbee, and Schwartz (1995), women were more likely than men to have ________ following their first act of intercourse.",felt glad,felt fear,experienced guilt,experienced regret,C,True,0.005856716074049473,0.004025258123874664,0.9849482178688049,0.005168533883988857
What is cocaine abuse during pregnancy related to?,an increased risk of low birth weight babies,poorer growth and lower intelligence,smaller head circumference,all of the above,D,False,8.386000990867615e-05,0.00022795514087192714,0.988702654838562,0.01098349504172802
Joe wants desperately to get close to Helen. Helen appears to be put off by Joe's desperate advances. This is typical of Joe's relationships with women. According to attachment theory Joe would best be described as:,a secure lover,an avoidant lover,an anxious-ambivalent lover,a passionate lover,C,True,0.0024635978043079376,0.00316332234069705,0.9938862919807434,0.00048511120257899165
Bruce is a homosexual man. His friend Chuck is a heterosexual man. If we could have observed Bruce and Chuck as children we might have expected which of the following?,Bruce likely participated in more female-typical play than Chuck.,Bruce likely participated in more male-typical play than Chuck.,Bruce and Chuck likely participated in more male-typical play than female-typical play.,Bruce's father was more likely to have homosexual tendencies than Chuck's father.,A,False,0.319339781999588,0.0031306971795856953,0.6760423183441162,0.001478836522437632
Judaism regards sexuality as,inherently evil,God's afterthought and has become an aberration,a gift from God,primarily a biological function,C,True,0.13927322626113892,0.0012049495708197355,0.8014621734619141,0.05805772542953491
Freud said that the penis first becomes the major focus of pleasure-seeking at:,birth,about age 1,between the ages of 3 and 6,puberty,C,True,0.0004853059654124081,0.00521753029897809,0.9942852854728699,8.88868817128241e-06
"What makes a relationships last, according to Sternberg?",intimacy,commitment,decision,passion,B,False,0.012210492044687271,2.0802035578526556e-05,0.9699994921684265,0.017766160890460014
The position that abortion is murder is held by certain people in which religion?,Orthodox Jews,Fundamentalist Protestants,Eastern Orthodox Christians,all of the above,D,False,0.02145196497440338,0.0003059958398807794,0.9121607542037964,0.06607670336961746
"Orders of monks and nuns found both in Eastern religions and in Christianity who affirm celibacy, virginity, and poverty follow the ethical system of:",legalism,asceticism,situationism,hedonism,B,False,0.0064829313196241856,0.025640491396188736,0.962152361869812,0.005721166729927063
Ovaries and testes,are homologous,produce gametes,produce sex hormones,all of the above,D,False,0.004856853745877743,0.00428615789860487,0.4954124987125397,0.4954124987125397
Simon LeVay studied the brains of heterosexuals and homosexuals. He found differences in:,the cortical activity of these two groups,the overall brain weights of these two groups,the cell structure in the hypothalamus of these two groups,blood volume and metabolism of sugars in the brains of these two groups,C,True,0.1468452364206314,0.0064519294537603855,0.8450360894203186,0.001631303457543254
"Which of the following theories uses terms such as ""modelling"" and ""imitation"" to explain the effects of exposure to erotica on a person's behaviour?",sociobiology,psychoanalytic theory,script theory,social learning theory,D,False,0.00022981982328929007,0.0027997789438813925,0.9967902302742004,0.00017898385704029351
"________ men, on the average, begin engaging in sexual intercourse approximately two years later than ________ men do.",Mexican Americans and whites; African Americans,Mexican Americans; African Americans and whites,African Americans; whites and Latinos,Whites; African Americans and Latinos,A,False,5.397545101004653e-05,0.0005121048307046294,0.8171103000640869,0.1823219656944275
"In the scientific community, women's capacity for multiple orgasms was originally discovered by:",Kinsey,Freud,Masters and Johnson,Kaplan,A,False,0.0024617621675133705,0.0003331632469780743,0.9931457042694092,0.004058759659528732
Which of the following characteristics are generally consistent with date rape?,use of excessive force,premeditated,sexually motivated,involves use of a weapon,C,True,0.0004873309808317572,0.001031679566949606,0.9984341263771057,4.532884122454561e-05
"According to John Money, __________ refers to a person's private internal sense of maleness or femaleness.",Gender identity,Sexual nomenclature,Gender schema,Intrapsychic sexual orientation,A,False,0.0016585816629230976,0.022896012291312218,0.9735631942749023,0.0018794190837070346
The average male genital size is approximately,4 inches,5 inches,7 inches,1 foot,B,False,0.12803949415683746,0.04710310325026512,0.7368165254592896,0.08800018578767776
People who cannot reach orgasm without touching a woman's shoe would certainly be considered sexually abnormal or deviant by which of the following definitions?,psychological,sociological,statistical,b and c,D,False,0.0033412359189242125,0.059224825352430344,0.024688581004738808,0.02797582559287548
"If a woman or man repeatedly experiences pain during intercourse, she will probably want to have intercourse infrequently or not all. In this situation, __________ would likely classify the pain as a punishment.",Sigmund Freud,John Money,B. F. Skinner,Havelock Ellis,C,True,0.0013239450054243207,0.0005519023980014026,0.9978629946708679,0.0002607002097647637
"What seems to be the case when the folk saying ""opposites attract"" (i.e., dissimilar attitudes tend to cause liking) when it is considered in light of current research?",It does not seem to be true.,It seems to be true for heterosexuals but not for homosexuals.,It seems to be true for homosexuals but not for heterosexuals.,It seems to be true for women but not for men,A,False,0.03629918023943901,0.008099441416561604,0.9361681938171387,0.01942954957485199
The egg can be fertilized until about _______ after ovulation.,6 hours,24 hours,72 hours,1 week,B,False,5.129356213728897e-05,0.002181057585403323,0.9970589876174927,0.0007080857176333666
"After releasing an egg, the follicle, under stimulation of luteinizing hormone, turns into a a glandular mass of cells called the __________",corpus cavernosum,corpus luteum,corpus callosum,corpus glandula,B,False,0.017933350056409836,0.002141833072528243,0.9791277050971985,0.0007879363838583231
How is endometriosis generally treated?,antiprosaglandin drugs,prostaglandin drugs,hormones,aspirin,C,True,0.012240920215845108,0.003094989340752363,0.9724166989326477,0.012240920215845108
"Before the Masters and Johnson research, it was thought that vaginal lubrication was due to secretions of",Cowper's gland,Prostate gland,Bartholin glands,Adrenal gland,C,True,0.3701879680156708,0.01626492477953434,0.6103367805480957,0.003202753607183695
Buffy and Willow were discussing their sexual fantasies. Buffy revealed that she sometimes fantasizes about sex with other women even though she normally finds herself attracted to men. She also fantasizes about group sex. Which of the following statements can be inferred from Buffy's fantasies?,Buffy's fantasies suggest that she must be a latent homosexual or bisexual.,Buffy's fantasies are indicative of a paraphilia.,Buffy's fantasies indicate that she is not getting enough sex to keep her satisfied.,Buffy's fantasies are fairly typical and tell us little about her sexual tendencies.,D,False,0.000899242702871561,0.0005454182391986251,0.9861393570899963,0.012413661926984787
The environment for sperm passage is most hospitable just at,preovulation,proliferation,ovulation,menstruation,C,True,0.003906864672899246,0.03706729784607887,0.955978274345398,0.003042669501155615
Secretions of Cowper's gland fluid at the tip of the penis are first evident:,following orgasm,immediately before orgasm,prior to vasocongestion,during the plateau phase,D,False,0.08413704484701157,0.29366716742515564,0.6216933727264404,0.0005002971738576889
Which of the following restrictions existed in at least one culture? No sex,for a period of time following childbirth,during menstruation,between parents and children,all of the above,D,False,0.0013396397698670626,0.0011822279775515199,0.8910502195358276,0.10642077773809433
Which of the following teenagers have the highest pregnancy rates?,U.S.,Canadian,Swedish,French,A,False,0.000430173531640321,0.00017932300397660583,0.998678982257843,0.0007092362502589822
The onset (the very beginning) of labor is first triggered by,hormones secreted by the Mother's ovaries,hormones secreted by the Mother's hypothalamus,hormones secreted by the fetus' adrenal gland,the placenta and uterus secretion of prostaglandins,C,True,0.005191244184970856,0.004042945336550474,0.9892760515213013,0.0014873163308948278
One of the first models of the physiology of the human sexual response was provided by,Henry Havelock Ellis,Sigmund Freud,Linda George and Stephen Weiler,William Masters and Virginia Johnson,D,False,0.0040536304004490376,0.0040536304004490376,0.9918906688690186,1.2648496294787037e-07
"An adult feels himself becoming aroused when looking at a child and realizes that the response is totally inappropriate, as a result he feels anxiety rather than arousal. This is an example of __________ according to Walen and Roth's cognitive model of the sexual response.",negative perception,negative evaluation,negative arousal,cognitive dissonance,B,False,0.00022836642165202647,0.0007034181035123765,0.9904864430427551,0.008569386787712574
We are attracted to a person who is similar to us in attitudes because:,we get positive reinforcement from that person agreeing with us,the other person's agreement bolsters our sense of rightness,we anticipate positive interactions with that person,all of the above,D,False,0.09424994140863419,0.004692428279668093,0.8942185640335083,0.006827442441135645
"According to the Ethnocultural Communities Facing AIDS study, single _________ men are more likely than single _________ to report having had more than one sexual partner in the previous year.",Chinese; North African Muslim,South Asian; English-speaking Caribbean,South Asian; Chinese,North African Muslim; Latin American,B,False,1.0129535439773463e-05,3.5355555155547336e-05,0.9999449253082275,7.888889740570448e-06
Penile or clitoral erection occurs because of activation of the _________ system.,pathetic,apathetic,sympathetic,parasympathetic,D,False,0.0009099263115786016,0.0002030320029007271,0.9978553652763367,0.001031081541441381
Which of the following is homologous to the glans of the penis?,labia minora,labia majora,mons,clitoris,D,False,0.03580921143293381,0.009053987450897694,0.9235317707061768,0.031601518392562866
What day of a typical 28-day menstrual cycle is a woman likely to ovulate?,4,10,14,22,C,True,7.306213319679955e-06,0.00021351882605813444,0.8172702193260193,0.18235763907432556
The two principles that deal with questions of values are:,religion and ethics,faith and science,legal and ethics,legal and religion,A,False,0.001168066286481917,0.00020297949959058315,0.9975972771644592,0.0010308149503543973
