0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
"As of 2016, about what percentage of adults aged 18 years or older were overweight?",10%,20%,40%,80%,C,False,0.15808339416980743,0.334662526845932,0.29533863067626953,0.09588242322206497
What was GDP per capita in the United States in 1850 when adjusting for inflation and PPP in 2011 prices?,About $300,About $3k,About $8k,About $15k,B,True,0.19067548215389252,0.35622870922088623,0.35622870922088623,0.09006872028112411
"As of 2019, about what percentage of people from the United States says homosexuality should be accepted by society?",52%,62%,72%,82%,C,False,0.17354023456573486,0.4163013994693756,0.2861194908618927,0.08197460323572159
Which of the following countries generated the most total energy from solar sources in 2019?,China,United States,Germany,Japan,A,True,0.3416842520236969,0.3015352785587311,0.3015352785587311,0.04624193534255028
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in Japan?",by 5 fold,by 10 fold,by 15 fold,by 20 fold,C,False,0.2656344175338745,0.49627041816711426,0.16111542284488678,0.0671629011631012
What is the biggest cause of death in children under five years old (as of 2017)?,Lower respiratory infections,Preterm birth complications,Diarrheal diseases,Malaria,A,False,0.30853480100631714,0.12861643731594086,0.4489154815673828,0.11350361257791519
"As of 2019, about what percentage of the global population does not have access to safe drinking water?",10%,20%,30%,40%,C,True,0.1262175440788269,0.3430948555469513,0.4405425190925598,0.0765548050403595
About what percentage of survey respondents from India report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,29%,49%,69%,89%,C,False,0.19162072241306305,0.45967423915863037,0.16910472512245178,0.16910472512245178
"As of 2017, what fraction of the population in Brazil used the internet in the past three months?",18%,38%,58%,78%,C,False,0.23554861545562744,0.38835400342941284,0.30245038866996765,0.05255799740552902
"As of 2017, what fraction of the population in India used the internet in the past three months?",11%,26%,41%,56%,B,False,0.12897911667823792,0.3506016135215759,0.397283673286438,0.11382368206977844
"As of 2018, about what percentage of Indians say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",23%,38%,53%,68%,D,False,0.21977579593658447,0.3623490035533905,0.24903860688209534,0.04327641800045967
"As of 2019, about what percentage of the world population lives in extreme poverty (less than $1.90 a day)?",5%,10%,15%,25%,B,False,0.10211800783872604,0.24496839940547943,0.5185980796813965,0.13112212717533112
"As of 2020, about what percentage of the world population practices open defecation?",2%,4%,9%,18%,C,True,0.04992895573377609,0.19747288525104523,0.5367868542671204,0.19747288525104523
Which of the following is not an element of the redistribution-with-growth policy approach?,minimum wage legislation,land reform,progressive taxation,increased access to education,A,False,0.09371181577444077,0.25473517179489136,0.47590792179107666,0.17507675290107727
About what percentage of the global population was literate in 1950?,36%,56%,76%,96%,B,True,0.22470681369304657,0.4757043123245239,0.25462618470191956,0.02683740295469761
"As of 2016, about what percentage of adults aged 18 years or older were obese?",6%,13%,27%,46%,B,True,0.13196763396263123,0.3587251603603363,0.3165738582611084,0.10277648270130157
"As of 2019, about what percentage of Germans say the relationship between the U.S. and Germany is good?",34%,49%,64%,79%,A,False,0.2863195538520813,0.41659247875213623,0.1967843621969223,0.07239291071891785
"As of 2017, what percentage of Americans live in urban areas?",62%,72%,82%,92%,C,False,0.23649120330810547,0.44182369112968445,0.18417951464653015,0.02824484370648861
What was GDP per capita in the United States in 1950 when adjusting for inflation and PPP in 2011 prices?,About $3k,About $8k,About $15k,About $30k,C,False,0.15168966352939606,0.46723705530166626,0.28339362144470215,0.09200442582368851
"In 2016, about how many people in the United States were homeless?","55,000","550,000","5,500,000","55,000,000",B,False,0.2915782034397125,0.2915782034397125,0.33040139079093933,0.05741515010595322
In 1965 how many Americans thought that sending troops to Vietnam was a mistake?,25%,45%,65%,85%,A,False,0.2205796241760254,0.46696704626083374,0.2205796241760254,0.07161171734333038
"As of 2013, share of people in the Ethiopia who think political parties are corrupt is",24%,44%,64%,84%,A,False,0.23145775496959686,0.2971976399421692,0.38160932064056396,0.08514855057001114
"In 1997, the World Bank found that the fraction of the world’s population living in low and lower-middle income countries—that is, countries with per capita incomes of $1230 or less—was approximately",25%,40%,55%,75%,D,False,0.2458486109972,0.40533581376075745,0.2458486109972,0.10248494148254395
"As of 2015, agriculture made up about what percentage of total Indian GDP?",8%,16%,32%,64%,B,True,0.24025419354438782,0.3495677709579468,0.2722436487674713,0.10015285015106201
