0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
The main factor preventing subsistence economies from advancing economically is the lack of,a currency.,a well-connected transportation infrastructure.,government activity.,a banking service.,B,False,0.07389284670352936,0.12182871252298355,0.5459983944892883,0.2579113841056824
The tendency for a population to continue to grow long after replacement fertility has been achieved is called,zero population growth.,rapid growth rate.,homeostatic plateau.,demographic momentum.,D,True,0.01444292813539505,0.021014336496591568,0.422084242105484,0.5419669151306152
The tendency for migration to decrease with distance is called,push factors.,pull factors.,distance decay.,migration selectivity.,C,True,0.1156296655535698,0.07013294100761414,0.45732417702674866,0.35616442561149597
"Which zone contains low-income slums, ethnic ghettos, and general deterioration in Burgess's concentric zone model of urban form?",First,Second,Third,Fourth,A,False,0.03902449831366539,0.02366955392062664,0.6104458570480347,0.3267481327056885
Which of the following statements is TRUE concerning women in the labor force?,Most women work in agriculture,The percentage of women economically active in the labor force declined worldwide,The percentage of women in the total labor force declined,Women spend more hours per day working than men in all regions except Anglo America and Australia,D,False,0.003250997979193926,0.011347098276019096,0.9014116525650024,0.08384434133768082
All the following factors can be considered pull factors of migration EXCEPT,safety.,better climate.,better schools.,overcrowding.,D,True,0.020053325220942497,0.0107337711378932,0.11539890617132187,0.8526890277862549
Which of the following countries does NOT have a well-known example of a relict boundary?,Vietnam,United Kingdom,Germany,Bolivia,D,True,0.027792328968644142,0.040437597781419754,0.2987957000732422,0.6325504779815674
Which form of migration below are farm workers from another country most likely to be practicing during the year?,Chain migration,Cluster migration,Circular migration,International migration,C,False,0.0910651683807373,0.03796161338686943,0.4081258177757263,0.46246713399887085
Which of the following is a centrifugal force in a country?,Religious differences,A national holiday,An attack by another country,A charismatic national leader,A,False,0.03133435919880867,0.04559122398495674,0.49015185236930847,0.43255749344825745
Early settlements and high population density along coastlines and rivers are best attributed to which of the following?,Mediterranean climate,Limited forest cover,Growth of manufacturing,Access to trade routes,D,False,0.019163133576512337,0.02788219414651394,0.7190912365913391,0.23345474898815155
The first stage of the demographic transition exhibits,high birth rates with high but fluctuating death rates.,declining birth rates with continuing high death rates.,low birth rates with continuing high death rates.,high birth rates with declining death rates.,A,True,0.3683371841907501,0.2234077900648117,0.08218713104724884,0.32505640387535095
What is the population statistic that tells us the level of fertility at which a population will have just enough births to replace parents and compensate for early deaths?,Crude birth rate,Replacement level,Mortality rate,Total fertility rate,B,False,0.0720016360282898,0.09245191514492035,0.36565443873405457,0.4695096015930176
What is the most rapidly growing religion in the United States today?,Islam,Christianity,Hinduism,Buddhism,A,False,0.00539257051423192,0.003270759480074048,0.08435399830341339,0.9068909287452698
The outlying area serviced by a urban center is referred to as a,redline area.,threshold.,range.,hinterland.,D,False,0.051541902124881744,0.058404624462127686,0.6279088854789734,0.26175135374069214
The best definition of an urban area is,the central city and its developed areas.,the central city and its surrounding suburbs.,the central city and its hinterlands.,the central city and the adjacent counties.,B,False,0.682854413986206,0.1186622902750969,0.19564105570316315,0.002790669910609722
Which of the following religions developed first?,Buddhism,Christianity,Islam,Hinduism,D,True,0.2300495058298111,0.13953207433223724,0.29538941383361816,0.33472004532814026
Which one of the following is NOT a characteristic of world cities?,World cities contain the headquarters of many transnational corporations.,World cities are well connected to secondary-level world cities.,World cities contain many offices of multinational organizations.,World cities are found only in the northern and western hemispheres.,D,True,0.09680427610874176,0.027734888717532158,0.1596032679080963,0.71529221534729
Which type of transportation system created the star-shaped city pattern?,Highways to airports that link cities,Interstate highways that link cities,Beltways around cities,Streetcar and trolley lines extending from the CBD,D,False,0.17410221695899963,0.15364466607570648,0.5362725853919983,0.13559094071388245
In which urban US setting below would you expect to find planned communities?,Ghettos,Suburbs,CBDs,Transition zones,B,False,0.01272729691118002,0.02377772331237793,0.7874100208282471,0.17569492757320404
The latitude and longitude coordinates of a place are an example of,a formal region.,a functional region.,an absolute location.,a relative location.,C,True,0.017113421112298965,0.041052963584661484,0.5001274943351746,0.4413609504699707
The voluntary association of three or more countries willing to give up some measure of sovereignty is called,nationalism.,devolution.,supranationalism.,complementarity.,C,True,0.031063465401530266,0.08443925529718399,0.6239264011383057,0.26009121537208557
The key factor Thomas Malthus failed to recognize in his population theory was,population is limited by their means of subsistence.,all populations have the potential to increase more than the actual rate of increase.,wars and famine inhibit population's reproductive capacity.,technology's ability to raise the Earth's carrying capacity.,D,False,0.016673121601343155,0.051356829702854156,0.5521379709243774,0.3794785141944885
Which pair of religions are both universalizing religions?,Islam and Judaism,Judaism and Buddhism,Hinduism and Buddhism,Christianity and Buddhism,D,False,0.03760814294219017,0.017764827236533165,0.6666202545166016,0.2778886556625366
Which urban model theorizes that high-rent residential areas grow outward from the center of the city along major highways with lower-rent inhabitants taking over sequentially?,Concentric zone model,Central place model,Urban realms model,Sector model,D,False,0.10342966020107269,0.15048927068710327,0.5951966643333435,0.15048927068710327
"When a country combines its religion with its government, it is called a",dictatorship.,theocracy.,democracy.,autocracy.,B,False,0.1324731409549713,0.10317017138004303,0.5937033891677856,0.17009887099266052
What is the chief religion practiced in Europe?,Christianity,Islam,Hinduism,Animism,A,False,0.07611939311027527,0.0592818409204483,0.1422097384929657,0.7222006916999817
Which group enacted the first effective settlement in the eastern United States?,French,"British (English, Scotch-Irish, Welsh, Scottish)",Russian,Chinese,B,False,0.007312858942896128,0.004435472656041384,0.74593186378479,0.2421686202287674
"A population pyramid, or age-sex structure, displays all the following information about a country's population EXCEPT",future social spending needs of the population.,"the impact of ""baby booms"" on the population.",the impact of wars on the population.,a quick visual depiction of the country's demographics.,B,False,0.018399197608232498,0.0441373847424984,0.6092977523803711,0.3261336088180542
The Rhine River is an example of which type of boundary?,Geometric,Artificial,Natural,Relict,C,True,0.08218684047460556,0.05648612976074219,0.5359255075454712,0.32505524158477783
Which type of economic activity is most closely tied to the physical environment?,Primary,Secondary,Tertiary,Quaternary,A,False,0.06770863384008408,0.021981775760650635,0.6424016356468201,0.26779285073280334
The majority of workers in periphery countries are probably employed in which type of activities?,Primary,Secondary,Tertiary,Quaternary,A,False,0.040290672332048416,0.03555639460682869,0.490840882062912,0.4331655502319336
All of the following are non-basic jobs in the city EXCEPT,city firefighter.,social worker.,dry cleaner.,garment factory worker.,D,True,0.1171209067106247,0.1171209067106247,0.1704099327325821,0.5947890877723694
Transnational corporations distribute their operations,manufacturing goods where production costs are the highest.,conducting accounting and research services where economical.,based on comparative advantage.,with headquarters located in LDCs.,C,False,0.23671042919158936,0.11181408166885376,0.2088962197303772,0.44223326444625854
Which of the following is LEAST associated with the development of alluvial landscapes?,A deep cover of loose materials,A predominance of gentle slopes,Frequent flooding,Deep dissection and erosion,D,True,0.06341403722763062,0.04938690364360809,0.2842020094394684,0.6016556620597839
Which of the following is LEAST self-sufficient in the natural resources needed for modern industry?,United States,Japan,France,United Kingdom,B,False,0.015612717717885971,0.042439769953489304,0.585862934589386,0.3553438186645508
