0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,True,0.2697054445743561,0.21004681289196014,0.39241909980773926,0.12739983201026917
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,True,0.12417129427194595,0.20472386479377747,0.6305938959121704,0.0403125174343586
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.3390280306339264,0.26403531432151794,0.2991911768913269,0.09713315963745117
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,False,0.13770093023777008,0.3303273618221283,0.42414870858192444,0.10724158585071564
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,True,0.2865242660045624,0.41689032316207886,0.22314532101154327,0.07244466990232468
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,True,0.13497929275035858,0.36691176891326904,0.41576552391052246,0.08186908066272736
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.32937633991241455,0.422927588224411,0.22637683153152466,0.021056324243545532
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,False,0.18484453856945038,0.3453350365161896,0.39131587743759155,0.07705465704202652
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.12966640293598175,0.2422487437725067,0.5128405690193176,0.11443020403385162
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.12403574585914612,0.15926505625247955,0.5558896064758301,0.15926505625247955
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,True,0.09758235514163971,0.20658184587955475,0.6363168954849243,0.05918668583035469
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.2387877255678177,0.12781386077404022,0.5728219747543335,0.06037499010562897
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,False,0.11184557527303696,0.184402197599411,0.643626868724823,0.05986662209033966
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,False,0.1511249542236328,0.4654976427555084,0.3199315369129181,0.06299825012683868
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,True,0.2149202674627304,0.2149202674627304,0.5155669450759888,0.05434035137295723
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,False,0.012471878901124,0.17216898500919342,0.7716078162193298,0.0435311384499073
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",18,24,25,29,B,False,0.05520216375589371,0.10313121974468231,0.5237435698509216,0.31766653060913086
"Jack picks 60 apples from an apple tree. He uses 12 of them to make applesauce. He places the remaining apples equally into 6 gift baskets. Which equation can be used to determine the numberof apples, a, that Jack places into each gift basket?",(60/6)—12=a,(60—12)/6=a,(60-6)-12=a,(60+12)/6=a,B,True,0.2359469085931778,0.4408068358898163,0.2359469085931778,0.08680000901222229
A certain map uses a scale of 1 inch equals 25 miles. How many miles are represented by 5 inches on this map?,5,25,50,125,D,False,0.08889777213335037,0.31028375029563904,0.5115714073181152,0.08889777213335037
Simplify (2 + 5)^2 − 42.,7,16,30,33,A,False,0.06877966970205307,0.16499385237693787,0.6525633335113525,0.11339849978685379
Find the value of 4 ÷ 2 • 2 + 8 − 4.,−12,12,8,16,C,True,0.11449075490236282,0.2423769235610962,0.51311194896698,0.12973502278327942
A coach rounded the number of runners at a track meet to the nearest 10. The rounded number of runners is 400. Which number could be the actual number of runners at the track meet?,382,397,406,447,B,False,0.07834327965974808,0.27344492077827454,0.5788828730583191,0.06913769990205765
−4 +  ( −3 )=,−7,−1,1,7,A,False,0.19022676348686218,0.19022676348686218,0.5170899033546448,0.10182103514671326
"Mark has a stamp collection. He has 22 stamps from Japan, 34 from Canada, and 17 from Mexico. How many stamps does he have in all?",53,63,73,83,C,False,0.09893044084310532,0.44337546825408936,0.34530115127563477,0.11210287362337112
Identify a solution for the equation x + 2.7 = 8.4 from the given numbers.,11.1,5.7,3.7,22.68,B,False,0.16028667986392975,0.2994549572467804,0.4937177300453186,0.04592290148139
Find the number that makes the statement true: 0.32 g = _ cg.,32,3.2,"3,200",320,A,False,0.23182377219200134,0.2045837640762329,0.3822127878665924,0.18054454028606415
Find the product of 5.7(8) mentally using the Distributive Property.,46.4,456,4.56,45.6,D,False,0.19174665212631226,0.3582299053668976,0.3582299053668976,0.0905747041106224
"What is the quotient for the expression 2,314 / 4?",508,508 r2,578,578 r2,D,False,0.08908781409263611,0.310947060585022,0.4524252712726593,0.14688098430633545
"Rosa has a goal of running a total of 100 miles this month. Each day that she ran, she ran 5 miles. Which expression could Rosa use to determine how many miles she has left to run after running for d days?",100 — 5d,5d+ 100,100 / 5d,5d,A,False,0.20777979493141174,0.20777979493141174,0.564803957939148,0.019326528534293175
Identify the algebraic expression that matches the word phrase: 4 times as many cans as Tom collected.,4t,t over 4,t − 4,t + 4,A,False,0.17284666001796722,0.28497594594955444,0.46984589099884033,0.0720532014966011
"Andrew wrote the number 186,425 on the board. In which number is the value of the digit 6 exactly 10 times the value of the digit 6 in the number Andrew wrote?","681,452","462,017","246,412","125,655",B,False,0.1663915365934372,0.24209827184677124,0.5125220417976379,0.07859779894351959
What is 123 / 8?,15 remainder 7,15 remainder 3,16 remainder 5,16 remainder 1,B,False,0.11117704212665558,0.16176165640354156,0.5646036267280579,0.16176165640354156
Write 8 and 2 over 4 as an improper fraction in simplest form.,17 over 2,34 over 4,17 over 4,19 over 2,A,False,0.14506955444812775,0.23917926847934723,0.5737612247467041,0.04156312718987465
"What expression can be used to show 270,240 written in expanded form?","200,000 + 7,000 + 200 + 4","200,000 + 7,000 + 200 + 40","200,000 + 70,000 + 200 + 40","200,000 + 70,000 + 2,000 + 40",C,True,0.10062377899885178,0.27352383732795715,0.5110097527503967,0.11402169615030289
A worker on an assembly line takes 7 hours to produce 22 parts. At that rate how many parts can she produce in 35 hours?,220 parts,770 parts,4 parts,110 parts,D,False,0.05933303013443947,0.5629361271858215,0.34143802523612976,0.03598730266094208
"Abe found the mean and median of this list of numbers. 1, 3, 3 If the number 6 were added to the list, then",the mean would increase.,the mean would decrease.,the median would increase.,the median would decrease.,A,False,0.18483589589595795,0.1270357072353363,0.5024359822273254,0.18483589589595795
"When n = 11, what is the value of 10 – (n + 6)?",–7,5,7,27,A,False,0.21278686821460724,0.18778377771377563,0.5104491710662842,0.08870276063680649
