0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
The main factor preventing subsistence economies from advancing economically is the lack of,a currency.,a well-connected transportation infrastructure.,government activity.,a banking service.,B,False,0.08795959502458572,0.14502084255218506,0.18621045351028442,0.57356858253479
The tendency for a population to continue to grow long after replacement fertility has been achieved is called,zero population growth.,rapid growth rate.,homeostatic plateau.,demographic momentum.,D,True,0.035490937530994415,0.14036938548088074,0.2622445523738861,0.5551717281341553
The tendency for migration to decrease with distance is called,push factors.,pull factors.,distance decay.,migration selectivity.,C,False,0.08872171491384506,0.11392092704772949,0.21283234655857086,0.5785382390022278
"Which zone contains low-income slums, ethnic ghettos, and general deterioration in Burgess's concentric zone model of urban form?",First,Second,Third,Fourth,A,False,0.07547969371080399,0.08034772425889969,0.2634500563144684,0.4343556761741638
Which of the following statements is TRUE concerning women in the labor force?,Most women work in agriculture,The percentage of women economically active in the labor force declined worldwide,The percentage of women in the total labor force declined,Women spend more hours per day working than men in all regions except Anglo America and Australia,D,True,0.028354518115520477,0.06801895797252655,0.3048398196697235,0.5695157647132874
All the following factors can be considered pull factors of migration EXCEPT,safety.,better climate.,better schools.,overcrowding.,D,True,0.02449638396501541,0.016836103051900864,0.03145397827029228,0.9192200303077698
Which of the following countries does NOT have a well-known example of a relict boundary?,Vietnam,United Kingdom,Germany,Bolivia,D,True,0.02024158090353012,0.05502232536673546,0.11648225784301758,0.7595597505569458
Which form of migration below are farm workers from another country most likely to be practicing during the year?,Chain migration,Cluster migration,Circular migration,International migration,C,False,0.14653857052326202,0.14653857052326202,0.1881592720746994,0.511469841003418
Which of the following is a centrifugal force in a country?,Religious differences,A national holiday,An attack by another country,A charismatic national leader,A,False,0.06233293190598488,0.14952893555164337,0.19199895858764648,0.5913984179496765
Early settlements and high population density along coastlines and rivers are best attributed to which of the following?,Mediterranean climate,Limited forest cover,Growth of manufacturing,Access to trade routes,D,True,0.05344158038496971,0.1452692747116089,0.3484828770160675,0.4474608600139618
The first stage of the demographic transition exhibits,high birth rates with high but fluctuating death rates.,declining birth rates with continuing high death rates.,low birth rates with continuing high death rates.,high birth rates with declining death rates.,A,False,0.16323724389076233,0.26913267374038696,0.11219119280576706,0.44372478127479553
What is the population statistic that tells us the level of fertility at which a population will have just enough births to replace parents and compensate for early deaths?,Crude birth rate,Replacement level,Mortality rate,Total fertility rate,B,False,0.06467588990926743,0.17580731213092804,0.13691887259483337,0.6136277914047241
What is the most rapidly growing religion in the United States today?,Islam,Christianity,Hinduism,Buddhism,A,False,0.019311577081680298,0.021882884204387665,0.0594838447868824,0.8741087317466736
