0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
Which of the following methods of detecting breast cancer involves exposure to radiation?,Needle aspiration,Mammography,Mastectomy,Lumpectomy,B,False,0.04770117253065109,0.06940478831529617,0.8455234169960022,0.03714970871806145
"The regions of the body that, when touched, are sexually exciting:",vary from person to person,vary for women depending on the phases of the menstrual cycle,are mainly on the lower portion of the body,all of the above,D,False,0.26704689860343933,0.046405792236328125,0.3428950011730194,0.3428950011730194
Which of the following is/are true of gonorrhea?,can be treated with antibiotics,has a high risk of infection with a single exposure,is asymptomatic (without symptoms) in only a small percentage of those infected,infections are limited to genital areas,A,False,0.15902990102767944,0.09645650535821915,0.7127225399017334,0.03131484240293503
"You are a homosexual male: Last night, you were tempted by lusty, swarthy Jacques (the king of fraternity row) to join him at the local dairy bar for a tall cool glass of milk. You also briefly considered studying for this test, but Jacques won out. In Freudian terms, which of the following was dominant?",the id,the ego,the superego,the Oedipus complex,A,True,0.4761674106121063,0.22492556273937225,0.288810133934021,0.009882539510726929
Sociobiologists believe that there are more males than females with paraphilias because:,paraphilias guarantee survival of the species,evolutionary selection has favored the development of males who respond to novel sexual stimuli,of left brain/right brain differences between the genders,male brains are better developed than are female brains,B,False,0.2456584870815277,0.1314915120601654,0.5200589895248413,0.10240568220615387
"According to a study by Sprecher, Barbee, and Schwartz (1995), women were more likely than men to have ________ following their first act of intercourse.",felt glad,felt fear,experienced guilt,experienced regret,C,True,0.024057121947407722,0.08396760374307632,0.796662449836731,0.0951477661728859
What is cocaine abuse during pregnancy related to?,an increased risk of low birth weight babies,poorer growth and lower intelligence,smaller head circumference,all of the above,D,False,0.03821460157632828,0.020454803481698036,0.8697603344917297,0.07139427959918976
Joe wants desperately to get close to Helen. Helen appears to be put off by Joe's desperate advances. This is typical of Joe's relationships with women. According to attachment theory Joe would best be described as:,a secure lover,an avoidant lover,an anxious-ambivalent lover,a passionate lover,C,True,0.09435927867889404,0.09435927867889404,0.7900605797767639,0.021054400131106377
Bruce is a homosexual man. His friend Chuck is a heterosexual man. If we could have observed Bruce and Chuck as children we might have expected which of the following?,Bruce likely participated in more female-typical play than Chuck.,Bruce likely participated in more male-typical play than Chuck.,Bruce and Chuck likely participated in more male-typical play than female-typical play.,Bruce's father was more likely to have homosexual tendencies than Chuck's father.,A,False,0.12799859046936035,0.011905723251402378,0.8346556425094604,0.02520441636443138
Judaism regards sexuality as,inherently evil,God's afterthought and has become an aberration,a gift from God,primarily a biological function,C,True,0.024635303765535355,0.004850978963077068,0.9244329929351807,0.046024806797504425
Freud said that the penis first becomes the major focus of pleasure-seeking at:,birth,about age 1,between the ages of 3 and 6,puberty,C,True,0.022382007911801338,0.025362137705087662,0.9517071843147278,0.000526374380569905
"What makes a relationships last, according to Sternberg?",intimacy,commitment,decision,passion,B,False,0.018686795607209206,0.0068744877353310585,0.9003802537918091,0.07390771061182022
The position that abortion is murder is held by certain people in which religion?,Orthodox Jews,Fundamentalist Protestants,Eastern Orthodox Christians,all of the above,D,False,0.03590308502316475,0.004858953878283501,0.8171504139900208,0.14199943840503693
"Orders of monks and nuns found both in Eastern religions and in Christianity who affirm celibacy, virginity, and poverty follow the ethical system of:",legalism,asceticism,situationism,hedonism,B,False,0.025670576840639114,0.06977985799312592,0.8500927090644836,0.05434460937976837
Ovaries and testes,are homologous,produce gametes,produce sex hormones,all of the above,D,False,0.38765203952789307,0.04629843309521675,0.4392673075199127,0.12585219740867615
Simon LeVay studied the brains of heterosexuals and homosexuals. He found differences in:,the cortical activity of these two groups,the overall brain weights of these two groups,the cell structure in the hypothalamus of these two groups,blood volume and metabolism of sugars in the brains of these two groups,C,True,0.26599758863449097,0.035998862236738205,0.6380950212478638,0.0593520812690258
"Which of the following theories uses terms such as ""modelling"" and ""imitation"" to explain the effects of exposure to erotica on a person's behaviour?",sociobiology,psychoanalytic theory,script theory,social learning theory,D,False,0.03717675060033798,0.10105688869953156,0.8461389541625977,0.015497575514018536
"________ men, on the average, begin engaging in sexual intercourse approximately two years later than ________ men do.",Mexican Americans and whites; African Americans,Mexican Americans; African Americans and whites,African Americans; whites and Latinos,Whites; African Americans and Latinos,A,False,0.019241753965616226,0.031724292784929276,0.5623264908790588,0.38648098707199097
