0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
Which of the following methods of detecting breast cancer involves exposure to radiation?,Needle aspiration,Mammography,Mastectomy,Lumpectomy,B,False,0.1182868555188179,0.17210637032985687,0.6007102727890015,0.1043877825140953
"The regions of the body that, when touched, are sexually exciting:",vary from person to person,vary for women depending on the phases of the menstrual cycle,are mainly on the lower portion of the body,all of the above,D,False,0.3997066020965576,0.08918660134077072,0.27471405267715454,0.21394753456115723
Which of the following is/are true of gonorrhea?,can be treated with antibiotics,has a high risk of infection with a single exposure,is asymptomatic (without symptoms) in only a small percentage of those infected,infections are limited to genital areas,A,True,0.3744637072086334,0.17688414454460144,0.3744637072086334,0.06507202982902527
"You are a homosexual male: Last night, you were tempted by lusty, swarthy Jacques (the king of fraternity row) to join him at the local dairy bar for a tall cool glass of milk. You also briefly considered studying for this test, but Jacques won out. In Freudian terms, which of the following was dominant?",the id,the ego,the superego,the Oedipus complex,A,True,0.5111185908317566,0.2735820710659027,0.18803003430366516,0.017489515244960785
Sociobiologists believe that there are more males than females with paraphilias because:,paraphilias guarantee survival of the species,evolutionary selection has favored the development of males who respond to novel sexual stimuli,of left brain/right brain differences between the genders,male brains are better developed than are female brains,B,False,0.31849920749664307,0.19317954778671265,0.3609068989753723,0.11716931313276291
"According to a study by Sprecher, Barbee, and Schwartz (1995), women were more likely than men to have ________ following their first act of intercourse.",felt glad,felt fear,experienced guilt,experienced regret,C,True,0.12002069503068924,0.13600125908851624,0.5378953814506531,0.19788068532943726
What is cocaine abuse during pregnancy related to?,an increased risk of low birth weight babies,poorer growth and lower intelligence,smaller head circumference,all of the above,D,False,0.1903529018163681,0.07935089617967606,0.5863282084465027,0.13082751631736755
Joe wants desperately to get close to Helen. Helen appears to be put off by Joe's desperate advances. This is typical of Joe's relationships with women. According to attachment theory Joe would best be described as:,a secure lover,an avoidant lover,an anxious-ambivalent lover,a passionate lover,C,True,0.2781312167644501,0.1686951369047165,0.45856085419654846,0.07968592643737793
Bruce is a homosexual man. His friend Chuck is a heterosexual man. If we could have observed Bruce and Chuck as children we might have expected which of the following?,Bruce likely participated in more female-typical play than Chuck.,Bruce likely participated in more male-typical play than Chuck.,Bruce and Chuck likely participated in more male-typical play than female-typical play.,Bruce's father was more likely to have homosexual tendencies than Chuck's father.,A,False,0.30447831749916077,0.03871007263660431,0.5688403844833374,0.059955332428216934
Judaism regards sexuality as,inherently evil,God's afterthought and has become an aberration,a gift from God,primarily a biological function,C,True,0.1956033557653427,0.0339907631278038,0.682722806930542,0.08153960853815079
Freud said that the penis first becomes the major focus of pleasure-seeking at:,birth,about age 1,between the ages of 3 and 6,puberty,C,True,0.1409773826599121,0.12441209703683853,0.7159422636032104,0.014858907088637352
"What makes a relationships last, according to Sternberg?",intimacy,commitment,decision,passion,B,False,0.18885654211044312,0.04213958978652954,0.5817191004753113,0.16666531562805176
The position that abortion is murder is held by certain people in which religion?,Orthodox Jews,Fundamentalist Protestants,Eastern Orthodox Christians,all of the above,D,False,0.13873952627182007,0.03734123706817627,0.548725426197052,0.2591995596885681
"Orders of monks and nuns found both in Eastern religions and in Christianity who affirm celibacy, virginity, and poverty follow the ethical system of:",legalism,asceticism,situationism,hedonism,B,False,0.12565834820270538,0.2071755975484848,0.5631616115570068,0.09786280244588852
Ovaries and testes,are homologous,produce gametes,produce sex hormones,all of the above,D,False,0.4221027195453644,0.09418385475873947,0.2901066839694977,0.17595858871936798
Simon LeVay studied the brains of heterosexuals and homosexuals. He found differences in:,the cortical activity of these two groups,the overall brain weights of these two groups,the cell structure in the hypothalamus of these two groups,blood volume and metabolism of sugars in the brains of these two groups,C,True,0.32564976811408997,0.0823371484875679,0.4738175868988037,0.10572300106287003
"Which of the following theories uses terms such as ""modelling"" and ""imitation"" to explain the effects of exposure to erotica on a person's behaviour?",sociobiology,psychoanalytic theory,script theory,social learning theory,D,False,0.15074223279953003,0.19355686008930206,0.5961971282958984,0.04893884062767029
"________ men, on the average, begin engaging in sexual intercourse approximately two years later than ________ men do.",Mexican Americans and whites; African Americans,Mexican Americans; African Americans and whites,African Americans; whites and Latinos,Whites; African Americans and Latinos,A,False,0.07778503000736237,0.07778503000736237,0.4764910638332367,0.32748720049858093
"In the scientific community, women's capacity for multiple orgasms was originally discovered by:",Kinsey,Freud,Masters and Johnson,Kaplan,A,False,0.2721807360649109,0.14568784832954407,0.5085005164146423,0.050348371267318726
Which of the following characteristics are generally consistent with date rape?,use of excessive force,premeditated,sexually motivated,involves use of a weapon,C,True,0.133011594414711,0.15072189271450043,0.6754886507987976,0.033630598336458206
"According to John Money, __________ refers to a person's private internal sense of maleness or femaleness.",Gender identity,Sexual nomenclature,Gender schema,Intrapsychic sexual orientation,A,False,0.28341802954673767,0.07165930420160294,0.5999959707260132,0.03835645690560341
The average male genital size is approximately,4 inches,5 inches,7 inches,1 foot,B,False,0.2323087900876999,0.14090241491794586,0.38301244378089905,0.2323087900876999
People who cannot reach orgasm without touching a woman's shoe would certainly be considered sexually abnormal or deviant by which of the following definitions?,psychological,sociological,statistical,b and c,D,False,0.2190653383731842,0.15056125819683075,0.24823355674743652,0.2190653383731842
"If a woman or man repeatedly experiences pain during intercourse, she will probably want to have intercourse infrequently or not all. In this situation, __________ would likely classify the pain as a punishment.",Sigmund Freud,John Money,B. F. Skinner,Havelock Ellis,C,True,0.14352625608444214,0.09864405542612076,0.6432399749755859,0.09864405542612076
"What seems to be the case when the folk saying ""opposites attract"" (i.e., dissimilar attitudes tend to cause liking) when it is considered in light of current research?",It does not seem to be true.,It seems to be true for heterosexuals but not for homosexuals.,It seems to be true for homosexuals but not for heterosexuals.,It seems to be true for women but not for men,A,False,0.1655273586511612,0.10039740800857544,0.5777472257614136,0.14607737958431244
The egg can be fertilized until about _______ after ovulation.,6 hours,24 hours,72 hours,1 week,B,False,0.0485917404294014,0.21777309477329254,0.5919685959815979,0.13208605349063873
"After releasing an egg, the follicle, under stimulation of luteinizing hormone, turns into a a glandular mass of cells called the __________",corpus cavernosum,corpus luteum,corpus callosum,corpus glandula,B,False,0.17074601352214813,0.15068282186985016,0.5259347558021545,0.13297712802886963
How is endometriosis generally treated?,antiprosaglandin drugs,prostaglandin drugs,hormones,aspirin,C,True,0.18988433480262756,0.1151706650853157,0.5848849415779114,0.10163775086402893
"Before the Masters and Johnson research, it was thought that vaginal lubrication was due to secretions of",Cowper's gland,Prostate gland,Bartholin glands,Adrenal gland,C,True,0.2985353469848633,0.1098250150680542,0.4343663454055786,0.1410181075334549
Buffy and Willow were discussing their sexual fantasies. Buffy revealed that she sometimes fantasizes about sex with other women even though she normally finds herself attracted to men. She also fantasizes about group sex. Which of the following statements can be inferred from Buffy's fantasies?,Buffy's fantasies suggest that she must be a latent homosexual or bisexual.,Buffy's fantasies are indicative of a paraphilia.,Buffy's fantasies indicate that she is not getting enough sex to keep her satisfied.,Buffy's fantasies are fairly typical and tell us little about her sexual tendencies.,D,False,0.14118966460227966,0.0666932687163353,0.6327681541442871,0.14118966460227966
The environment for sperm passage is most hospitable just at,preovulation,proliferation,ovulation,menstruation,C,True,0.17194437980651855,0.2501775920391083,0.5296259522438049,0.04084036871790886
Secretions of Cowper's gland fluid at the tip of the penis are first evident:,following orgasm,immediately before orgasm,prior to vasocongestion,during the plateau phase,D,False,0.38964521884918213,0.3438606858253479,0.2363317757844925,0.024909185245633125
Which of the following restrictions existed in at least one culture? No sex,for a period of time following childbirth,during menstruation,between parents and children,all of the above,D,False,0.2883269190788269,0.09360604733228683,0.3702191114425659,0.22454923391342163
Which of the following teenagers have the highest pregnancy rates?,U.S.,Canadian,Swedish,French,A,False,0.17531803250312805,0.08281437307596207,0.6119200587272644,0.12049419432878494
The onset (the very beginning) of labor is first triggered by,hormones secreted by the Mother's ovaries,hormones secreted by the Mother's hypothalamus,hormones secreted by the fetus' adrenal gland,the placenta and uterus secretion of prostaglandins,C,True,0.27242928743362427,0.1652367115020752,0.5089648962020874,0.041778385639190674
One of the first models of the physiology of the human sexual response was provided by,Henry Havelock Ellis,Sigmund Freud,Linda George and Stephen Weiler,William Masters and Virginia Johnson,D,False,0.25209930539131165,0.08712319284677505,0.6047548055648804,0.015139740891754627
"An adult feels himself becoming aroused when looking at a child and realizes that the response is totally inappropriate, as a result he feels anxiety rather than arousal. This is an example of __________ according to Walen and Roth's cognitive model of the sexual response.",negative perception,negative evaluation,negative arousal,cognitive dissonance,B,False,0.1023339256644249,0.1023339256644249,0.5888911485671997,0.19118495285511017
We are attracted to a person who is similar to us in attitudes because:,we get positive reinforcement from that person agreeing with us,the other person's agreement bolsters our sense of rightness,we anticipate positive interactions with that person,all of the above,D,False,0.501790463924408,0.06379549205303192,0.2685890793800354,0.1437653750181198
"According to the Ethnocultural Communities Facing AIDS study, single _________ men are more likely than single _________ to report having had more than one sexual partner in the previous year.",Chinese; North African Muslim,South Asian; English-speaking Caribbean,South Asian; Chinese,North African Muslim; Latin American,B,False,0.056966934353113174,0.06455199420452118,0.7864042520523071,0.07314698398113251
Penile or clitoral erection occurs because of activation of the _________ system.,pathetic,apathetic,sympathetic,parasympathetic,D,False,0.22477753460407257,0.07297458499670029,0.5392132997512817,0.15448719263076782
Which of the following is homologous to the glans of the penis?,labia minora,labia majora,mons,clitoris,D,False,0.22863176465034485,0.12237777560949326,0.5484591126441956,0.09530789405107498
What day of a typical 28-day menstrual cycle is a woman likely to ovulate?,4,10,14,22,C,True,0.05649270489811897,0.08749762177467346,0.6073538661003113,0.2234330177307129
The two principles that deal with questions of values are:,religion and ethics,faith and science,legal and ethics,legal and religion,A,False,0.18258823454380035,0.059277720749378204,0.722150444984436,0.028000811114907265
Studies conducted by Bailey and Pillard (1991) have shown that:,the homosexuality concordance rate for identical twins is 100%,the homosexuality concordance rate for identical twins and fraternal twins is approximately the same,the homosexuality concordance rate for identical twins is higher than for fraternal twins,the homosexuality concordance rate for adoptive brothers differs little from that of biological brothers,C,False,0.49264076352119446,0.12455908954143524,0.2988017201423645,0.05883754789829254
The capacity of a spinal-cord injured man to have erections depends on:,the level of the spinal cord at which the injury occurred,whether the spinal cord was partially or completely severed,the man's age,both a and b,D,False,0.4779731333255768,0.06468662619590759,0.2899053692817688,0.136941596865654
Research on the effects of sexually explicit material using material that the viewer finds acceptable has shown that:,erotica has no effect on sexual behavior,erotica may lead to increases in sexual arousal for men and women,nonaggressive erotica leads to massive increases in aggressive behavior,erotica decreases sexual arousal and sexual interest,B,False,0.12912899255752563,0.12912899255752563,0.5107150673866272,0.21289770305156708
Fetishism typically develops at the age of:,30 through 50,at birth,10 through 20,20 through 30,C,True,0.15488602221012115,0.17550885677337646,0.5406053066253662,0.12062535434961319
Hillary just found out that she is pregnant but she suspects that her husband has been fooling around. It is important that she be tested for chlamydia because chlamydia can cause which of the following complications?,tubal pregnancies,premature delivery,spontaneous abortion,all of the above,D,False,0.2029867023229599,0.07467462867498398,0.5517750382423401,0.15808619558811188
Roman Catholicism takes the position that it is sinful to,engage in homosexual acts,engage in heterosexual acts outside of marriage,take the birth control pill,all of the above,D,False,0.5455661416053772,0.12173226475715637,0.15630732476711273,0.15630732476711273
Which of the following is the most common method of birth control for married couples in the U.S..,Sterilization,The IUD,The diaphragm,The rhythm method,A,False,0.38841354846954346,0.12609942257404327,0.44013020396232605,0.03612808883190155
The theory of _______ is used by sociobiologists specifically to explain the evolution of gender differences.,natural selection,the new synthesis,sexual selection,the gender schema,C,True,0.1273425966501236,0.09917452186346054,0.7328060865402222,0.0321972519159317
Experimental work on the introduction of the birth control pill was done with,middle- and upper-class American women,white American women,poor Puerto Rican women,Asian American women,C,True,0.17323531210422516,0.17323531210422516,0.5336023569107056,0.09870650619268417
Which of the following have menstrual cycles?,some monkey species,some ape species,some breeds of dogs,a and b only,D,False,0.16279327869415283,0.026575272902846336,0.39052078127861023,0.3446333706378937
What sexual act is prohibited in most societies?,masturbation,incest,sex during menstruation,sex with a non-spouse if the person is married.,B,False,0.08441068977117538,0.058014556765556335,0.5504267811775208,0.2946222424507141
Which of the following is removed when a male is circumcised?,sunna,corpus spongiosum,septum,prepuce,D,False,0.2235117405653,0.11963721364736557,0.4731743335723877,0.17407113313674927
Staphylococcus aureus is...,...a hormone released during menstruation,...the term for the follicle after it has ruptured,...a bacterium associated with Toxic Shock Syndrome,...the term for the mass of cells in the corpus luteum,C,True,0.13098827004432678,0.10201375186443329,0.5870486497879028,0.16819226741790771
Jeffrey Dahmer's behaviour might best fit into the category of:,zoophilia,necrophilia,urophilia,scoptophilia,B,False,0.23941946029663086,0.07772812247276306,0.5068510174751282,0.16455042362213135
An anatomical difference between males and females is:,"males have one exit structure for urine and reproductive fluids, whereas females have two","males have an external sexual organ that gets engorged with blood, whereas females do not",males have many times the number of nerve endings in the penis that females have in the clitoris.,all of the above,A,True,0.4371205270290375,0.16080766916275024,0.23397377133369446,0.14191225171089172
Kenny fell off a ladder while trying to change a lightbulb. He suffered an injury his upper back transecting his spinal cord and leaving him quadraplegic. Which of the following are probably impaired in Kenny?,ejaculation,erection,genital sensation,both A and C,D,True,0.24912261962890625,0.13334572315216064,0.282292902469635,0.31987977027893066
The feedback loop in men which regulates the production of sex hormones includes all but which of the following?,oxytocin,gonadotropin-releasing hormone,follicle-stimulating hormone,pituitary gland,A,False,0.19809366762638092,0.15427550673484802,0.4752019941806793,0.15427550673484802
The Old Testament presents the view that sexuality is,fundamentally positive,to be considered in light of its social consequences,comparable to other biological functions,a and b,D,False,0.16782058775424957,0.013775551691651344,0.3135301172733307,0.1576528400182724
Castration in adulthood,will produce a high voice because of decreased testosterone production.,will produce a high voice because of the pain that accompanies the procedure.,will not produce a high voice because the larynx has already grown.,will not produce a high voice because castration does not affect testosterone production.,C,True,0.14416104555130005,0.14416104555130005,0.4440472722053528,0.23768138885498047
Xena has been able to conceive but has repeatedly miscarried early in her pregnancies. Which of the following would be her best option for having a child?,artificial insemination,in vitro fertilization,zygote intra-fallopian transfer,embryo transfer,D,False,0.20506799221038818,0.20506799221038818,0.43412891030311584,0.14094102382659912
Which of the following is TRUE of the duration of the refractory period experienced by men?,it is consistent across men and lasts 20 minutes,it varies across men lasting from a few minutes to 24 hours,it tends to be shorter with alcohol consumption,it tends to be longer in younger men,B,True,0.27690163254737854,0.3137706518173218,0.3137706518173218,0.07933364063501358
"At about _________ months after conception, the gender of the fetus is clear from the appearance of external genitals.",2,4,6,8,B,False,0.11792927235364914,0.15142418444156647,0.5285223126411438,0.19443251192569733
__________ is a shedding of the inner lining of the uterus.,Menstruation,Ovulation,The luteal phase,The follicular phase,A,False,0.13243313133716583,0.13243313133716583,0.6725509762763977,0.05520634725689888
"When a woman thinks that she probably is a lesbian, she is at the:",pride stage,tolerance stage,acceptance stage,confusion stage,B,False,0.061423610895872116,0.03725530207157135,0.7482927441596985,0.1473475694656372
Which of the following STDs can be passed from mother to child through the placenta?,gonorrhea,syphilis,genital herpes,chlamydia,B,False,0.15009677410125732,0.15009677410125732,0.5238891839981079,0.17008191347122192
Persons with liberal attitudes about premarital sex are likely to:,have liberal attitudes about extramarital sex,engage in accidental extramarital sexual activity,engage in open swinging,all of the above,A,True,0.4891408383846283,0.123674176633358,0.29667893052101135,0.07501218467950821
"Menstrual cramps may be caused, in part, by:",low levels of prostaglandin,an increased oxygen supply to the uterus,highly sensitive nerve endings,frequent masturbation,A,False,0.358834832906723,0.16950157284736633,0.40661314129829407,0.05502910539507866
Avalon had a wild time during spring break. Unfortunately the guy she hooked up with in Palm Beach had genital herpes. Which of the following is true about genital herpes?,Avalon could not contract genital herpes from performing fellatio (oral-genital sex) on the guy.,If Avalon contracted genital herpes she can be cured with antibiotics if administered immediately after the first occurrence.,If Avalon contracted genital herpes she will only be contagious when she has a break out.,none of the above,D,False,0.32724013924598694,0.22490864992141724,0.32724013924598694,0.10623931884765625
Stan is out having a few beers with some friends. Which of the following will be DECREASED if Stan only consumes 1 beer?,arousal,erection,inhibition,orgasm,C,True,0.24773097038269043,0.19293305277824402,0.4628223478794098,0.09113512188196182
Vasocongestion is a process of :,muscle contraction,blood accumulation in the genitals,muscle relaxation,detumescence,B,False,0.2788797616958618,0.1492735743522644,0.4597949683666229,0.10259412974119186
Which of the following is/are secondary sex characteristics in males AND females?,underarm hair,sweat and oil glands,deepening of the voice,both A and B,D,False,0.3221457898616791,0.06343426555395126,0.3221457898616791,0.250887393951416
It's 3:00 A.M. You are male. You awaken to urinate. Standing at the commode you are in extreme agony. Your penis feels as if it is on fire. You notice a yellowish discharge coming out of your penis after you finish urinating. Your moans have awakened your significant other. She comes running into the bathroom and asks you what is wrong. You tell her you probably have:,genital herpes,AIDS,syphilis,gonorrhea,D,False,0.40946853160858154,0.13293495774269104,0.3188944160938263,0.11731469631195068
Which of these statements is accurate concerning the norms of swinging?,Male and female homosexual acts are common and widely accepted.,It is expected that couples will engage in sex with the same partners on several occasions.,The combination of two men with one woman is the typical introduction to swinging.," Most swingers also tend to have tolerant attitudes towards various forms of ""exotic"" sexuality.",D,False,0.15600167214870453,0.050646331161260605,0.6991509795188904,0.05738980695605278
Romulo is on a crowded bus and he sees a woman near the door. Feeling a little saucy Romulo proceeds to rub up against the woman and is immediately aroused. Romulo's inappropriate behavior would be characterized as:,Frotteurism,Exhibitionism,Voyeurism,Sadomasochism,A,False,0.2523898184299469,0.1734648048877716,0.5343092083930969,0.03014366514980793
Mini-pills contain:,estrogen only,progestin only,synthetic androgens and estrogen,synthetic estrogen,B,False,0.37492480874061584,0.1074177622795105,0.42484548687934875,0.08365702629089355
"Heterosexual fantasies about sexual activity never involve someone _________, and gay and lesbian fantasies never involve persons of __________",Both heterosexual and homosexual fantasies may involve persons of the same or other gender,of the other gender; of the same gender,of the same gender; of the same gender,of the same gender; of the other gender,A,False,0.2198343425989151,0.2822728753089905,0.31985706090927124,0.15108978748321533
