0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,True,0.2577022612094879,0.1771160066127777,0.4814511835575104,0.08366366475820541
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,True,0.060668814927339554,0.08827260136604309,0.8375071287155151,0.01353704184293747
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.47899681329727173,0.1996755748987198,0.2563885450363159,0.06482516974210739
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,False,0.11008163541555405,0.26407214999198914,0.5590406656265259,0.06676789373159409
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,False,0.4265051484107971,0.3321625292301178,0.20146676898002625,0.0396711565554142
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,True,0.1044236347079277,0.3216474652290344,0.5303069949150085,0.04353025183081627
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.45998209714889526,0.3161407709121704,0.21728016436100006,0.006561291869729757
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,False,0.233704075217247,0.34003740549087524,0.38531288504600525,0.04061167687177658
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.12100878357887268,0.19950975477695465,0.6145333051681519,0.06477133184671402
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.09792736172676086,0.11096624284982681,0.7235907912254333,0.06730442494153976
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,True,0.09564971923828125,0.17869719862937927,0.7067611217498779,0.018834546208381653
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.1514974981546402,0.06315355747938156,0.7693678140640259,0.0159677192568779
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,False,0.03908827155828476,0.05687309429049492,0.8896449208259583,0.014379771426320076
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,False,0.1121315136551857,0.443488746881485,0.39137741923332214,0.05296717584133148
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,True,0.31907203793525696,0.193526953458786,0.46424704790115356,0.023113498464226723
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,False,0.0033779749646782875,0.05284041911363602,0.9366188049316406,0.007151172496378422
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",18,24,25,29,B,False,0.035715047270059586,0.066724494099617,0.5586773753166199,0.33885493874549866
"Jack picks 60 apples from an apple tree. He uses 12 of them to make applesauce. He places the remaining apples equally into 6 gift baskets. Which equation can be used to determine the numberof apples, a, that Jack places into each gift basket?",(60/6)—12=a,(60—12)/6=a,(60-6)-12=a,(60+12)/6=a,B,True,0.2934284508228302,0.4269358515739441,0.22852230072021484,0.05099021643400192
A certain map uses a scale of 1 inch equals 25 miles. How many miles are represented by 5 inches on this map?,5,25,50,125,D,False,0.06117674335837364,0.31068116426467896,0.5804288387298584,0.04764449968934059
Simplify (2 + 5)^2 − 42.,7,16,30,33,A,False,0.026233918964862823,0.07131118327379227,0.8687480688095093,0.03368501737713814
Find the value of 4 ÷ 2 • 2 + 8 − 4.,−12,12,8,16,C,True,0.10003980249166489,0.18689896166324615,0.6523414254188538,0.06067720428109169
A coach rounded the number of runners at a track meet to the nearest 10. The rounded number of runners is 400. Which number could be the actual number of runners at the track meet?,382,397,406,447,B,False,0.03474962338805199,0.1557369977235794,0.7908977270126343,0.018600132316350937
−4 +  ( −3 )=,−7,−1,1,7,A,False,0.13340990245342255,0.13340990245342255,0.6775113940238953,0.05561352148652077
"Mark has a stamp collection. He has 22 stamps from Japan, 34 from Canada, and 17 from Mexico. How many stamps does he have in all?",53,63,73,83,C,False,0.0745905339717865,0.5511536598205566,0.33429157733917236,0.03992543742060661
Identify a solution for the equation x + 2.7 = 8.4 from the given numbers.,11.1,5.7,3.7,22.68,B,False,0.15935716032981873,0.2627355456352234,0.5562111735343933,0.021566646173596382
Find the number that makes the statement true: 0.32 g = _ cg.,32,3.2,"3,200",320,A,False,0.18605180084705353,0.12787140905857086,0.5730798840522766,0.11284611374139786
Find the product of 5.7(8) mentally using the Distributive Property.,46.4,456,4.56,45.6,D,False,0.22847676277160645,0.29336997866630554,0.4268507659435272,0.05098005756735802
