0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,False,0.4609072506427765,0.102842316031456,0.4067492187023163,0.02946481481194496
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,True,0.34008005261421204,0.0859857052564621,0.5606971979141235,0.013186334632337093
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.604299008846283,0.10501141101121902,0.2519092857837677,0.038631539791822433
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,False,0.2627548575401306,0.14064253866672516,0.5562520027160645,0.04029476270079613
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,False,0.5738581418991089,0.21111062169075012,0.18630445003509521,0.028570711612701416
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,True,0.2713732421398163,0.23948605358600616,0.44741880893707275,0.04161643236875534
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.6144688725471497,0.1994888335466385,0.17604827880859375,0.009931963868439198
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,False,0.2776034474372864,0.14859041571617126,0.5186314582824707,0.05466335266828537
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.2160019874572754,0.14845582842826843,0.5871542096138,0.04819655045866966
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.19277150928974152,0.09105881303548813,0.6728386878967285,0.043013136833906174
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,True,0.23051296174526215,0.2034270018339157,0.5529718399047852,0.013004652224481106
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.3177057206630707,0.055208973586559296,0.5935524106025696,0.03348593786358833
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,False,0.2565385103225708,0.10694115608930588,0.6154038906097412,0.021057963371276855
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,False,0.30894187092781067,0.24060416221618652,0.39668920636177063,0.05368604511022568
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,False,0.48175549507141113,0.12180686742067337,0.3751915693283081,0.021166859194636345
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,False,0.042303863912820816,0.10148169845342636,0.8496958613395691,0.006487507838755846
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",18,24,25,29,B,False,0.1445283144712448,0.06827034801244736,0.7339754104614258,0.05316900461912155
"Jack picks 60 apples from an apple tree. He uses 12 of them to make applesauce. He places the remaining apples equally into 6 gift baskets. Which equation can be used to determine the numberof apples, a, that Jack places into each gift basket?",(60/6)—12=a,(60—12)/6=a,(60-6)-12=a,(60+12)/6=a,B,False,0.4411737024784088,0.3032139539718628,0.23614327609539032,0.01938381977379322
A certain map uses a scale of 1 inch equals 25 miles. How many miles are represented by 5 inches on this map?,5,25,50,125,D,False,0.27270767092704773,0.24066369235515594,0.449618935585022,0.03690696880221367
Simplify (2 + 5)^2 − 42.,7,16,30,33,A,False,0.10075288265943527,0.10075288265943527,0.7444686889648438,0.05392913520336151
Find the value of 4 ÷ 2 • 2 + 8 − 4.,−12,12,8,16,C,True,0.3325064778327942,0.13860931992530823,0.48379406332969666,0.0449998565018177
A coach rounded the number of runners at a track meet to the nearest 10. The rounded number of runners is 400. Which number could be the actual number of runners at the track meet?,382,397,406,447,B,False,0.26087599992752075,0.23022225499153137,0.4873805046081543,0.021414004266262054
−4 +  ( −3 )=,−7,−1,1,7,A,False,0.36227843165397644,0.09159832447767258,0.46517470479011536,0.0808352380990982
"Mark has a stamp collection. He has 22 stamps from Japan, 34 from Canada, and 17 from Mexico. How many stamps does he have in all?",53,63,73,83,C,False,0.2563008964061737,0.42256873846054077,0.29042696952819824,0.03061077743768692
