0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
An important source of information on the credit rating of retail businesses is,the Retail Merchants Association,the local chamber of commerce,"Dun & Bradstreet, Inc.",the United States Retail Credit Association,C,True,0.007348591927438974,0.0044571468606591225,0.9624757170677185,0.02564910799264908
"In preparation for a writing unit on short stories, a teacher presents students with several examples of short stories and works with them to identify defining characteristics of the genre. Which of the following best describes this instructional strategy?",Conferencing,Discipline-based inquiry,Self-Regulated Strategy Development,Introduction-Body-Conclusion strategy,B,False,0.05695723369717598,0.05026457831263542,0.7862703204154968,0.10641011595726013
Paper will burn at approximately what temperature in Fahrenheit?,986 degrees,2125 degrees,3985 degrees,451 degrees,D,False,0.0765940248966217,0.0319291427731514,0.8234634399414062,0.06759399175643921
The Apple iMac computer is available in all of the following colors except which?,Tangerine,Strawberry,Kiwi,Grape,C,True,0.07829244434833527,0.06909283995628357,0.5785072445869446,0.2732674777507782
What were the first names of the early American explorers Lewisand Clark?,Morgan and Mason,Meriwether and William,Cabot and Joseph,Meredith and George,B,False,0.11824432760477066,0.04929157346487045,0.6804491877555847,0.15182873606681824
"A teacher provides support for small, flexible groups of beginning readers. As students read a text or a book that is unfamiliar to them, the teacher works with the students to teach them how to use a variety of reading strategies. Which of the following reading approaches is described?",Direct instruction,Literature circle,Guided reading,Read-aloud,C,True,0.03802242875099182,0.048821765929460526,0.5947708487510681,0.318357914686203
What is varicella?,a fancy pasta,a type of opera,the chicken pox virus,ancient Roman poetry,C,True,0.18687094748020172,0.11334294080734253,0.6522436738014221,0.04724837467074394
Which of the following materials has a resistance that is LEAST affected by temperature changes?,Copper,Carbon,Germanium,Silicon,A,False,0.06531931459903717,0.008840007707476616,0.901705265045166,0.024029631167650223
A second-year college student is usually called a what?,sophomore,senior,freshman,junior,A,False,0.37835627794265747,0.12283430248498917,0.4858190715312958,0.012946640141308308
In the film 'The Talented Mr Ripley' who plays Mr Ripley?,Jude Law,Matt Damon,Dustin Hoffman,Ben Affleck,B,False,0.26485130190849304,0.014941886067390442,0.7199404239654541,0.00024151310208253562
A hard-edge painting is most likely to be characterized by,"an even, solid paint application",blurry color mixed on the painting's surface,scratchy brush marks clearly separated,translucent multiple layers of paint,A,True,0.49529966711997986,0.14190572500228882,0.26511481404304504,0.09753028303384781
Who was president of the United States when Bill Clinton was born?,Herbert Hoover,Harry S Truman,Franklin Roosevelt,Dwight Eisenhower,B,False,0.4672243297100067,0.04924507811665535,0.4672243297100067,0.015987535938620567
Which of the following lists includes minerals only?,"Granite, gabbro, diorite, quartz, feldspar","Gold, quartz, topaz, diamond, corundum","Gneiss, schist, phyllite, chlorite, mica","Coal, chert, limestone, dolomite, halite",B,False,0.31224218010902405,0.1671312004327774,0.5148003101348877,0.00571891525760293
Which of the following is a likely outcome of the development and use of genetically modified plants?,Reduced cost of plant seeds,New plant varieties being patented,Increased genetic diversity within a planted field,Less oversight and fewer regulations than for unmodified crops,B,False,0.04010266438126564,0.04010266438126564,0.9127324223518372,0.006968797650188208
"A teacher reads aloud Where the Wild Things Are, a picture storybook in which a boy named Max encounters wild monsters that are vividly portrayed. The teacher then shows the students picture cards depicting scenes from the beginning, middle, and end of the story. Which of the following concepts of literary structure is the teacher helping students understand?",Plot sequence,Point of view,Character development,Setting,A,False,0.035848792642354965,0.02463849075138569,0.9245525598526001,0.014944000169634819
"Which movie popularized the phrase ""You talkin' to me?""",Ghost Busters,Taxi Driver,Joker,Groundhog Day,B,False,0.036919932812452316,0.02239307016134262,0.8402937650680542,0.10035877674818039
Which of the following most likely indicates the presence of water in the hydraulic system in a piece of farm machinery?,"A grayish, milky fluid",Excessive fluid use,Excessive thinning of the fluid,A noisy relief valve,A,False,0.2031756490468979,0.07474415004253387,0.625825047492981,0.09597338736057281
What animal represents the year 2000 on the Chinese calendar?,dragon,rabbit,tiger,monkey,A,False,0.1995300054550171,0.1995300054550171,0.22609712183475494,0.37277111411094666
Which of the following is part of a farm combine?,Beater,Conditioner,Seed plate,Furrow opener,A,True,0.406938374042511,0.11658979952335358,0.3591218590736389,0.11658979952335358
According to legend in what country are you most likely to meet a leprechaun?,Ireland,Poland,Greenland,Scotland,A,False,0.3038828372955322,0.1626567542552948,0.5010181069374084,0.03202901408076286
During which of the following processes within the hydrologic cycle do water molecules absorb energy?,Formation of ice from water,Formation of a cloud from water vapor,Runoff along the land surface,Evaporation from the ocean surface,D,False,0.22637587785720825,0.42292580008506775,0.32937493920326233,0.02105623483657837
What French city is home to a famous international film festival each spring?,Cannes,Marseille,Dijon,Lyon,A,False,0.020205387845635414,0.005108722019940615,0.9735500812530518,0.0010059670312330127
What do you call three consecutive strikes in bowling?,yahtzee,mulligan,turkey,ace,C,True,0.16144688427448273,0.18294328451156616,0.6385347843170166,0.017016375437378883
Which of the boys on the TV show 'My Three Sons' is adopted?,Mike,Ernie,Chip,Robbie,B,False,0.2120661735534668,0.02235160954296589,0.7401836514472961,0.025327691808342934
Which of these horror films spawned the most sequels?,Scream',Jaws',Halloween',Friday the 13th',D,False,0.5911028981208801,0.04281935468316078,0.3585220277309418,0.0074408878572285175
What is the name of the female character played by comedian Flip Wilson on his 1970s TV show?,Miss Jackie,Elizabeth Sanford,Geraldine Jones,Gladys Knight,C,False,0.8666484355926514,0.015873219817876816,0.11728810518980026,0.000155615562107414
What kind of animal is a peregrine?,moose,cat,bird,fish,C,True,0.05994287133216858,0.046683553606271744,0.7302536964416504,0.16294161975383759
What part of the human body does a gastroenterologist examine?,Brain,Skeleton,Stomach,Nose,C,True,0.07556633651256561,0.027799300849437714,0.6327091455459595,0.26375240087509155
A piece of paper that appears blue in sunlight is illuminated solely by a red light that is passed through a green filter. What color does the paper appear under this illumination?,Blue,Green,Red,Black,D,False,0.2862013578414917,0.018296239897608757,0.6865613460540771,0.008642531931400299
Meat should be kept frozen at what temperature in degrees Fahrenheit?,0 degrees or below,between 10 and 20 degrees,between 20 and 30 degrees,just below 32 degrees,A,False,0.11929936707019806,0.03873082995414734,0.7779295444488525,0.0638563483953476
What kind of animal is cartoon character Tennessee Tuxedo?,cat,skunk,walrus,penguin,D,False,0.19866155087947845,0.08281445503234863,0.6119206547737122,0.10633585602045059
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,Calvin Coolidge,Harry Truman,Herbert Hoover,Richard Nixon,C,True,0.3186393976211548,0.06274381279945374,0.5952967405319214,0.023082159459590912
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,True,0.12338951975107193,0.027531921863555908,0.5529934167861938,0.2959960699081421
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,False,0.3238431513309479,0.196420818567276,0.415822833776474,0.06376849859952927
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,True,0.02026536501944065,0.0011432936880737543,0.9764400124549866,0.002135953865945339
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,True,0.06441593170166016,0.10620392113924026,0.6925365328788757,0.136368528008461
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,True,0.3638230562210083,0.043452464044094086,0.5293594002723694,0.0632229670882225
What do you call a young cow?,mare,lamb,kid,calf,D,False,0.14090920984745026,0.12435193359851837,0.7155960202217102,0.019069988280534744
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,False,0.025233589112758636,0.008192147128283978,0.9468834400177002,0.01965193822979927
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,False,0.09811659902334213,0.1617669314146042,0.7249890565872192,0.015046668238937855
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,True,0.09874336421489716,0.02829044871032238,0.5682288408279419,0.3041509985923767
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,True,0.34958383440971375,0.1871187537908554,0.34958383440971375,0.11349324882030487
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,False,0.04852485656738281,0.1494670808315277,0.7590565085411072,0.04282303899526596
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,True,0.3536929786205292,0.06964626908302307,0.5146202445030212,0.06146262213587761
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,False,0.18974830210208893,0.07909885793924332,0.5157893300056458,0.21501296758651733
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,False,0.04100564867258072,0.019369695335626602,0.9332842230796814,0.00628841994330287
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,False,0.009716960601508617,0.011010758578777313,0.8746928572654724,0.10446716845035553
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,True,0.479814738035202,0.10706114768981934,0.37368011474609375,0.0393855944275856
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,True,0.1267361342906952,0.1118442565202713,0.7293161153793335,0.03204391524195671
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,True,0.04968881607055664,0.020713379606604576,0.605333685874939,0.32401180267333984
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,False,0.05600076541304588,0.03396618366241455,0.875999391078949,0.03396618366241455
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,False,0.03855891525745392,0.02650112845003605,0.6834731101989746,0.2514357268810272
