0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
The main factor preventing subsistence economies from advancing economically is the lack of,a currency.,a well-connected transportation infrastructure.,government activity.,a banking service.,B,False,0.0773216262459755,0.11250229924917221,0.5713338255882263,0.23816737532615662
The tendency for a population to continue to grow long after replacement fertility has been achieved is called,zero population growth.,rapid growth rate.,homeostatic plateau.,demographic momentum.,D,False,0.02082153409719467,0.030295152217149734,0.4738959074020386,0.4738959074020386
The tendency for migration to decrease with distance is called,push factors.,pull factors.,distance decay.,migration selectivity.,C,True,0.10338273644447327,0.07105384767055511,0.4633292853832245,0.36084121465682983
"Which zone contains low-income slums, ethnic ghettos, and general deterioration in Burgess's concentric zone model of urban form?",First,Second,Third,Fourth,A,False,0.05273156985640526,0.036241840571165085,0.5669178366661072,0.34385302662849426
Which of the following statements is TRUE concerning women in the labor force?,Most women work in agriculture,The percentage of women economically active in the labor force declined worldwide,The percentage of women in the total labor force declined,Women spend more hours per day working than men in all regions except Anglo America and Australia,D,False,0.0052068899385631084,0.014153794385492802,0.8756642937660217,0.10458318144083023
All the following factors can be considered pull factors of migration EXCEPT,safety.,better climate.,better schools.,overcrowding.,D,True,0.02370500937104225,0.014377815648913383,0.17515765130519867,0.7850021123886108
Which of the following countries does NOT have a well-known example of a relict boundary?,Vietnam,United Kingdom,Germany,Bolivia,D,True,0.031192397698760033,0.04538467526435852,0.29594525694847107,0.6265161037445068
Which form of migration below are farm workers from another country most likely to be practicing during the year?,Chain migration,Cluster migration,Circular migration,International migration,C,True,0.08591710776090622,0.040584366768598557,0.4363230764865875,0.4363230764865875
Which of the following is a centrifugal force in a country?,Religious differences,A national holiday,An attack by another country,A charismatic national leader,A,False,0.03513115644454956,0.051115527749061584,0.4849706292152405,0.4279850721359253
Early settlements and high population density along coastlines and rivers are best attributed to which of the following?,Mediterranean climate,Limited forest cover,Growth of manufacturing,Access to trade routes,D,False,0.022178400307893753,0.03226938098669052,0.734447717666626,0.2104228138923645
The first stage of the demographic transition exhibits,high birth rates with high but fluctuating death rates.,declining birth rates with continuing high death rates.,low birth rates with continuing high death rates.,high birth rates with declining death rates.,A,True,0.3357326090335846,0.23074541985988617,0.0961889997124672,0.3357326090335846
What is the population statistic that tells us the level of fertility at which a population will have just enough births to replace parents and compensate for early deaths?,Crude birth rate,Replacement level,Mortality rate,Total fertility rate,B,False,0.07110612094402313,0.10345879942178726,0.36110666394233704,0.46367013454437256
What is the most rapidly growing religion in the United States today?,Islam,Christianity,Hinduism,Buddhism,A,False,0.009302923455834389,0.007245123852044344,0.14552219212055206,0.8374224305152893
The outlying area serviced by a urban center is referred to as a,redline area.,threshold.,range.,hinterland.,D,False,0.0620570108294487,0.07031980901956558,0.5887805819511414,0.2781202495098114
The best definition of an urban area is,the central city and its developed areas.,the central city and its surrounding suburbs.,the central city and its hinterlands.,the central city and the adjacent counties.,B,False,0.6139918565750122,0.155241459608078,0.22587500512599945,0.004687885288149118
Which of the following religions developed first?,Buddhism,Christianity,Islam,Hinduism,D,True,0.20858655869960785,0.14335930347442627,0.30349165201187134,0.3439010977745056
Which one of the following is NOT a characteristic of world cities?,World cities contain the headquarters of many transnational corporations.,World cities are well connected to secondary-level world cities.,World cities contain many offices of multinational organizations.,World cities are found only in the northern and western hemispheres.,D,True,0.12464389950037003,0.035711079835891724,0.20550306141376495,0.6329939961433411
Which type of transportation system created the star-shaped city pattern?,Highways to airports that link cities,Interstate highways that link cities,Beltways around cities,Streetcar and trolley lines extending from the CBD,D,False,0.18941473960876465,0.14751634001731873,0.5148826241493225,0.14751634001731873
In which urban US setting below would you expect to find planned communities?,Ghettos,Suburbs,CBDs,Transition zones,B,False,0.017798680812120438,0.03325231373310089,0.7568191885948181,0.19135385751724243
The latitude and longitude coordinates of a place are an example of,a formal region.,a functional region.,an absolute location.,a relative location.,C,True,0.02291950210928917,0.04852058365941048,0.5216454267501831,0.40625786781311035
The voluntary association of three or more countries willing to give up some measure of sovereignty is called,nationalism.,devolution.,supranationalism.,complementarity.,C,True,0.0313648022711277,0.07524024695158005,0.6299788951873779,0.26261427998542786
The key factor Thomas Malthus failed to recognize in his population theory was,population is limited by their means of subsistence.,all populations have the potential to increase more than the actual rate of increase.,wars and famine inhibit population's reproductive capacity.,technology's ability to raise the Earth's carrying capacity.,D,False,0.0205692145973444,0.05591291934251785,0.6011205911636353,0.32175666093826294
Which pair of religions are both universalizing religions?,Islam and Judaism,Judaism and Buddhism,Hinduism and Buddhism,Christianity and Buddhism,D,False,0.03740787133574486,0.02268902026116848,0.6630703806877136,0.276408851146698
Which urban model theorizes that high-rent residential areas grow outward from the center of the city along major highways with lower-rent inhabitants taking over sequentially?,Concentric zone model,Central place model,Urban realms model,Sector model,D,False,0.0994126945734024,0.1639038473367691,0.5720806121826172,0.1639038473367691
"When a country combines its religion with its government, it is called a",dictatorship.,theocracy.,democracy.,autocracy.,B,False,0.12018036097288132,0.09359657019376755,0.6103262901306152,0.17486140131950378
What is the chief religion practiced in Europe?,Christianity,Islam,Hinduism,Animism,A,False,0.08147215098142624,0.06345056742429733,0.17247653007507324,0.6821579337120056
Which group enacted the first effective settlement in the eastern United States?,French,"British (English, Scotch-Irish, Welsh, Scottish)",Russian,Chinese,B,False,0.010250087827444077,0.006216992624104023,0.7185866236686707,0.26435327529907227
"A population pyramid, or age-sex structure, displays all the following information about a country's population EXCEPT",future social spending needs of the population.,"the impact of ""baby booms"" on the population.",the impact of wars on the population.,a quick visual depiction of the country's demographics.,B,False,0.021609388291835785,0.04574707895517349,0.6315189003944397,0.29830843210220337
The Rhine River is an example of which type of boundary?,Geometric,Artificial,Natural,Relict,C,True,0.09065565466880798,0.07060270011425018,0.5216873288154602,0.3164193630218506
Which type of economic activity is most closely tied to the physical environment?,Primary,Secondary,Tertiary,Quaternary,A,False,0.06969060748815536,0.02563774213194847,0.661206066608429,0.24324415624141693
The majority of workers in periphery countries are probably employed in which type of activities?,Primary,Secondary,Tertiary,Quaternary,A,False,0.04659693315625191,0.041121650487184525,0.5676668882369995,0.3443073630332947
All of the following are non-basic jobs in the city EXCEPT,city firefighter.,social worker.,dry cleaner.,garment factory worker.,D,True,0.11964709311723709,0.11964709311723709,0.22353018820285797,0.5362210869789124
Transnational corporations distribute their operations,manufacturing goods where production costs are the highest.,conducting accounting and research services where economical.,based on comparative advantage.,with headquarters located in LDCs.,C,False,0.2695937156677246,0.12734703719615936,0.20995979011058807,0.3922565281391144
Which of the following is LEAST associated with the development of alluvial landscapes?,A deep cover of loose materials,A predominance of gentle slopes,Frequent flooding,Deep dissection and erosion,D,True,0.07864134013652802,0.05404934659600258,0.352446049451828,0.5128059387207031
Which of the following is LEAST self-sufficient in the natural resources needed for modern industry?,United States,Japan,France,United Kingdom,B,False,0.020688466727733612,0.049629051238298416,0.6046056151390076,0.32362207770347595
One of the effects of the east–west orientation of the Alpine mountain system and the northern plains of western and central Europe is that it,limits the marine climate of Europe to coastal areas,provides a corridor for communication between southern and northern Europe,enables marine-like climatic conditions to extend eastward into Germany and Poland,effectively prevents population movement between parts of the Mediterranean region,C,False,0.3855386972427368,0.1821155846118927,0.3855386972427368,0.04604603350162506
The largest Hindu temple complex ever constructed is found in,Calcutta.,Bombay.,Cambodia.,Bali.,C,True,0.0036676093004643917,0.004155945964157581,0.8974343538284302,0.09458888322114944
Which term describes the forces that unify and strengthen a country?,Diffusion,Centrifugal,Centripetal,Ethnocentric,C,True,0.16103054583072662,0.12541070580482483,0.6368881464004517,0.07606544345617294
Which one of the following statements best describes an application of the S-curve?,Graph of the Bantu migration,Graph of the growth of human populations since their first appearance on Earth,The chart showing how cities associate with one another based on their population sizes,A model showing the decrease in population growth for several countries after they industrialize,D,False,0.020223595201969147,0.025967609137296677,0.7588847875595093,0.1918761283159256
Which of the following items is NOT a challenge to the state?,Transnational corporations,EU,World Trade Organization,Good transportation network,D,True,0.13282398879528046,0.0710955560207367,0.11721675097942352,0.674535870552063
"National sports teams, flags, national anthems, and national holidays all promote",nationalism.,sectarianism.,political unrest.,functional disputes.,A,False,0.03524268791079521,0.06584201008081436,0.09579955786466599,0.8021198511123657
"The process whereby immigrants learn the values, language, and customs of their new country is called",assimilation.,acculturation.,adaptation.,amalgamation.,B,False,0.05625723674893379,0.05625723674893379,0.47103607654571533,0.4156878590583801
"On which of the following can one most accurately depict true geographical distance, true direction, true size, and true shape?",A Mercator projection,A globe,A conic projection,A gnomonic projection,B,False,0.1380925178527832,0.17731431126594543,0.618887722492218,0.06523028761148453
Which of the following could be considered a higher-order central place function?,Winn-Dixie grocery store,Mercedes-Benz dealership,Shoe store,Family doctor,B,False,0.02982163615524769,0.049167562276124954,0.7691101431846619,0.15144675970077515
Which geographer viewed the US urban community of the 1920s as a set of concentric rings radiating outward from a central core?,Rostow,Ravenstein,Von Thünen,Burgess,D,False,0.003916625399142504,0.007317219860851765,0.7463766932487488,0.24231302738189697
"To get to school in the morning, we ALL use this as our guide:",Rand-McNally Road Atlas.,world globe.,road map.,mental map.,D,False,0.12669746577739716,0.06781626492738724,0.5010981559753418,0.30393141508102417
"Of these, the map using the smallest map scale would be the map of",the world.,"Atlanta, Georgia.","Main Street, Small Town, Ohio.",Pennsylvania.,A,False,0.016461500898003578,0.03484899923205376,0.3306381106376648,0.6177132725715637
An earlier boundary formed before meticulous geographic knowledge and mapping was available is known as,an antecedent boundary.,a geometric boundary.,a relict boundary.,a subsequent boundary.,A,False,0.07624706625938416,0.1424482762813568,0.6384088397026062,0.1424482762813568
Which of the following jobs is in the non-basic employment sector?,Software engineer,F-10 pickup truck assembly-line worker,Oil refinery worker,Parking lot attendant,D,False,0.01417059637606144,0.01819540560245514,0.6827775835990906,0.28462404012680054
In which of the following regions is subsistence agriculture being replaced by large-scale commercial development?,The Swiss Alps,The Amazon Basin,North Africa,The Alaskan tundra,B,False,0.051092881709337234,0.0656045600771904,0.6224387288093567,0.25947105884552
A strong movement away from all religions is called,secularism.,heathenism.,sacrilege.,nationalism.,A,False,0.030301464721560478,0.07268944382667542,0.6086212396621704,0.2874923050403595
Regions share all of these characteristics EXCEPT,boundaries.,common features.,relative location.,easily defined.,D,True,0.03576536849141121,0.03156282380223274,0.4357113540172577,0.49372562766075134
